Summary_file = fieldS113.sum
Title = south plots field
year,month,day,day_month,period,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),sw(11),sw(12),sw(13),sw(14),sw(15),sw(16),sw(17),sw(18),sw(19),sw(20),sw(21),sw(22),sw(23),sw(24),sw(25),sw(26),sw(27),sw(28),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3(11),no3(12),no3(13),no3(14),no3(15),nh4(1),nh4(2),nh4(3),nh4(4),nh4(5),nh4(6),nh4(7),nh4(8),nh4(9),nh4(10),nh4(11),nh4(12),nh4(13),nh4(14),nh4(15),no3_025,no3_2590,nh4_025,nh4_2590,sw_dep_025,sw_dep_2590,sw_dep_90180,no3_030,no3_3080,nh4_030,nh4_3080,sw_dep_030,sw_dep_3080,rain,T,ET,swdep(1),swdep(2),swdep(3),swdep(4),swdep(5),swdep(6),swdep(7),swdep(8),swdep(9),swdep(10),swdep(11),swdep(12),swdep(13),swdep(14),swdep(15),swdep(16),swdep(17),swdep(18),swdep(19),swdep(20),swdep(21),swdep(22),swdep(23),swdep(24),swdep(25),swdep(26),swdep(27),swdep(28),es,runoff,drain,eo,h,drain_25,drain_90,drain_180,cum_rain,cum_ET,cum_E,cum_T,cdrain_25,cdrain_90,cdrain180,cum_drain,no3(),nh4(),nit_tot(),leach_no3,cleach_25,cleach_90,urea(),biom_n(),fom_n(),hum_n(),sum@soiln2_dnit[],sum@soiln2_dlt_n_min[],surfaceom_n,surfaceom_wt,surfaceom_cover,L_dlt_n_fixed,P_dlt_n_fixed,W_biomass_n,W_root_n,L_biomass_n,L_root_n,C_biomass_n,C_root_n,P_biomass_n,P_root_n,cum_nmin010,cum_nmin1020,cum_nmin2030,no3_010,nh4_010,fom_n_010,biom_n_010,hum_n_010,no3_sol_20,no3_sol_30,no3_sol_50,no3_sol_90,cumnetdrain120
1997,12,359,25,11.000000,0.056255,0.061104,0.080109,0.113574,0.123259,0.147744,0.148458,0.167421,0.182970,0.214299,0.241280,0.261060,0.271298,0.284182,0.284535,0.284672,0.284999,0.272323,0.260667,0.249121,0.249553,0.251410,0.260891,0.275660,0.289793,0.293699,0.306188,0.306999,0.287328,0.454114,0.914516,2.120608,2.657580,0.668462,0.525921,0.331627,0.218995,0.000162,0.000115,0.000048,0.000012,0.000028,0.000042,0.120481,0.167829,0.239504,0.441684,0.712012,0.025486,0.021520,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,7.102608,1.076763,1.706996,0.021521,31.056286,97.935867,244.343140,7.365569,0.813744,1.717756,0.010760,38.479202,94.470352,15.400000,10.982697,18.295576,0.281277,0.611038,1.602183,4.542964,9.244435,14.774389,14.845832,16.742086,27.445527,42.859826,48.256061,52.212058,54.259695,56.836306,56.907042,56.934408,56.999815,54.464571,52.133373,49.824106,37.433002,75.423033,130.445389,137.829855,144.896336,146.849725,153.094205,76.749694,6.936554,0.000000,0.096263,102.379913,0.000000,-0.000886,-0.000030,-0.000045,22.199999,43.081718,16.328709,26.753006,-0.008415,-0.000102,-0.000160,0.310037,12.427694,1.739791,7935.651855,0.001000,0.000845,0.000000,0.000000,386.663055,62.141808,7472.678223,0.000000,1.822610,10.156142,465.276123,0.088857,0.000000,0.000000,0.000000,?,5.028182,5.726300,0.000000,0.000000,0.000000,0.000000,45.777233,0.898373,-2.813010,4.662426,1.206835,5.026912,199.693604,1162.753418,46.678953,28.747890,3.542553,0.797927,-14.732301
1998,1,9,9,11.000000,0.260633,0.252227,0.235602,0.111381,0.123102,0.147743,0.147875,0.167274,0.182888,0.214260,0.241233,0.261018,0.271240,0.284102,0.284440,0.284564,0.284868,0.272180,0.260563,0.249043,0.249459,0.251299,0.260503,0.274869,0.288791,0.291454,0.305809,0.306802,0.182069,0.501975,1.223889,1.914068,2.661356,0.769446,0.523160,0.328500,0.220061,0.000140,0.000103,0.000042,0.000011,0.000025,0.000038,0.078146,0.172675,0.342622,0.498241,0.742601,0.030363,0.021115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.252803,1.071913,1.864648,0.021115,36.999649,97.845757,244.283356,7.514383,0.810281,1.875206,0.010557,44.393394,94.406433,12.799999,2.917766,7.410452,1.303166,2.522269,4.712037,4.455252,9.232620,14.774304,14.787495,16.727418,27.433199,42.852067,48.246676,52.203580,54.247922,56.820444,56.888074,56.912768,56.973667,54.436084,52.112518,49.808616,37.418793,75.389757,130.251748,137.434519,144.395492,145.727140,152.904582,76.700408,5.948891,0.000000,0.088106,100.801071,0.000000,-0.000178,-0.000030,-0.000045,34.999996,52.619892,22.277597,30.342289,-0.008573,-0.000132,-0.000205,0.398145,12.563083,1.894826,7938.038086,0.000920,0.008009,0.000000,0.000000,387.437195,63.414318,7472.729980,0.000000,0.451196,12.029020,563.173035,0.106523,0.000000,0.000000,0.000000,?,4.710135,5.588753,0.000000,0.000000,0.000000,0.000000,46.238258,0.898362,-2.812298,4.709120,1.339218,5.302263,200.181671,1162.811646,42.962059,28.825581,3.537852,0.802169,-17.302872
1998,1,24,24,11.000000,0.210228,0.098661,0.069489,0.108854,0.123170,0.147741,0.147771,0.167165,0.182824,0.214228,0.241194,0.260982,0.271189,0.284033,0.284356,0.284468,0.284752,0.272054,0.260471,0.248975,0.249376,0.251203,0.260191,0.274278,0.288028,0.290134,0.305447,0.306590,0.451503,0.530844,0.993121,2.106419,2.680301,0.864236,0.524199,0.326328,0.221414,0.000148,0.000102,0.000042,0.000010,0.000024,0.000037,0.115130,0.175643,0.242661,0.469894,0.831255,0.035965,0.020877,0.000000,0.000000,0.000000,0.000004,0.000000,0.000000,0.000000,0.000000,7.626424,1.072140,1.870548,0.020879,31.793627,97.810722,244.231430,7.888524,0.809990,1.880986,0.010438,39.182163,94.374237,3.400000,5.182305,11.120431,1.051139,0.986609,1.389776,4.354170,9.237785,14.774147,14.777071,16.716538,27.423571,42.845591,48.238787,52.196375,54.237829,56.806603,56.871233,56.893608,56.950378,54.410856,52.094156,49.795049,37.406331,75.360825,130.095644,137.139167,144.013887,145.066973,152.723559,76.647419,6.122424,0.000000,0.079851,98.594704,0.000000,-0.000034,-0.000030,-0.000041,38.399998,63.107685,28.400017,34.707649,-0.008604,-0.000162,-0.000245,0.477996,12.928041,1.899398,7942.190430,0.000838,0.018719,0.000000,0.000000,389.893188,64.546669,7472.922852,0.000000,0.884959,14.018644,673.882080,0.126089,0.000000,0.000000,0.000000,?,4.141787,5.454428,0.000000,0.000000,0.000000,0.000000,47.135006,0.898356,-2.812195,4.975321,1.280413,5.460097,202.023026,1162.988403,48.377047,29.014539,3.547384,0.807386,-19.132147
1998,2,39,8,11.000000,0.108783,0.188247,0.208143,0.211732,0.144707,0.147743,0.147750,0.167086,0.182775,0.214202,0.241162,0.260952,0.271148,0.283975,0.284285,0.284387,0.284653,0.271949,0.260393,0.248917,0.249305,0.251121,0.259952,0.273848,0.287482,0.289376,0.305108,0.306372,0.117327,0.493079,0.876048,2.739924,3.261091,0.954964,0.528336,0.325103,0.223092,0.000153,0.000092,0.000038,0.000010,0.000023,0.000034,0.096249,0.194865,0.399889,0.871940,0.873704,0.041664,0.020778,0.000000,0.000000,0.000000,0.000016,0.000005,0.000000,0.000001,0.000001,8.442433,1.076730,2.478311,0.020786,40.685867,97.790276,244.188034,8.706601,0.812516,2.488700,0.010389,48.073387,94.352638,21.000002,2.602308,12.386819,0.543915,1.882466,4.162869,8.469298,10.853051,14.774269,14.775041,16.708631,27.416180,42.840310,48.232310,52.190436,54.229569,56.794961,56.856906,56.877379,56.930606,54.389767,52.078615,49.783464,37.395678,75.336288,129.975796,136.923933,143.740818,144.688075,152.553961,76.593053,10.383973,0.000000,0.072028,97.796867,0.000000,-0.000002,-0.000023,-0.000030,59.399994,76.543686,38.783989,37.759682,-0.008605,-0.000184,-0.000275,0.550025,13.740649,2.506270,7946.657715,0.000760,0.032681,0.000000,0.000000,391.897583,65.363312,7473.151367,0.000000,1.620636,17.356030,845.571228,0.155588,0.000000,0.000000,0.000000,?,3.443649,5.327466,0.000000,0.000000,0.000000,0.000000,48.733219,0.915739,-2.812183,5.313408,1.854178,5.404104,203.393799,1163.193481,32.351256,30.047688,3.575866,0.813722,-20.425369
1998,2,54,23,11.000000,0.054802,0.057817,0.066027,0.110347,0.124549,0.147747,0.147746,0.167026,0.182735,0.214179,0.241134,0.260926,0.271112,0.283923,0.284220,0.284314,0.284564,0.271854,0.260323,0.248865,0.249240,0.251048,0.259750,0.273495,0.287029,0.288746,0.304032,0.306138,0.370334,0.564856,0.977762,2.421895,3.430899,1.070960,0.535762,0.324693,0.225005,0.000121,0.000086,0.000035,0.000008,0.000021,0.000032,0.119550,0.170352,0.253105,0.465933,0.525861,0.046242,0.020735,0.000000,0.000000,0.000000,0.000003,0.000001,0.000000,0.000000,0.000000,8.836706,1.085624,1.581043,0.020736,30.702467,97.775398,244.149582,9.104587,0.817700,1.591411,0.010367,38.089745,94.335838,1.400000,8.560139,15.567131,0.274008,0.578170,1.320546,4.413862,9.341169,14.774711,14.774553,16.702570,27.410202,42.835792,48.226732,52.185281,54.222380,56.784591,56.843966,56.862760,56.912707,54.370859,52.064654,49.773033,37.386060,75.314276,129.874819,136.747385,143.514341,144.372954,152.016041,76.534580,4.734123,0.000000,0.064827,86.509026,0.000000,0.000003,-0.000023,-0.000030,60.799995,89.443695,43.518116,45.925564,-0.008602,-0.000207,-0.000305,0.614854,14.130312,1.608731,7948.382324,0.000687,0.050187,0.000000,0.000000,393.378693,65.905197,7473.358398,0.000000,1.730322,18.504299,906.609863,0.165833,0.000000,0.000000,0.000000,?,3.125609,5.200535,0.000000,0.000000,0.000000,0.000000,50.279709,1.014259,-2.812274,5.478480,1.184227,5.288345,204.328262,1163.369873,54.870208,36.728801,3.626245,0.820881,-21.914188
1998,2,55,24,11.000000,0.054421,0.057064,0.063893,0.108956,0.124546,0.147747,0.147746,0.167026,0.182735,0.214179,0.241134,0.260926,0.271112,0.283923,0.284220,0.284314,0.284563,0.271854,0.260323,0.248865,0.249240,0.251048,0.259750,0.273495,0.287029,0.288761,0.304018,0.306119,0.381306,0.576941,0.975023,2.393471,3.436006,1.078626,0.536385,0.324727,0.225165,0.000120,0.000086,0.000035,0.000008,0.000021,0.000032,0.119946,0.170316,0.253402,0.465016,0.524448,0.046473,0.020740,0.000000,0.000000,0.000000,0.000002,0.000001,0.000000,0.000000,0.000000,8.841373,1.086440,1.579601,0.020741,30.594522,97.775429,244.149582,9.109566,0.818205,1.589971,0.010370,37.981804,94.335838,0.000000,0.186801,0.304791,0.272105,0.570637,1.277868,4.358221,9.340953,14.774739,14.774562,16.702561,27.410202,42.835794,48.226731,52.185281,54.222389,56.784588,56.843961,56.862763,56.912692,54.370872,52.064658,49.773043,37.386054,75.314271,129.874841,136.747390,143.514341,144.380635,152.009194,76.529660,0.108020,0.000000,0.004054,6.418691,0.000000,0.000000,-0.000001,-0.000002,60.799995,89.551712,43.626137,45.925564,-0.008602,-0.000208,-0.000307,0.618908,14.137099,1.612673,8000.469727,0.000043,0.051494,0.000000,0.000000,393.400055,117.961716,7473.358887,0.000000,0.010773,49.503078,1684.057251,0.285957,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.281219,1.015774,-2.812268,5.472076,1.183496,17.510044,204.329666,1163.370117,54.918536,36.784313,3.630466,0.821464,-21.914253
1998,3,70,11,11.000000,0.053079,0.054697,0.058424,0.084799,0.124128,0.147751,0.147747,0.167024,0.182735,0.214179,0.241134,0.260926,0.271113,0.283923,0.284219,0.284314,0.284562,0.271855,0.260324,0.248866,0.249240,0.251047,0.259750,0.273495,0.287029,0.288983,0.303821,0.305842,0.474421,0.702856,1.111074,1.937625,3.478450,1.191337,0.547524,0.325288,0.227265,0.000131,0.000089,0.000036,0.000009,0.000021,0.000032,0.119530,0.174205,0.261886,0.449824,0.517161,0.049924,0.020846,0.000000,0.000000,0.000000,0.000007,0.000002,0.000000,0.000001,0.000001,8.895763,1.100253,1.572530,0.020849,29.457546,97.775780,244.149597,9.169525,0.826446,1.582953,0.010423,36.844891,94.335815,1.200000,0.000000,2.371400,0.265397,0.546967,1.168474,3.391979,9.309631,14.775099,14.774688,16.702432,27.410208,42.835829,48.226708,52.185285,54.222525,56.784543,56.843887,56.862820,56.912468,54.371057,52.064719,49.773191,37.385967,75.314200,129.875163,136.747458,143.514385,144.491576,151.910368,76.460404,2.337965,0.000000,0.056606,87.444969,0.000000,0.000000,-0.000023,-0.000030,61.999996,91.889671,45.964100,45.925564,-0.008602,-0.000231,-0.000337,0.675514,14.265199,1.640323,8000.468262,0.000603,0.073098,0.000000,0.000000,393.709412,117.493439,7473.360840,0.000000,0.156302,49.503078,1684.057251,0.285957,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.304192,1.038835,-2.812113,5.385459,1.177832,17.463797,204.350769,1163.372314,57.123736,37.363991,3.705824,0.829126,-21.915268
1998,3,85,26,11.000000,0.052379,0.053498,0.055895,0.067927,0.121292,0.147748,0.147748,0.167023,0.182735,0.214179,0.241133,0.260926,0.271113,0.283922,0.284219,0.284314,0.284561,0.271856,0.260324,0.248867,0.249239,0.251047,0.259751,0.273495,0.287029,0.289190,0.303637,0.305594,0.541816,0.802508,1.238509,1.624223,3.375320,1.296512,0.561695,0.326368,0.229266,0.000140,0.000092,0.000036,0.000009,0.000021,0.000033,0.122098,0.175506,0.268523,0.438305,0.514736,0.053266,0.020996,0.000000,0.000000,0.000000,0.000010,0.000003,0.000000,0.000001,0.000001,8.878888,1.117515,1.572434,0.021001,28.503551,97.775513,244.149597,9.159736,0.836622,1.582932,0.010498,35.890957,94.335793,0.000000,0.000000,0.973886,0.261895,0.534985,1.117900,2.717071,9.096864,14.774837,14.774814,16.702304,27.410214,42.835864,48.226686,52.185289,54.222661,56.784498,56.843813,56.862876,56.912244,54.371240,52.064780,49.773338,37.385880,75.314129,129.875485,136.747527,143.514509,144.595149,151.818273,76.398384,0.954938,0.000000,0.049928,76.590080,0.000000,0.000000,-0.000023,-0.000030,61.999996,92.844597,46.919044,45.925564,-0.008602,-0.000253,-0.000367,0.725442,14.348208,1.643198,8000.467773,0.000535,0.098221,0.000000,0.000000,393.940796,117.180244,7473.356445,0.000000,0.086370,49.503078,1684.057251,0.285957,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.306896,1.041650,-2.811929,5.332163,1.176011,17.458385,204.353210,1163.372559,59.778434,37.104219,3.801709,0.836426,-21.916229
1998,4,97,7,11.000000,0.052035,0.052928,0.054793,0.063238,0.116296,0.147728,0.147749,0.167022,0.182735,0.214179,0.241133,0.260926,0.271114,0.283922,0.284219,0.284315,0.284560,0.271857,0.260324,0.248867,0.249239,0.251047,0.259751,0.273495,0.287029,0.289347,0.303498,0.305412,0.572975,0.854445,1.312686,1.536898,3.207974,1.371611,0.574840,0.327888,0.231115,0.000135,0.000090,0.000037,0.000009,0.000021,0.000033,0.122680,0.177191,0.272700,0.433132,0.510823,0.055753,0.021116,0.000000,0.000000,0.000000,0.000009,0.000003,0.000000,0.000001,0.000001,8.856589,1.134023,1.572279,0.021120,27.909838,97.773491,244.149612,9.144009,0.846558,1.582837,0.010558,35.297291,94.335770,0.000000,0.000000,0.604553,0.260174,0.529280,1.095854,2.529531,8.722174,14.772825,14.774909,16.702203,27.410217,42.835892,48.226668,52.185293,54.222770,56.784462,56.843753,56.862921,56.912067,54.371386,52.064830,49.773454,37.385812,75.314072,129.875742,136.747582,143.514665,144.673258,151.748964,76.352990,0.594268,0.000000,0.036047,51.159225,0.000000,0.000000,-0.000018,-0.000024,61.999996,93.438866,47.513309,45.925564,-0.008602,-0.000272,-0.000391,0.761488,14.407599,1.641154,8000.468262,0.000388,0.120540,0.000000,0.000000,394.100983,116.967834,7473.351074,0.000000,0.057692,49.503078,1684.057251,0.285957,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.306896,1.041663,-2.811857,5.346329,1.175977,17.458385,204.353210,1163.372559,60.758212,36.779523,3.890651,0.843170,-21.916790
1998,4,98,8,12.000000,0.052017,0.052902,0.054745,0.063044,0.115820,0.147725,0.147749,0.167022,0.182735,0.214179,0.241133,0.260926,0.271114,0.283922,0.284219,0.284315,0.284560,0.271857,0.260324,0.248867,0.249239,0.251047,0.259752,0.273495,0.287029,0.289359,0.303487,0.305397,0.575043,0.857997,1.318071,1.533655,3.192426,1.377461,0.575997,0.328019,0.231250,0.000140,0.000090,0.000037,0.000009,0.000022,0.000033,0.122703,0.177332,0.273026,0.432796,0.510455,0.055953,0.021129,0.000000,0.000000,0.000000,0.000012,0.000004,0.000000,0.000001,0.000001,8.854653,1.135451,1.572265,0.021135,27.864790,97.773186,244.149612,9.142652,0.847408,1.582829,0.010564,35.252247,94.335762,0.000000,0.000000,0.045352,0.260086,0.529017,1.094907,2.521754,8.686499,14.772527,14.774916,16.702195,27.410218,42.835895,48.226667,52.185293,54.222779,56.784459,56.843749,56.862925,56.912052,54.371399,52.064834,49.773464,37.385807,75.314067,129.875763,136.747587,143.514680,144.679590,151.743352,76.349355,0.045094,0.000000,0.002867,3.729361,0.000000,0.000000,-0.000001,-0.000002,0.000000,0.045094,0.045094,0.000000,0.000000,-0.000001,-0.000002,0.002867,14.412380,1.640952,8000.468750,0.000031,0.001939,0.000000,0.000000,394.113953,116.950630,7473.350586,0.000000,0.004607,49.503078,1684.057251,0.285957,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.306896,1.041663,-2.811851,5.348908,1.176009,17.458385,204.353210,1163.372559,60.817003,36.751580,3.898476,0.843665,-0.000050
1998,4,113,23,12.000000,0.236645,0.238389,0.241509,0.250218,0.254715,0.234623,0.147984,0.167021,0.182735,0.214180,0.241133,0.260926,0.271115,0.283922,0.284218,0.284315,0.284559,0.271858,0.260324,0.248868,0.249238,0.251047,0.259752,0.273495,0.287030,0.289543,0.303324,0.305189,0.340773,0.558079,0.998208,2.590718,5.743751,4.073721,0.611112,0.330696,0.233675,0.000129,0.000091,0.000037,0.000009,0.000022,0.000033,0.268602,0.445447,0.869652,2.129321,2.866437,0.298649,0.021962,0.000000,0.000000,0.000000,0.000011,0.000005,0.000001,0.000003,0.000004,14.305250,1.175658,6.878108,0.021968,60.971924,106.486328,244.149628,14.610806,0.870056,6.889089,0.010981,68.371124,94.347427,45.999996,0.000000,10.180407,1.183223,2.383892,4.830181,10.008716,19.103607,23.462304,14.798404,16.702077,27.410222,42.835930,48.226644,52.185298,54.222913,56.784415,56.843675,56.862979,56.911831,54.371580,52.064896,49.773608,37.385723,75.313995,129.876084,136.747656,143.514951,144.771512,151.661987,76.297280,12.869625,0.000000,0.040759,42.379829,0.000000,0.007794,-0.000023,-0.000030,45.999996,12.914717,12.914717,0.000000,0.023377,-0.000024,-0.000032,0.043626,19.979170,6.943717,8020.967773,0.000441,0.049069,0.000000,0.000000,408.172485,111.411598,7474.460938,0.023222,3.735508,28.980764,985.903442,0.178958,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.211720,1.424149,-2.727717,6.402362,4.668501,15.404187,213.872635,1164.139771,25.884620,30.066316,4.129582,0.852512,-0.000198
1998,4,119,29,12.000000,0.076521,0.163103,0.200936,0.219752,0.232064,0.233481,0.149031,0.167022,0.182735,0.214180,0.241133,0.260926,0.271115,0.283922,0.284218,0.284315,0.284559,0.271858,0.260325,0.248868,0.249238,0.251047,0.259752,0.273495,0.287030,0.289614,0.303262,0.305110,0.356212,1.343633,2.517229,5.674005,6.721598,4.399390,0.671773,0.332682,0.234751,0.000183,0.000087,0.000037,0.000009,0.000022,0.000034,0.320710,0.480133,1.189376,23.289930,2.691751,0.283178,0.025482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,21.012068,1.239433,28.255077,0.025482,55.575436,106.476990,244.149628,21.347954,0.903503,28.267818,0.012741,63.026997,94.399910,4.000000,0.000000,11.349936,0.382607,1.631030,4.018724,8.790096,17.404835,23.348145,14.903119,16.702184,27.410224,42.835943,48.226636,52.185300,54.222967,56.784397,56.843645,56.863001,56.911743,54.371653,52.064921,49.773666,37.385690,75.313967,129.876212,136.747683,143.515081,144.806759,151.630845,76.277623,9.291732,0.000000,0.015226,13.363451,0.000000,0.104696,-0.000009,-0.000012,49.999996,22.206448,22.206448,0.000000,0.128201,-0.000033,-0.000044,0.058851,26.778265,28.322842,8048.674805,0.000165,0.113275,0.000000,0.000000,412.549835,106.043877,7474.979980,0.000000,3.275869,6.104912,207.684433,0.040686,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.506416,1.900155,-2.590904,12.131612,26.177401,13.805083,215.283417,1164.371338,64.549971,38.619142,4.507599,0.856436,-0.000274
1998,5,124,4,12.000000,0.063661,0.098125,0.182768,0.209046,0.225780,0.231899,0.149719,0.167024,0.182735,0.214180,0.241133,0.260927,0.271115,0.283922,0.284218,0.284315,0.284558,0.271859,0.260325,0.248869,0.249238,0.251046,0.259753,0.273495,0.287030,0.289671,0.303211,0.305047,0.595004,1.413984,4.388830,12.933434,8.066832,4.650828,0.724517,0.335075,0.235697,0.000266,0.000089,0.000038,0.000010,0.000022,0.000034,0.345339,0.543533,1.474936,14.135130,2.549978,0.291188,0.029427,0.000000,0.000000,0.000000,0.000008,0.000003,0.000000,0.000002,0.000002,32.048912,1.295599,19.340103,0.029431,53.440208,106.387764,244.149628,32.411171,0.933297,19.354818,0.014713,60.926140,94.434525,0.000000,0.000000,2.409642,0.318304,0.981247,3.655357,8.361852,16.933497,23.189950,14.971863,16.702409,27.410225,42.835955,48.226628,52.185301,54.223012,56.784383,56.843621,56.863019,56.911670,54.371713,52.064942,49.773714,37.385662,75.313943,129.876319,136.747707,143.515199,144.835508,151.605470,76.261705,2.066261,0.000000,0.012264,12.748385,0.000000,0.072008,-0.000007,-0.000010,49.999996,24.272707,24.272707,0.000000,0.197174,-0.000041,-0.000054,0.071116,37.894398,19.410875,8048.811035,0.000133,0.167396,0.000000,0.000000,413.620178,102.669395,7475.215820,0.000000,2.157118,5.969671,203.083633,0.039803,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.915855,2.260328,-2.475260,22.020195,17.348930,12.839770,214.851471,1164.432495,154.671894,47.638307,4.839188,0.859889,-0.000297
1998,5,139,19,12.000000,0.062942,0.091751,0.174059,0.195533,0.215979,0.228548,0.151182,0.167036,0.182735,0.214180,0.241133,0.260927,0.271116,0.283922,0.284218,0.284315,0.284557,0.271859,0.260325,0.248869,0.249237,0.251046,0.259753,0.273496,0.287031,0.289837,0.303065,0.304865,1.207584,2.736578,7.939531,18.877588,12.994864,5.648506,0.903357,0.346423,0.238788,0.000614,0.000087,0.000036,0.000009,0.000023,0.000035,0.320975,0.475902,0.831233,3.501870,1.916247,0.340793,0.039565,0.000000,0.000000,0.000000,0.000015,0.000006,0.000001,0.000002,0.000003,49.404652,1.489226,7.387020,0.039572,51.587944,106.200043,244.149643,49.856331,1.037503,7.406803,0.019783,59.147018,94.508873,7.400000,0.060009,9.057933,0.314708,0.917509,3.481181,7.821337,16.198417,22.854789,15.118151,16.703571,27.410233,42.835990,48.226606,52.185306,54.223145,56.784339,56.843548,56.863073,56.911452,54.371893,52.065005,49.773856,37.385581,75.313871,129.876639,136.747776,143.515604,144.918544,151.532307,76.216254,9.019945,0.000000,0.034686,31.658241,0.000000,0.152124,-0.000023,-0.000030,57.399998,33.377701,33.292656,0.085043,0.344637,-0.000063,-0.000084,0.105804,55.510273,7.465596,8048.686523,0.000378,0.341105,0.000004,0.000000,414.808929,95.144791,7475.755859,0.000000,5.827842,5.969671,203.083633,0.039803,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.087935,0.074255,0.000000,0.000000,60.549797,3.311483,-2.089730,35.092903,5.768729,10.773756,213.180374,1164.559937,241.360109,80.223043,5.975311,0.871162,-0.000481
1998,6,154,3,12.000000,0.084667,0.072396,0.128883,0.187012,0.208675,0.226141,0.152175,0.167052,0.182735,0.214180,0.241133,0.260927,0.271116,0.283921,0.284217,0.284316,0.284556,0.271860,0.260325,0.248870,0.249237,0.251046,0.259754,0.273496,0.287032,0.289994,0.302926,0.304695,1.814877,3.176584,9.080750,18.313805,16.804686,6.930157,1.124970,0.364870,0.242483,0.001145,0.000091,0.000037,0.000010,0.000023,0.000035,0.283982,0.389978,0.482522,1.570230,1.456106,0.402734,0.041200,0.000000,0.000000,0.000000,0.000000,0.000003,0.000000,0.000001,0.000002,56.120857,1.733513,4.585552,0.041200,49.470150,106.060402,244.149643,56.683342,1.170983,4.606152,0.020600,57.078907,94.560249,5.600000,0.425401,7.406812,0.423336,0.723960,2.577660,7.480471,15.650594,22.614128,15.217518,16.705217,27.410248,42.836024,48.226584,52.185312,54.223279,56.784295,56.843475,56.863125,56.911235,54.372071,52.065069,49.773998,37.385500,75.313799,129.876959,136.747846,143.516085,144.997123,151.463248,76.173873,7.177935,0.000000,0.031892,28.037498,0.000000,0.103263,-0.000023,-0.000030,62.999996,40.994469,40.470589,0.523875,0.445667,-0.000085,-0.000114,0.137695,62.533760,4.663875,8048.336426,0.000350,0.546880,0.000012,0.000000,414.966919,89.986465,7476.185059,0.000000,5.204758,5.071816,172.539276,0.033919,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.199197,0.087675,0.000000,0.000000,63.658180,4.310558,-1.670901,37.987579,3.212081,9.412937,211.838577,1164.675537,244.821552,107.374110,7.392598,0.884645,-0.000508
1998,6,169,18,12.000000,0.074269,0.137681,0.192446,0.214202,0.229774,0.239049,0.159085,0.167081,0.182735,0.214180,0.241133,0.260927,0.271117,0.283921,0.284217,0.284316,0.284555,0.271861,0.260326,0.248871,0.249236,0.251046,0.259755,0.273496,0.287033,0.290143,0.302796,0.304537,1.291937,4.041960,8.321829,11.676678,21.664799,10.911995,1.681111,0.396664,0.247272,0.002107,0.000076,0.000035,0.000009,0.000023,0.000036,0.204351,0.298190,0.571214,1.195978,1.274750,0.471884,0.049712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.909199,2.327192,4.016367,0.049712,55.303112,108.045074,244.149673,58.749752,1.486598,4.041223,0.024856,63.257351,94.908707,22.600002,0.739233,16.095945,0.371345,1.376806,3.848926,8.568091,17.233040,23.904906,15.908478,16.708136,27.410271,42.836059,48.226563,52.185317,54.223411,56.784252,56.843402,56.863177,56.911019,54.372249,52.065133,49.774138,37.385421,75.313728,129.877278,136.747917,143.516642,145.071654,151.397903,76.134157,15.333426,0.000000,0.029484,26.633041,0.000000,0.672247,-0.000023,-0.000030,85.599983,57.067635,55.804008,1.263615,1.139570,-0.000108,-0.000144,0.167180,64.975845,4.101657,8046.245605,0.000325,1.084756,0.000023,0.000000,414.218658,86.464821,7476.484375,0.093981,4.468943,4.403559,149.805679,0.029517,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.432159,0.120990,0.000000,0.000000,66.364769,5.132163,-1.281327,32.554005,2.694650,8.518756,210.351471,1164.754150,136.280979,125.716639,10.567391,0.902114,-0.000558
