Summary_file = step6.sum
Title = Step 6. growth by regrowth + transpiration
           date       sw_dep()          sw_dep(1)          sw_dep(2)          sw_dep(3)          sw_dep(4)     basal_area     root_depth       sw_index  transpiration vpd_estimation  max_n_avail()   growth_photo    death_frost     residue_wt  transpiration
     20/07/1957        247.508             10.695             67.416             74.397             95.000          0.500        750.000          0.857          0.000         10.920         15.000          0.001          0.000         92.123          0.000
     21/07/1957        248.883             12.071             67.416             74.397             95.000          0.500        750.000          0.947          0.001         10.320         15.000          0.003          0.000         93.161          0.001
     22/07/1957        248.335             11.523             67.415             74.397             95.000          0.500        750.000          0.901          0.001         12.050         15.000          0.000          0.000         94.198          0.001
     23/07/1957        247.848             11.037             67.414             74.397             95.000          0.500        750.000          0.871          0.001         10.110         15.000          0.000          0.361         95.233          0.001
     24/07/1957        247.413             10.602             67.414             74.397             95.000          0.500        750.000          0.854          0.000          9.050         15.000          0.000          0.000         96.266          0.000
     25/07/1957        247.009             10.209             67.403             74.397             95.000          0.500        750.000          0.846          0.000         10.680         15.000          0.000          0.000         97.297          0.000
     26/07/1957        252.509             15.710             67.403             74.397             95.000          0.500        750.000          1.000          0.000          3.880         15.000          0.000          0.000         98.326          0.000
     27/07/1957        253.982             17.182             67.403             74.397             95.000          0.500        750.000          1.000          0.000          5.470         15.000          0.000          0.000         97.878          0.000
     28/07/1957        253.160             16.360             67.403             74.397             95.000          0.500        750.000          1.000          0.000          9.470         15.000          0.000          0.000         97.312          0.000
     29/07/1957        251.886             15.087             67.403             74.397             95.000          0.500        750.000          1.000          0.000         11.720         15.000          0.000          0.000         96.398          0.000
     30/07/1957        250.888             14.088             67.403             74.397             95.000          0.500        750.000          1.000          0.000         10.080         15.000          0.000          0.000         95.893          0.000
     31/07/1957        250.063             13.264             67.402             74.397             95.000          0.500        750.000          1.000          0.000         12.760         15.000          0.000          0.000         96.164          0.000
     01/08/1957        249.362             12.563             67.402             74.397             95.000          0.500        750.000          0.998          0.000         14.750         15.000          0.000          0.000         96.446          0.000
     02/08/1957        248.753             11.955             67.402             74.397             95.000          0.500        750.000          0.936          0.000         13.540         15.000          0.000          0.028         96.875          0.000
     03/08/1957        248.218             11.420             67.402             74.396             95.000          0.500        750.000          0.893          0.000         15.980         15.000          0.003          0.000         97.596          0.000
     04/08/1957        247.742             10.944             67.401             74.396             95.000          0.500        750.000          0.866          0.001         19.420         15.000          0.008          0.000         98.341          0.001
     05/08/1957        247.314             10.518             67.400             74.396             95.000          0.500        750.000          0.851          0.001         17.210         15.000          0.007          0.000         99.349          0.001
     06/08/1957        246.910             10.133             67.381             74.396             95.000          0.500        750.000          0.844          0.002         14.050         15.000          0.004          0.000        100.356          0.002
     07/08/1957        246.517              9.783             67.338             74.396             95.000          0.500        750.000          0.842          0.002         15.600         15.000          0.007          0.000        101.361          0.002
     08/08/1957        246.134              9.465             67.273             74.396             95.000          0.500        750.000          0.840          0.002         12.880         15.000          0.028          0.000        102.364          0.002
     09/08/1957        245.634              9.076             67.162             74.396             95.000          0.500        750.000          0.837          0.004         16.510         15.000          0.012          0.000        103.365          0.004
     10/08/1957        245.150              8.730             67.025             74.395             95.000          0.500        750.000          0.832          0.004         13.340         15.000          0.000          0.000        104.363          0.004
     11/08/1957        244.681              8.419             66.866             74.395             95.000          0.500        750.000          0.827          0.004         11.220         15.000          0.000          0.000        105.360          0.004
     12/08/1957        244.225              8.140             66.691             74.395             95.000          0.500        750.000          0.821          0.004         14.810         15.000          0.000          1.178        106.355          0.004
     13/08/1957        243.786              7.887             66.504             74.395             95.000          0.500        750.000          0.814          0.000          8.150         15.000          0.000          0.000        107.350          0.000
     14/08/1957        243.465              7.715             66.356             74.395             95.000          0.500        750.000          0.809          0.000         13.050         15.000          0.000          0.000        108.343          0.000
     15/08/1957        243.152              7.554             66.203             74.395             95.000          0.500        750.000          0.804          0.000          4.060         15.000          0.000          0.000        109.335          0.000
     16/08/1957        250.060             14.463             66.203             74.395             95.000          0.500        750.000          1.000          0.000          3.080         15.000          0.000          0.000        110.324          0.000
     17/08/1957        250.761             15.163             66.203             74.395             95.000          0.500        750.000          1.000          0.000          6.270         15.000          0.000          0.000        109.788          0.000
     18/08/1957        249.409             13.811             66.203             74.395             95.000          0.500        750.000          1.000          0.000          9.180         15.000          0.000          0.000        108.697          0.000
     19/08/1957        248.366             12.769             66.202             74.395             95.000          0.500        750.000          0.982          0.000         10.620         15.000          0.002          0.000        107.763          0.000
     20/08/1957        247.730             12.134             66.202             74.395             95.000          0.500        750.000          0.912          0.001         11.450         15.000          0.011          0.000        107.231          0.001
     21/08/1957        247.172             11.577             66.200             74.394             95.000          0.500        750.000          0.864          0.002         15.150         15.000          0.062          0.000        106.398          0.002
     22/08/1957        246.676             11.085             66.197             74.394             95.000          0.500        750.000          0.833          0.003         11.070         15.000          0.057          0.000        105.959          0.003
     23/08/1957        251.885             16.295             66.195             74.394             95.000          0.500        750.000          1.000          0.004         15.360         15.000          0.132          0.000        106.159          0.004
     24/08/1957        250.621             15.035             66.192             74.394             95.000          0.500        750.000          1.000          0.006         15.390         15.000          0.000          0.000        103.500          0.006
     25/08/1957        249.294             13.714             66.186             74.393             95.000          0.500        750.000          1.000          0.009         15.610         15.000          0.000          0.000        102.717          0.009
     26/08/1957        248.263             12.691             66.180             74.392             95.000          0.500        750.000          0.972          0.009         12.540         15.000          0.112          0.000        102.358          0.009
     27/08/1957        247.421             11.858             66.172             74.392             95.000          0.500        750.000          0.886          0.010          8.330         15.000          0.039          0.000        101.607          0.010
     28/08/1957        246.713             11.159             66.163             74.391             95.000          0.500        750.000          0.836          0.010         11.830         15.000          0.074          0.000        101.833          0.010
     29/08/1957        246.106             10.561             66.154             74.390             95.000          0.500        750.000          0.810          0.010         14.330         15.000          0.100          0.000        102.436          0.010
     30/08/1957        245.577             10.043             66.145             74.389             95.000          0.500        750.000          0.802          0.010         15.600         15.000          0.044          0.000        103.398          0.010
     31/08/1957        245.087              9.588             66.111             74.388             95.000          0.500        750.000          0.801          0.011         19.720         15.000          0.143          0.000        104.358          0.011
     01/09/1957        244.612              9.186             66.039             74.387             95.000          0.500        750.000          0.799          0.011         11.500         15.000          0.084          0.000        105.316          0.011
     02/09/1957        244.150              8.828             65.936             74.386             95.000          0.500        750.000          0.795          0.012         12.970         15.000          0.000          0.000        106.272          0.012
     03/09/1957        243.701              8.507             65.809             74.385             95.000          0.500        750.000          0.791          0.011         14.950         15.000          0.000          0.000        107.227          0.011
     04/09/1957        243.265              8.219             65.663             74.384             95.000          0.500        750.000          0.785          0.011         15.600         15.000          0.045          0.000        108.180          0.011
     05/09/1957        242.841              7.958             65.500             74.383             95.000          0.500        750.000          0.780          0.011         11.220         15.000          0.144          0.000        109.130          0.011
     06/09/1957        242.427              7.722             65.323             74.382             95.000          0.500        750.000          0.773          0.012         15.560         15.000          0.239          0.000        110.079          0.012
     07/09/1957        242.890              8.335             65.174             74.381             95.000          0.500        750.000          0.768          0.016         12.530         15.000          0.259          0.000        111.026          0.016
     08/09/1957        242.369              7.996             64.994             74.379             95.000          0.500        750.000          0.762          0.017         17.440         15.000          0.069          0.000        111.971          0.017
     09/09/1957        241.865              7.697             64.790             74.377             95.000          0.500        750.000          0.754          0.017         18.150         15.000          0.092          0.000        112.915          0.017
     10/09/1957        241.377              7.433             64.568             74.376             95.000          0.500        750.000          0.746          0.018         16.690         15.000          0.204          0.000        113.856          0.018
     11/09/1957        240.902              7.198             64.331             74.374             95.000          0.500        750.000          0.737          0.018         14.730         15.000          0.203          0.000        114.796          0.018
     12/09/1957        240.442              6.988             64.082             74.372             95.000          0.500        750.000          0.728          0.019         16.690         15.000          0.234          0.000        115.734          0.019
     13/09/1957        239.994              6.800             63.823             74.370             95.000          0.500        750.000          0.718          0.019         15.560         15.000          0.324          0.000        116.670          0.019
     14/09/1957        239.557              6.632             63.557             74.368             95.000          0.500        750.000          0.708          0.020         16.420         15.000          0.295          0.000        117.604          0.020
     15/09/1957        239.133              6.481             63.285             74.366             95.000          0.500        750.000          0.698          0.020         18.500         15.000          0.614          0.000        118.536          0.020
     16/09/1957        238.718              6.345             63.009             74.364             95.000          0.500        750.000          0.688          0.022         10.590         15.000          0.347          0.000        119.467          0.022
     17/09/1957        238.314              6.222             62.730             74.362             95.000          0.500        750.000          0.677          0.022         16.420         15.000          0.000          0.000        120.396          0.022
     18/09/1957        237.921              6.112             62.449             74.360             95.000          0.500        750.000          0.666          0.022         21.630         15.000          0.033          1.705        121.323          0.022
     19/09/1957        237.542              6.011             62.173             74.358             95.000          0.500        750.000          0.655          0.016         24.140         15.000          0.359          0.000        122.251          0.016
     20/09/1957        237.172              5.921             61.896             74.356             95.000          0.500        750.000          0.644          0.017         21.920         15.000          0.379          0.000        123.178          0.017
     21/09/1957        236.811              5.838             61.618             74.354             95.000          0.500        750.000          0.634          0.017         21.130         15.000          0.464          0.000        124.103          0.017
     22/09/1957        236.457              5.764             61.341             74.352             95.000          0.500        750.000          0.623          0.018         27.870         15.000          0.964          0.000        125.027          0.018
     23/09/1957        236.041              5.683             61.009             74.350             95.000          0.500        750.000          0.610          0.023         28.630         15.000          0.834          0.000        125.948          0.023
     24/09/1957        235.635              5.611             60.678             74.347             95.000          0.500        750.000          0.597          0.025         20.210         15.000          1.017          0.000        126.868          0.025
     25/09/1957        235.239              5.546             60.349             74.344             95.000          0.500        750.000          0.584          0.026         22.080         15.000          1.276          0.000        127.786          0.026
     26/09/1957        234.852              5.489             60.023             74.340             95.000          0.500        750.000          0.571          0.027         22.670         15.000          1.460          0.000        128.702          0.027
     27/09/1957        234.474              5.438             59.699             74.337             95.000          0.500        750.000          0.559          0.029         24.050         15.000          1.636          0.000        129.617          0.029
     28/09/1957        234.104              5.392             59.379             74.333             95.000          0.500        750.000          0.546          0.030         21.070         15.000          1.099          0.000        130.530          0.030
     29/09/1957        233.742              5.351             59.062             74.329             95.000          0.500        750.000          0.534          0.031         23.210         15.000          1.097          0.000        131.441          0.031
     30/09/1957        233.389              5.315             58.750             74.325             95.000          0.500        750.000          0.522          0.031         19.830         15.000          1.305          0.000        132.351          0.031
     01/10/1957        234.020              6.172             58.528             74.320             95.000          0.500        750.000          0.513          0.032         17.650         15.000          1.599          0.000        133.258          0.032
     02/10/1957        233.659              6.046             58.297             74.316             95.000          0.500        750.000          0.504          0.033         14.700         15.000          0.182          0.000        135.524          0.033
     03/10/1957        233.307              5.934             58.062             74.311             95.000          0.500        750.000          0.495          0.032         20.280         15.000          0.184          0.000        137.779          0.032
     04/10/1957        232.964              5.834             57.823             74.307             95.000          0.500        750.000          0.485          0.032         23.080         15.000          0.513          0.000        140.023          0.032
     05/10/1957        232.629              5.746             57.581             74.302             95.000          0.500        750.000          0.476          0.032         20.830         15.000          1.317          0.000        142.257          0.032
     06/10/1957        232.301              5.667             57.337             74.297             95.000          0.500        750.000          0.467          0.032         21.300         15.000          1.783          0.000        144.479          0.032
     07/10/1957        231.981              5.597             57.091             74.293             95.000          0.500        750.000          0.457          0.032         20.360         15.000          2.144          0.000        146.691          0.032
     08/10/1957        231.667              5.535             56.845             74.288             95.000          0.500        750.000          0.448          0.032         21.130         15.000          1.372          0.000        148.893          0.032
     09/10/1957        231.361              5.479             56.600             74.282             95.000          0.500        750.000          0.438          0.032         20.740         15.000          1.727          0.000        151.084          0.032
     10/10/1957        231.061              5.429             56.355             74.277             95.000          0.500        750.000          0.429          0.032         26.850         15.000          2.566          0.000        153.265          0.032
     11/10/1957        230.767              5.385             56.111             74.272             95.000          0.500        750.000          0.420          0.033         35.560         15.000          2.912          0.000        155.436          0.033
     12/10/1957        230.479              5.345             55.868             74.266             95.000          0.500        750.000          0.411          0.033         30.550         15.000          3.128          0.000        157.596          0.033
     13/10/1957        230.197              5.309             55.627             74.261             95.000          0.500        750.000          0.402          0.033         29.780         15.000          3.147          0.000        159.746          0.033
     14/10/1957        229.920              5.278             55.388             74.255             95.000          0.500        750.000          0.393          0.034         23.790         15.000          2.165          0.000        161.886          0.034
     15/10/1957        229.650              5.249             55.152             74.249             95.000          0.500        750.000          0.384          0.033         28.340         15.000          3.008          0.000        164.016          0.033
     16/10/1957        229.384              5.223             54.918             74.242             95.000          0.500        750.000          0.376          0.034         25.530         15.000          2.056          0.000        166.137          0.034
     17/10/1957        229.124              5.201             54.687             74.236             95.000          0.500        750.000          0.367          0.033         34.710         15.000          3.145          0.000        168.247          0.033
     18/10/1957        228.869              5.180             54.459             74.230             95.000          0.500        750.000          0.359          0.033         29.810         15.000          2.947          0.000        170.348          0.033
     19/10/1957        228.619              5.162             54.234             74.223             95.000          0.500        750.000          0.351          0.033         28.520         15.000          3.552          0.000        172.439          0.033
     20/10/1957        228.373              5.145             54.012             74.216             95.000          0.500        750.000          0.343          0.033         19.610         15.000          3.395          0.000        174.521          0.033
     21/10/1957        228.133              5.130             53.793             74.210             95.000          0.500        750.000          0.336          0.033         21.300         15.000          3.100          0.000        176.593          0.033
     22/10/1957        227.897              5.117             53.577             74.203             95.000          0.500        750.000          0.328          0.033         26.110         15.000          3.719          0.000        178.655          0.033
     23/10/1957        227.666              5.105             53.365             74.196             95.000          0.500        750.000          0.321          0.033         26.800         15.000          3.550          0.000        180.708          0.033
     24/10/1957        227.440              5.095             53.156             74.189             95.000          0.500        750.000          0.314          0.032         27.630         15.000          3.840          0.000        182.752          0.032
     25/10/1957        229.172              6.860             53.131             74.182             95.000          0.500        750.000          0.313          0.033         17.260         15.000          2.995          0.000        184.787          0.033
     26/10/1957        228.916              6.654             53.088             74.174             95.000          0.500        750.000          0.311          0.033         18.180         15.000          2.592          0.000        186.812          0.033
     27/10/1957        230.437              8.207             53.062             74.167             95.000          0.500        750.000          0.310          0.033         17.740         15.000          3.059          0.000        188.828          0.033
     28/10/1957        230.022              7.826             53.036             74.160             95.000          0.500        750.000          0.310          0.033         19.680         15.000          3.403          0.000        190.836          0.033
     29/10/1957        243.776             15.048             59.574             74.154             95.000          0.500        750.000          1.000          0.093         13.560         15.000          2.034          0.000        192.834          0.093
     30/10/1957        263.539             15.061             79.329             74.149             95.000          0.500        750.000          1.000          0.099          8.060         15.000          1.391          0.000        187.109          0.099
     31/10/1957        262.113             14.172             78.797             74.144             95.000          0.500        750.000          1.000          0.110         15.100         15.000          2.102          0.000        181.603          0.110
     01/11/1957        259.635             12.514             77.984             74.137             95.000          0.500        750.000          1.000          0.124         13.700         15.000          2.052          0.000        177.509          0.124
     02/11/1957        259.249             12.742             77.378             74.130             95.000          0.500        750.000          1.000          0.129          5.380         15.000          1.512          0.000        175.425          0.129
     03/11/1957        269.505             15.065             81.523             77.918             95.000          0.500        750.000          1.000          0.123         17.720         15.000          4.142          0.000        174.538          0.123
     04/11/1957        266.302             13.095             79.386             78.821             95.000          0.500        750.000          1.000          0.142         24.010         15.000          5.658          0.000        169.496          0.142
     05/11/1957        270.243             15.065             80.495             79.682             95.000          0.500        750.000          1.000          0.136         15.210         15.000          4.804          0.000        166.442          0.136
     06/11/1957        279.385             15.067             81.515             87.804             95.000          0.500        750.000          1.000          0.143         32.050         15.000          6.463          0.000        161.706          0.143
     07/11/1957        276.165             13.096             79.375             88.694             95.000          0.500        750.000          1.000          0.164         15.210         15.000          3.006          0.000        157.150          0.164
     08/11/1957        273.743             11.762             78.311             88.670             95.000          0.500        750.000          1.000          0.179         12.500         15.000          5.776          0.000        154.429          0.179
     09/11/1957        271.720             10.760             77.317             88.643             95.000          0.500        750.000          1.000          0.194         20.830         15.000          4.446          0.000        153.410          0.194
     10/11/1957        269.658              9.833             76.216             88.609             95.000          0.500        750.000          1.000          0.236         25.750         15.000          5.448          0.000        154.082          0.236
     11/11/1957        267.843              9.101             75.168             88.574             95.000          0.500        750.000          1.000          0.244         26.830         15.000          6.722          0.000        155.958          0.244
     12/11/1957        266.206              8.507             74.161             88.538             95.000          0.500        750.000          1.000          0.252         28.520         15.000          8.962          0.000        157.824          0.252
     13/11/1957        264.919              8.088             73.327             88.505             95.000          0.500        750.000          1.000          0.224         24.260         15.000          8.323          0.000        159.682          0.224
     14/11/1957        263.510              7.667             72.378             88.464             95.000          0.500        750.000          1.000          0.270         19.660         15.000          8.604          0.000        161.530          0.270
     15/11/1957        262.189              7.313             71.454             88.421             95.000          0.500        750.000          1.000          0.282         23.790         15.000          9.692          0.000        163.370          0.282
     16/11/1957        260.941              7.013             70.553             88.376             95.000          0.500        750.000          1.000          0.293         24.010         15.000         10.057          0.000        165.201          0.293
     17/11/1957        259.756              6.756             69.672             88.328             95.000          0.500        750.000          1.000          0.304         23.410         15.000         10.431          0.000        167.023          0.304
     18/11/1957        258.626              6.535             68.814             88.277             95.000          0.500        750.000          0.987          0.311         26.340         15.000         10.830          0.000        168.837          0.311
     19/11/1957        257.551              6.345             67.982             88.225             95.000          0.500        750.000          0.962          0.313         28.340         15.000         11.987          0.000        170.642          0.313
     20/11/1957        256.525              6.180             67.174             88.171             95.000          0.500        750.000          0.935          0.314         28.220         15.000         12.339          0.000        172.439          0.314
     21/11/1957        255.544              6.037             66.391             88.116             95.000          0.500        750.000          0.909          0.313         22.820         15.000         10.150          0.000        174.227          0.313
     22/11/1957        254.602              5.912             65.631             88.060             95.000          0.500        750.000          0.882          0.314         24.070         15.000         10.496          0.000        176.008          0.314
     23/11/1957        261.109             12.708             65.393             88.007             95.000          0.500        750.000          1.000          0.349         31.870         15.000         12.622          0.000        177.780          0.349
     24/11/1957        259.381             11.302             65.131             87.948             95.000          0.500        750.000          0.906          0.337         31.020         15.000         12.486          0.000        172.433          0.337
     25/11/1957        258.024             10.274             64.862             87.888             95.000          0.500        750.000          0.856          0.330         27.010         15.000         13.729          0.000        169.363          0.330
     26/11/1957        259.759             12.330             64.601             87.828             95.000          0.500        750.000          0.977          0.372         22.820         15.000         14.082          0.000        168.404          0.372
     27/11/1957        258.128             11.039             64.325             87.764             95.000          0.500        750.000          0.860          0.350         27.540         15.000         12.452          0.000        168.124          0.350
     28/11/1957        256.820             10.077             64.045             87.698             95.000          0.500        750.000          0.823          0.346         22.020         15.000         12.377          0.000        169.851          0.346
     29/11/1957        255.710              9.319             63.761             87.631             95.000          0.500        750.000          0.812          0.352         24.890         15.000         13.286          0.000        171.576          0.352
     30/11/1957        254.708              8.704             63.442             87.562             95.000          0.500        750.000          0.800          0.355         25.530         15.000         15.811          0.000        173.295          0.355
     01/12/1957        253.743              8.197             63.055             87.491             95.000          0.500        750.000          0.785          0.357         27.860         15.000         16.198          0.000        175.006          0.357
     02/12/1957        252.815              7.772             62.623             87.420             95.000          0.500        750.000          0.767          0.357         23.310         15.000         16.544          0.000        176.710          0.357
     03/12/1957        251.918              7.414             62.158             87.346             95.000          0.500        750.000          0.749          0.357         28.340         15.000         14.626          0.000        178.408          0.357
     04/12/1957        252.933              8.787             61.874             87.272             95.000          0.500        750.000          0.738          0.358         27.630         15.000         17.889          0.000        180.099          0.358
     05/12/1957        252.027              8.269             61.561             87.196             95.000          0.500        750.000          0.725          0.359         20.650         15.000         16.412          0.000        181.784          0.359
     06/12/1957        251.149              7.837             61.194             87.119             95.000          0.500        750.000          0.710          0.361         23.190         15.000         16.853          0.000        183.462          0.361
     07/12/1957        250.300              7.471             60.789             87.040             95.000          0.500        750.000          0.694          0.361         22.820         15.000         16.594          0.000        185.134          0.361
     08/12/1957        249.479              7.159             60.359             86.960             95.000          0.500        750.000          0.676          0.359         25.040         15.000         18.266          0.000        186.801          0.359
     09/12/1957        248.571              6.854             59.850             86.867             95.000          0.500        750.000          0.657          0.406         25.530         15.000         18.608          0.000        188.461          0.406
     10/12/1957        247.697              6.596             59.329             86.772             95.000          0.500        750.000          0.635          0.401         24.620         15.000         12.209          0.000        190.116          0.401
     11/12/1957        246.856              6.378             58.802             86.676             95.000          0.500        750.000          0.614          0.395         27.700         15.000         16.612          0.000        191.765          0.395
     12/12/1957        246.046              6.192             58.276             86.579             95.000          0.500        750.000          0.592          0.388         34.550         15.000         19.697          0.000        193.409          0.388
     13/12/1957        245.269              6.033             57.755             86.481             95.000          0.500        750.000          0.571          0.378         27.130         15.000         16.355          0.000        195.048          0.378
     14/12/1957        252.203             13.314             57.500             86.390             95.000          0.500        750.000          0.830          0.514         32.970         15.000         20.922          0.000        196.682          0.514
     15/12/1957        250.061             11.541             57.229             86.291             95.000          0.500        750.000          0.609          0.410         26.550         15.000         19.871          0.000        190.442          0.410
     16/12/1957        257.317             14.180             61.924             86.213             95.000          0.500        750.000          1.000          0.616         23.410         15.000         16.460          0.000        186.969          0.616
     17/12/1957        259.993             14.436             64.408             86.149             95.000          0.500        750.000          1.000          0.553         26.680         15.000         20.955          0.000        181.106          0.553
     18/12/1957        257.515             12.463             63.992             86.060             95.000          0.500        750.000          0.967          0.601         21.240         15.000         18.347          0.000        175.470          0.601
     19/12/1957        255.695             11.176             63.556             85.964             95.000          0.500        750.000          0.833          0.555         25.160         15.000         21.509          0.000        172.075          0.555
     20/12/1957        254.203             10.222             63.116             85.865             95.000          0.500        750.000          0.782          0.540         25.160         15.000         23.756          0.000        170.748          0.540
     21/12/1957        252.909              9.467             62.677             85.764             95.000          0.500        750.000          0.764          0.539         27.860         15.000         26.047          0.000        171.393          0.539
     22/12/1957        251.757              8.853             62.242             85.662             95.000          0.500        750.000          0.746          0.537         28.250         15.000         24.792          0.000        172.979          0.537
     23/12/1957        250.681              8.343             61.779             85.559             95.000          0.500        750.000          0.727          0.533         28.960         15.000         27.057          0.000        174.559          0.533
     24/12/1957        249.646              7.914             61.278             85.454             95.000          0.500        750.000          0.707          0.527         28.780         15.000         27.523          0.000        176.134          0.527
     25/12/1957        248.650              7.550             60.752             85.348             95.000          0.500        750.000          0.685          0.519         29.510         15.000         25.177          0.000        177.705          0.519
     26/12/1957        247.693              7.239             60.213             85.241             95.000          0.500        750.000          0.663          0.510         36.070         15.000         25.553          0.000        179.272          0.510
     27/12/1957        246.775              6.970             59.670             85.134             95.000          0.500        750.000          0.641          0.497         29.370         15.000         15.299          0.000        180.835          0.497
     28/12/1957        245.891              6.737             59.128             85.026             95.000          0.500        750.000          0.618          0.486         22.730         15.000         20.342          0.000        182.393          0.486
     29/12/1957        245.040              6.535             58.588             84.917             95.000          0.500        750.000          0.596          0.477         24.720         15.000         22.671          0.000        183.949          0.477
     30/12/1957        244.220              6.359             58.055             84.806             95.000          0.500        750.000          0.574          0.466         29.230         15.000         27.000          0.000        185.501          0.466
     31/12/1957        243.432              6.204             57.532             84.695             95.000          0.500        750.000          0.552          0.453         24.720         15.000         17.174          0.000        187.050          0.453
     01/01/1958        243.645              6.943             57.118             84.584             95.000          0.500        750.000          0.535          0.444          4.970         15.000          9.562          0.000        188.596          0.444
