APSIM output file, version = 5.3
Title = Sweet Corn Sample Simulation
           Date           rain            das    zadok_stage     day_length          stage            lai        biomass          yield     root_depth             ep    swdef_photo    swdef_expan    nfact_photo temp_stress_photo      tt_tot(1)      tt_tot(2)      tt_tot(3)      tt_tot(4)      tt_tot(5)      tt_tot(6)      tt_tot(7)      tt_tot(8)      tt_tot(9)     tt_tot(10)     tt_tot(11)     tt_tot(12)           maxt           mint           radn       tt_tot()         dlt_tt        leaf_wt        stem_wt
    05/Dec/1998          0.000              0              ?         14.674          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          1.000             1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         31.500         17.000         25.000          0.000          0.000          0.000          0.000
    06/Dec/1998          0.200              0              ?         14.685          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          1.000             1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         30.000         16.500         26.000          0.000          0.000          0.000          0.000
    07/Dec/1998          0.000              0              ?         14.695          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          1.000             1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         31.500         18.000         26.000          0.000          0.000          0.000          0.000
    08/Dec/1998          0.000              0              ?         14.705          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000          1.000             1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         30.000         19.000         20.000          0.000          0.000          0.000          0.000
    09/Dec/1998          0.000              1              ?         14.713          1.999          0.000          0.000          0.000          0.000          0.000          1.000          1.000          1.000             1.000         14.750          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         29.500         16.000         27.000         14.750         14.750          0.000          0.000
    10/Dec/1998          0.000              2              ?         14.722          2.000          0.000          0.000          0.000         50.000          0.000          1.000          1.000          1.000             1.000         14.765         14.735          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         30.000         15.500         25.000         29.500         14.750          0.000          0.000
    11/Dec/1998          0.000              3              ?         14.729          2.672          0.000          0.000          0.000         55.000          0.000          1.000          1.000          1.000             1.000         14.765         30.235          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         30.000         17.000         21.000         45.000         15.500          0.000          0.000
    12/Dec/1998          0.000              4              ?         14.736          2.989          0.000          0.000          0.000         60.000          0.000          1.000          1.000          1.000             1.000         14.765         44.485          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         28.500         16.000         22.000         59.250         14.250          0.000          0.000
    13/Dec/1998          0.000              5              ?         14.743          3.000          0.007          1.320          0.000         65.000          0.000          1.000          1.000          1.000             1.000         14.765         45.000         14.235          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         29.000         16.500         18.000         74.000         14.750          0.066          0.066
    14/Dec/1998          0.000              6              ?         14.749          3.139          0.008          2.554          0.000         70.000          0.020          1.000          1.000          1.000             1.000         14.765         45.000         30.735          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         31.000         18.000         26.000         90.500         16.500          0.189          0.066
    15/Dec/1998          0.000              7              ?         14.754          3.209          0.009          4.042          0.000         75.000          0.024          1.000          1.000          1.000             1.000         14.765         45.000         46.235          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         31.000         16.000         26.000        106.000         15.500          0.338          0.066
    16/Dec/1998         31.600              8              ?         14.758          3.292          0.013          5.756          0.000         80.000          0.029          1.000          1.000          1.000             1.000         14.765         45.000         64.485          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         33.000         19.500         26.000        124.250         18.250          0.510          0.066
    17/Dec/1998          5.400              9              ?         14.762          3.379          0.016          8.221          0.000         85.000          0.042          1.000          1.000          1.000             1.000         14.765         45.000         83.706          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         34.500         20.000         27.000        143.470         19.220          0.756          0.066
    18/Dec/1998          0.000             10              ?         14.765          3.472          0.022         10.698          0.000         90.000          0.043          1.000          1.000          1.000             1.000         14.765         45.000        104.386          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         34.500         23.000         21.000        164.150         20.680          1.004          0.066
    19/Dec/1998         12.400             11              ?         14.768          3.552          0.032         14.510          0.000         95.000          0.063          1.000          1.000          1.000             1.000         14.765         45.000        121.886          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         32.000         19.000         24.000        181.650         17.500          1.385          0.066
    20/Dec/1998         12.800             12              ?         14.769          3.632          0.040         20.255          0.000        100.000          0.095          1.000          1.000          1.000             1.000         14.765         45.000        139.636          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         32.500         19.000         25.000        199.400         17.750          1.960          0.066
    21/Dec/1998          7.600             13              ?         14.770          3.722          0.057         26.254          0.000        105.000          0.103          1.000          1.000          1.000             1.000         14.765         45.000        159.636          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         33.000         23.000         21.000        219.400         20.000          2.559          0.066
    22/Dec/1998          0.000             14              ?         14.771          3.798          0.068         35.948          0.000        110.000          0.113          1.000          1.000          1.000             1.000         14.765         45.000        176.386          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         28.500         21.000         24.000        236.150         16.750          3.529          0.066
    23/Dec/1998          0.000             15              ?         14.771          3.860          0.078         47.090          0.000        115.000          0.172          1.000          1.000          1.000             1.000         14.765         45.000        190.136          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         29.000         14.500         23.000        249.900         13.750          4.643          0.066
    24/Dec/1998          0.800             16              ?         14.770          3.932          0.088         55.963          0.000        120.000          0.099          1.000          1.000          1.000             1.000         14.765         45.000        205.886          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         27.500         20.000         16.000        265.650         15.750          5.400          0.066
    25/Dec/1998          8.600             17              ?         14.768          3.999          0.097         72.123          0.000        125.000          0.255          1.000          1.000          1.000             1.000         14.765         45.000        220.886          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         30.500         15.500         26.000        280.650         15.000          6.599          0.345
    26/Dec/1998          0.000             18              ?         14.766          4.000          0.107         91.884          0.000        130.000          0.323          1.000          1.000          1.000             1.000         14.765         45.000        221.000         16.386          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         34.000         15.000         29.000        297.150         16.500          7.941          0.812
    27/Dec/1998          0.000             19              ?         14.763          4.448          0.126        114.357          0.000        145.000          0.482          1.000          1.000          1.000             1.000         14.765         45.000        221.000         33.577          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         39.500         19.500         30.000        314.342         17.191          9.895          0.923
    28/Dec/1998          0.000             20              ?         14.760          4.659          0.144        139.094          0.000        160.000          0.413          1.000          1.000          1.000             1.000         14.765         45.000        221.000         49.455          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         35.500         13.000         28.000        330.220         15.878         12.008          1.105
    29/Dec/1998          0.000             21              ?         14.755          4.909          0.179        162.245          0.000        175.000          0.389          1.000          1.000          1.000             1.000         14.765         45.000        221.000         68.205          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         33.500         20.000         23.000        348.970         18.750         13.853          1.336
    30/Dec/1998          0.000             22              ?         14.751          5.000          0.214        180.789          0.000        190.000          0.309          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000         11.955          0.000          0.000          0.000          0.000          0.000          0.000          0.000         32.000         21.500         15.000        367.720         18.750         15.389          1.522
    31/Dec/1998          0.000             23              ?         14.745          5.052          0.255        195.494          0.000        223.000          0.126          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000         28.705          0.000          0.000          0.000          0.000          0.000          0.000          0.000         27.500         22.000         10.000        384.470         16.750         16.531          1.729
    01/Jan/1999          3.200             24              ?         14.737          5.078          0.288        212.841          0.000        256.000          0.130          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000         42.955          0.000          0.000          0.000          0.000          0.000          0.000          0.000         25.000         19.500         10.000        398.720         14.250         17.877          2.007
    02/Jan/1999         24.100             25              ?         14.730          5.104          0.331        232.299          0.000        289.000          0.064          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000         56.705          0.000          0.000          0.000          0.000          0.000          0.000          0.000         23.000         20.500         10.000        412.470         13.750         19.359          2.357
    03/Jan/1999         21.200             26              ?         14.723          5.131          0.376        269.989          0.000        322.000          0.430          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000         71.705          0.000          0.000          0.000          0.000          0.000          0.000          0.000         27.000         19.000         17.000        427.470         15.000         22.126          3.111
    04/Jan/1999          0.200             27              ?         14.715          5.160          0.440        317.346          0.000        355.000          0.497          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000         87.705          0.000          0.000          0.000          0.000          0.000          0.000          0.000         27.500         20.500         19.000        443.470         16.000         25.558          4.162
    05/Jan/1999          6.000             28              ?         14.706          5.190          0.505        383.500          0.000        388.000          0.856          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        103.955          0.000          0.000          0.000          0.000          0.000          0.000          0.000         28.500         20.000         23.000        459.720         16.250         30.218          5.775
    06/Jan/1999          3.800             29              ?         14.696          5.219          0.585        467.997          0.000        421.000          1.325          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        119.955          0.000          0.000          0.000          0.000          0.000          0.000          0.000         29.500         18.500         26.000        475.720         16.000         35.983          8.015
    07/Jan/1999          0.000             30              ?         14.686          5.249          0.660        560.610          0.000        454.000          1.461          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        136.455          0.000          0.000          0.000          0.000          0.000          0.000          0.000         30.000         19.000         25.000        492.220         16.500         41.839         10.670
    08/Jan/1999          0.000             31              ?         14.675          5.279          0.734        675.666          0.000        487.000          1.810          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        152.705          0.000          0.000          0.000          0.000          0.000          0.000          0.000         31.000         17.500         28.000        508.470         16.250         48.926         14.212
    09/Jan/1999          0.000             32              ?         14.664          5.312          0.842        792.677          0.000        520.000          1.894          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        170.705          0.000          0.000          0.000          0.000          0.000          0.000          0.000         32.500         19.500         26.000        526.470         18.000         55.886         18.084
    10/Jan/1999         77.200             33              ?         14.652          5.342          0.931        893.558          0.000        553.000          1.305          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        186.955          0.000          0.000          0.000          0.000          0.000          0.000          0.000         28.500         20.000         20.000        542.720         16.250         61.618         21.630
    11/Jan/1999          5.000             34              ?         14.640          5.373          1.026       1046.891          0.000        586.000          2.435          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        204.205          0.000          0.000          0.000          0.000          0.000          0.000          0.000         32.000         18.500         28.000        559.970         17.250         70.012         27.352
    12/Jan/1999          0.000             35              ?         14.627          5.405          1.140       1153.400          0.000        619.000          1.490          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        221.955          0.000          0.000          0.000          0.000          0.000          0.000          0.000         30.000         21.500         18.000        577.720         17.750         75.535         31.560
    13/Jan/1999          1.600             36              ?         14.613          5.439          1.255       1326.742          0.000        652.000          2.770          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        240.205          0.000          0.000          0.000          0.000          0.000          0.000          0.000         31.500         21.000         27.000        595.970         18.250         83.960         38.795
    14/Jan/1999          0.000             37              ?         14.599          5.474          1.379       1513.207          0.000        685.000          3.034          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        259.705          0.000          0.000          0.000          0.000          0.000          0.000          0.000         32.500         22.500         27.000        615.470         19.500         92.474         47.015
    15/Jan/1999          1.800             38              ?         14.584          5.505          1.511       1690.728          0.000        718.000          2.077          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        276.455          0.000          0.000          0.000          0.000          0.000          0.000          0.000         28.500         21.000         24.000        632.220         16.750        100.176         55.194
    16/Jan/1999          1.400             39              ?         14.569          5.532          1.618       1895.967          0.000        751.000          3.075          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        291.455          0.000          0.000          0.000          0.000          0.000          0.000          0.000         29.500         16.500         26.000        647.220         15.000        108.711         65.011
    17/Jan/1999          0.000             40              ?         14.553          5.559          1.723       2111.109          0.000        784.000          3.197          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        306.205          0.000          0.000          0.000          0.000          0.000          0.000          0.000         29.000         16.500         26.000        661.970         14.750        117.214         75.669
    18/Jan/1999          0.000             41              ?         14.537          5.589          1.870       2335.556          0.000        817.000          3.409          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        322.455          0.000          0.000          0.000          0.000          0.000          0.000          0.000         29.500         19.000         26.000        678.220         16.250        125.874         87.206
    19/Jan/1999          0.000             42              ?         14.520          5.617          2.001       2563.150          0.000        850.000          3.420          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        337.955          0.000          0.000          0.000          0.000          0.000          0.000          0.000         30.500         16.500         25.000        693.720         15.500        133.535         99.304
    20/Jan/1999          0.000             43              ?         14.503          5.647          2.128       2800.642          0.000        883.000          3.619          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        354.455          0.000          0.000          0.000          0.000          0.000          0.000          0.000         31.000         18.000         25.000        710.220         16.500        140.961        112.365
    21/Jan/1999          1.200             44              ?         14.485          5.679          2.289       3027.417          0.000        916.000          3.479          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        371.705          0.000          0.000          0.000          0.000          0.000          0.000          0.000         30.500         20.000         23.000        727.470         17.250        147.460        125.267
    22/Jan/1999          0.200             45              ?         14.467          5.709          2.424       3284.607          0.000        949.000          3.884          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        387.955          0.000          0.000          0.000          0.000          0.000          0.000          0.000         31.000         17.500         25.000        743.720         16.250        154.381        140.354
    23/Jan/1999          0.000             46              ?         14.448          5.737          2.536       3571.507          0.000        982.000          4.283          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        403.455          0.000          0.000          0.000          0.000          0.000          0.000          0.000         31.500         15.500         27.000        759.220         15.500        161.585        157.659
    24/Jan/1999          0.000             47              ?         14.429          5.769          2.696       3865.498          0.000       1015.000          4.551          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        421.205          0.000          0.000          0.000          0.000          0.000          0.000          0.000         33.000         18.500         27.000        776.970         17.750        168.478        175.943
    25/Jan/1999          0.000             48              ?         14.410          5.801          2.823       4112.880          0.000       1048.000          3.212          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        438.705          0.000          0.000          0.000          0.000          0.000          0.000          0.000         29.500         21.500         22.000        794.470         17.500        173.162        191.779
    26/Jan/1999          0.000             49              ?         14.390          5.836          2.929       4343.050          0.000       1081.000          3.389          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        457.455          0.000          0.000          0.000          0.000          0.000          0.000          0.000         31.000         22.500         20.000        813.220         18.750        176.840        206.955
    27/Jan/1999          0.000             50              ?         14.369          5.867          3.055       4577.427          0.000       1114.000          3.544          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        474.455          0.000          0.000          0.000          0.000          0.000          0.000          0.000         31.000         19.000         20.000        830.220         17.000        180.179        222.809
    28/Jan/1999          0.800             51              ?         14.349          5.900          3.189       4780.633          0.000       1147.000          3.128          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        492.705          0.000          0.000          0.000          0.000          0.000          0.000          0.000         31.500         21.000         17.000        848.470         18.250        182.452        236.923
    29/Jan/1999          1.200             52              ?         14.327          5.936          3.302       5048.851          0.000       1180.000          4.232          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        512.205          0.000          0.000          0.000          0.000          0.000          0.000          0.000         34.000         21.000         22.000        867.970         19.500        185.007        256.061
    30/Jan/1999          5.600             53              ?         14.306          5.969          3.453       5358.362          0.000       1213.000          4.802          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        530.705          0.000          0.000          0.000          0.000          0.000          0.000          0.000         33.500         19.500         25.000        886.470         18.500        188.141        278.694
    31/Jan/1999          3.200             54              ?         14.284          6.000          3.602       5648.583          0.000       1246.000          4.424          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445          1.260          0.000          0.000          0.000          0.000          0.000          0.000         31.000         21.000         23.000        904.470         18.000        190.550        300.374
    01/Feb/1999          5.200             55              ?         14.262          6.159          3.699       5802.626          0.000       1279.000          0.754          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445         16.010          0.000          0.000          0.000          0.000          0.000          0.000         24.500         21.000         12.000        919.220         14.750        191.640        312.240
    02/Feb/1999         18.200             56              ?         14.239          6.312          3.802       6010.188          0.000       1312.000          2.429          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445         31.510          0.000          0.000          0.000          0.000          0.000          0.000         27.500         19.500         16.000        934.720         15.500        192.857        328.704
    03/Feb/1999          0.200             57              ?         14.216          6.470          3.881       6324.799          0.000       1345.000          4.609          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445         47.510          0.000          0.000          0.000          0.000          0.000          0.000         29.000         19.000         24.000        950.720         16.000        194.294        354.415
    04/Feb/1999          0.200             58              ?         14.193          6.621          3.956       6628.631          0.000       1378.000          4.398          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445         62.760          0.000          0.000          0.000          0.000          0.000          0.000         29.000         17.500         23.000        965.970         15.250        195.299        379.950
    05/Feb/1999          0.200             59              ?         14.169          6.777          4.034       6974.516          0.000       1411.000          5.088          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445         78.510          0.000          0.000          0.000          0.000          0.000          0.000         31.500         16.000         26.000        981.720         15.750        195.980        409.859
    06/Feb/1999          0.000             60              ?         14.145          6.953          4.051       7296.026          0.000       1444.000          4.875          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445         96.260          0.000          0.000          0.000          0.000          0.000          0.000         32.000         19.500         24.000        999.470         17.750        196.062        438.554
    07/Feb/1999          0.000             61              ?         14.121          7.000          4.049       7497.259          0.000       1477.000          2.417          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000         11.260          0.000          0.000          0.000          0.000          0.000         28.000         20.000         15.000       1015.470         16.000        195.983        456.665
    08/Feb/1999         22.200             62              ?         14.097          7.156          4.047       7626.365          0.000       1510.000          0.530          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000         26.510          0.000          0.000          0.000          0.000          0.000         24.500         22.000         11.000       1030.720         15.250        195.906        468.486
    09/Feb/1999        102.800             63              ?         14.072          7.241          4.046       7778.924          0.000       1543.000          1.054          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000         41.010          0.000          0.000          0.000          0.000          0.000         25.000         20.000         13.000       1045.220         14.500        195.831        482.585
    10/Feb/1999          8.400             64              ?         14.047          7.338          4.044       8025.333          0.000       1576.000          3.038          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000         57.510          0.000          0.000          0.000          0.000          0.000         28.500         20.500         21.000       1061.720         16.500        195.760        505.595
    11/Feb/1999          0.800             65              ?         14.022          7.427          4.026       8236.513          0.000       1609.000          2.407          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000         72.510          0.000          0.000          0.000          0.000          0.000         27.000         19.000         18.000       1076.720         15.000        194.933        525.502
    12/Feb/1999          1.000             66              ?         13.996          7.513          4.009       8447.351          0.000       1642.000          3.432          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000         87.260          0.000          0.000          0.000          0.000          0.000         28.500         17.000         18.000       1091.470         14.750        194.132        545.560
    13/Feb/1999          0.200             67              ?         13.970          7.610          3.990       8704.646          0.000       1675.000          4.356          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        103.760          0.000          0.000          0.000          0.000          0.000         30.500         18.500         22.000       1107.970         16.500        193.246        570.287
    14/Feb/1999          0.000             68              ?         13.944          7.710          3.971       8996.545          0.000       1708.000          4.997          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        120.760          0.000          0.000          0.000          0.000          0.000         31.500         18.500         25.000       1124.970         17.000        192.337        598.631
    15/Feb/1999          0.000             69              ?         13.918          7.821          3.950       9299.606          0.000       1741.000          5.348          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        139.510          0.000          0.000          0.000          0.000          0.000         33.000         20.500         26.000       1143.720         18.750        191.334        628.393
    16/Feb/1999          0.000             70              ?         13.892          7.938          3.932       9578.828          0.000       1774.000          5.208          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        159.414          0.000          0.000          0.000          0.000          0.000         35.500         21.500         24.000       1163.624         19.904        190.429        656.142
    17/Feb/1999          0.000             71              ?         13.865          8.000          3.932       9869.186        133.726       1800.000          4.827          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000          9.414          0.000          0.000          0.000          0.000         32.500         23.500         25.000       1183.624         20.000        190.429        671.805
    18/Feb/1999          0.000             72              ?         13.839          8.036          3.932      10163.499        274.325       1800.000          6.238          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000         28.403          0.000          0.000          0.000          0.000         37.500         21.000         26.000       1202.613         18.989        190.429        687.176
    19/Feb/1999          0.000             73              ?         13.812          8.056          3.932      10431.065        388.805       1800.000          3.774          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000         44.903          0.000          0.000          0.000          0.000         29.000         20.000         24.000       1219.113         16.500        190.429        702.485
    20/Feb/1999          0.000             74              ?         13.785          8.073          3.932      10662.302        485.416       1800.000          3.520          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000         58.153          0.000          0.000          0.000          0.000         27.000         15.500         21.000       1232.363         13.250        190.429        715.948
    21/Feb/1999          0.000             75              ?         13.758          8.090          3.932      10868.855        583.401       1800.000          3.330          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000         71.653          0.000          0.000          0.000          0.000         27.500         15.500         19.000       1245.863         13.500        190.429        726.805
    22/Feb/1999          0.000             76              ?         13.730          8.107          3.932      11095.334        684.135       1800.000          3.950          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000         85.653          0.000          0.000          0.000          0.000         28.500         15.500         21.000       1259.863         14.000        190.429        739.379
    23/Feb/1999          0.000             77              ?         13.703          8.126          3.932      11354.166        790.368       1800.000          4.610          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        100.653          0.000          0.000          0.000          0.000         30.000         16.000         24.000       1274.863         15.000        190.429        754.639
    24/Feb/1999          0.000             78              ?         13.675          8.143          3.932      11483.582        888.353       1800.000          1.535          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        114.153          0.000          0.000          0.000          0.000         26.000         17.000         12.000       1288.363         13.500        190.429        757.782
    25/Feb/1999         14.200             79              ?         13.647          8.161          3.932      11710.061        990.461       1800.000          3.912          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        128.403          0.000          0.000          0.000          0.000         28.500         16.000         21.000       1302.613         14.250        190.429        770.219
    26/Feb/1999          2.400             80              ?         13.620          8.180          3.932      11904.186       1099.444       1800.000          2.271          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        143.903          0.000          0.000          0.000          0.000         27.500         19.500         18.000       1318.113         15.500        190.429        778.733
    27/Feb/1999          0.200             81              ?         13.592          8.200          3.932      12087.525       1211.175       1800.000          1.924          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        159.903          0.000          0.000          0.000          0.000         27.500         20.500         17.000       1334.113         16.000        190.429        785.894
    28/Feb/1999          0.000             82              ?         13.564          8.219          3.932      12173.803       1317.408       1800.000          0.612          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        174.903          0.000          0.000          0.000          0.000         25.500         20.500          8.000       1349.113         15.000        190.429        783.898
    01/Mar/1999         12.600             83              ?         13.536          8.239          3.932      12324.788       1430.514       1800.000          1.721          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        191.153          0.000          0.000          0.000          0.000         28.000         20.500         14.000       1365.363         16.250        190.429        787.686
    02/Mar/1999         23.600             84              ?         13.507          8.260          3.902      12464.989       1546.369       1800.000          1.420          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        207.903          0.000          0.000          0.000          0.000         28.000         21.500         13.000       1382.113         16.750        189.005        790.121
    03/Mar/1999         22.100             85              ?         13.479          8.284          3.869      12594.052       1674.597       1800.000          1.582          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        226.903          0.000          0.000          0.000          0.000         30.500         23.500         12.000       1401.113         19.000        187.390        790.204
    04/Mar/1999         37.000             86              ?         13.451          8.306          3.838      12829.919       1794.576       1800.000          4.384          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        244.403          0.000          0.000          0.000          0.000         31.500         19.500         22.000       1418.613         17.500        185.903        801.793
    05/Mar/1999          0.000             87              ?         13.423          8.328          3.807      13107.846       1917.304       1800.000          5.232          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        262.403          0.000          0.000          0.000          0.000         33.000         19.000         26.000       1436.613         18.000        184.373        817.313
    06/Mar/1999          0.000             88              ?         13.394          8.350          3.732      13374.257       2038.658       1800.000          4.972          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        280.153          0.000          0.000          0.000          0.000         31.500         20.000         25.000       1454.363         17.750        180.757        831.819
    07/Mar/1999          0.000             89              ?         13.366          8.371          3.690      13649.241       2155.888       1800.000          5.081          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        297.153          0.000          0.000          0.000          0.000         31.500         18.500         26.000       1471.363         17.000        178.737        847.594
    08/Mar/1999          0.000             90              ?         13.337          8.393          3.649      13817.728       2273.118       1800.000          2.402          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        314.153          0.000          0.000          0.000          0.000         29.500         20.500         16.000       1488.363         17.000        176.716        852.720
    09/Mar/1999          0.000             91              ?         13.309          8.412          3.570      14027.398       2383.475       1800.000          2.329          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        329.903          0.000          0.000          0.000          0.000         27.500         20.000         20.000       1504.113         15.750        172.884        862.651
    10/Mar/1999          0.000             92              ?         13.280          8.431          3.494      14256.030       2491.082       1800.000          3.821          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        345.153          0.000          0.000          0.000          0.000         29.000         17.500         22.000       1519.363         15.250        169.219        874.754
    11/Mar/1999          0.000             93              ?         13.252          8.451          3.404      14472.371       2600.065       1800.000          3.827          1.000          1.000          1.000             1.000         14.765         45.000        221.000         75.000        547.445        101.000        170.000        360.653          0.000          0.000          0.000          0.000         29.500         17.500         21.000       1534.863         15.500        164.890        885.490
