Summary_file = navybean.sum
Title = navybean Sample Simulation
            day           year            lai        biomass  green_biomass     dm_green()    dm_green(1)    dm_green(2)    dm_green(3)    dm_green(4)    dm_green(5)    dm_green(6)      p_green()     p_green(1)     p_green(2)     p_green(3)     p_green(4)     p_green(5)     p_green(6)        p_sen()       p_sen(1)       p_sen(2)       p_sen(3)       p_sen(4)       p_sen(5)       p_sen(6)       p_demand    pfact_photo    pfact_pheno pfact_expansion    pfact_grain      biomass_p green_biomass_p        grain_p         leaf_p         stem_p         root_p     deadleaf_p          pod_p         head_p   p_senesced()       p_dead()  dlt_p_green() dlt_p_retrans() dlt_p_detached()   dlt_p_dead()    dlt_p_sen()  p_conc_stover    p_conc_leaf    p_conc_stem   p_conc_grain p_uptake_stover grain_p_demand    surfaceom_p
          (day)         (year)      (m^2/m^2)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             ()             ()              ()             ()        (g/m^2)         (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)          (g/m^2)        (g/m^2)        (g/m^2)            (%)            (%)            (%)            (%)             (%)        (g/m^2)        (kg/ha)
             12           1989          2.073       1306.225       1304.858        201.175         70.689         68.188         50.608          7.510          4.180          0.000          0.371          0.091          0.165          0.092          0.010          0.012          0.000          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.146          0.493          1.000           0.986          1.000          0.279           0.279          0.012          0.165          0.092          0.091          0.000          0.010          0.022          0.001          0.000          0.012           0.000            0.000          0.000          0.000          0.212          0.242          0.182          0.281           0.267          0.000          0.000
             13           1989          2.162       1383.116       1381.439        209.145         71.001         71.156         53.607          7.848          5.532          0.000          0.381          0.092          0.167          0.094          0.012          0.017          0.000          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.159          0.440          1.000           0.880          1.000          0.289           0.289          0.017          0.167          0.094          0.092          0.000          0.012          0.028          0.001          0.000          0.011          -0.000            0.000          0.000          0.001          0.205          0.234          0.176          0.302           0.272          0.000          0.000
             14           1989          2.229       1446.380       1444.351        215.629         71.194         73.403         55.889          8.200          6.943          0.000          0.392          0.093          0.167          0.096          0.013          0.022          0.000          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.167          0.401          1.000           0.803          1.000          0.299           0.299          0.022          0.167          0.096          0.093          0.000          0.013          0.035          0.001          0.000          0.011          -0.000            0.000          0.000          0.001          0.201          0.228          0.172          0.319           0.276          0.000          0.000
             15           1989          2.297       1511.216       1508.844        222.284         71.399         75.660         58.181          8.580          8.463          0.000          0.401          0.093          0.168          0.098          0.014          0.028          0.000          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.177          0.378          1.000           0.756          1.000          0.308           0.308          0.028          0.168          0.098          0.093          0.000          0.014          0.042          0.001          0.000          0.010           0.000            0.000          0.000          0.001          0.196          0.222          0.168          0.328           0.280          0.000          0.000
             16           1989          2.358       1572.762       1570.037        228.579         71.575         77.700         60.256          8.981         10.066          0.000          0.410          0.094          0.168          0.099          0.015          0.034          0.000          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.187          0.354          1.000           0.707          1.000          0.317           0.316          0.034          0.168          0.099          0.094          0.000          0.015          0.049          0.001          0.000          0.010           0.000            0.000          0.000          0.001          0.192          0.216          0.165          0.336           0.282          0.000          0.000
             17           1989          2.416       1633.126       1630.056        234.745         71.740         79.626         62.217          9.404         11.759          0.000          0.419          0.094          0.168          0.101          0.016          0.040          0.000          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.197          0.333          1.000           0.666          1.000          0.325           0.325          0.040          0.168          0.101          0.094          0.000          0.016          0.056          0.001          0.000          0.009           0.000            0.000          0.000          0.001          0.188          0.210          0.162          0.342           0.284          0.000          0.000
             18           1989          2.459       1692.936       1685.640        240.463         71.899         81.078         64.092          9.851         13.543          0.000          0.426          0.094          0.166          0.102          0.017          0.047          0.000          0.001          0.000          0.001          0.000          0.000          0.000          0.000          0.207          0.314          1.000           0.627          1.000          0.333           0.332          0.047          0.166          0.102          0.094          0.000          0.017          0.064          0.001          0.000          0.009           0.000            0.000          0.000          0.001          0.184          0.205          0.158          0.347           0.285          0.000          0.000
             19           1989          2.474       1750.984       1731.344        245.176         72.042         81.581         65.828         10.317         15.409          0.000          0.433          0.095          0.164          0.102          0.018          0.054          0.000          0.003          0.000          0.003          0.000          0.000          0.000          0.000          0.216          0.296          1.000           0.591          1.000          0.341           0.338          0.054          0.164          0.102          0.095          0.000          0.018          0.072          0.003          0.000          0.008           0.000            0.000          0.000          0.002          0.180          0.200          0.156          0.352           0.284          0.000          0.000
             20           1989          2.468       1797.105       1764.178        248.499         72.081         81.406         66.982         10.778         17.252          0.000          0.439          0.095          0.161          0.103          0.019          0.062          0.000          0.005          0.000          0.005          0.000          0.000          0.000          0.000          0.221          0.281          1.000           0.562          1.000          0.349           0.345          0.062          0.161          0.103          0.095          0.000          0.019          0.081          0.005          0.000          0.009           0.000            0.000          0.000          0.002          0.178          0.197          0.154          0.357           0.283          0.000          0.000
             21           1989          2.473       1850.724       1805.067        252.691         72.185         81.567         68.416         11.277         19.248          0.000          0.445          0.095          0.158          0.104          0.020          0.069          0.000          0.007          0.000          0.006          0.000          0.000          0.000          0.000          0.227          0.278          1.000           0.556          1.000          0.357           0.351          0.069          0.158          0.104          0.095          0.000          0.020          0.089          0.007          0.000          0.008           0.000            0.000          0.000          0.002          0.175          0.193          0.152          0.359           0.282          0.000          0.000
             22           1989          2.445       1887.316       1826.043        254.745         72.140         80.653         69.064         11.749         21.138          0.000          0.451          0.095          0.154          0.104          0.021          0.077          0.000          0.009          0.000          0.008          0.000          0.000          0.000          0.000          0.230          0.267          1.000           0.534          1.000          0.364           0.356          0.077          0.154          0.104          0.095          0.000          0.021          0.098          0.009          0.000          0.008           0.000            0.000          0.000          0.003          0.173          0.190          0.151          0.364           0.279          0.000          0.000
             23           1989          2.388       1919.804       1835.556        255.617         72.061         78.793         69.501         12.224         23.038          0.000          0.455          0.095          0.149          0.105          0.022          0.085          0.000          0.012          0.000          0.012          0.000          0.000          0.000          0.000          0.231          0.268          1.000           0.536          1.000          0.372           0.360          0.085          0.149          0.105          0.095          0.000          0.022          0.106          0.012          0.000          0.008           0.000            0.000          0.000          0.004          0.172          0.189          0.151          0.367           0.276          0.000          0.000
             24           1989          2.316       1951.242       1839.414        255.914         71.973         76.395         69.862         12.709         24.976          0.000          0.459          0.095          0.144          0.105          0.023          0.092          0.000          0.016          0.000          0.015          0.000          0.000          0.000          0.000          0.229          0.275          1.000           0.550          1.000          0.379           0.364          0.092          0.144          0.105          0.095          0.000          0.023          0.115          0.016          0.000          0.008          -0.000            0.000          0.000          0.004          0.171          0.188          0.151          0.369           0.272          0.000          0.000
             25           1989          2.273       1998.305       1862.745        258.295         72.020         75.000         70.839         13.259         27.177          0.000          0.462          0.095          0.139          0.105          0.024          0.100          0.000          0.019          0.000          0.019          0.000          0.000          0.000          0.000          0.231          0.282          1.000           0.565          1.000          0.386           0.368          0.100          0.139          0.105          0.095          0.000          0.024          0.124          0.019          0.000          0.007          -0.000            0.000          0.000          0.004          0.168          0.185          0.149          0.368           0.268          0.000          0.000
             26           1989          2.242       2049.885       1892.906        261.397         72.107         73.973         71.955         13.844         29.518          0.000          0.466          0.095          0.133          0.105          0.025          0.109          0.000          0.022          0.000          0.021          0.000          0.000          0.000          0.000          0.235          0.276          1.000           0.552          1.000          0.393           0.371          0.109          0.133          0.105          0.095          0.000          0.025          0.133          0.022          0.000          0.007          -0.000            0.000          0.000          0.003          0.164          0.180          0.146          0.368           0.263          0.000          0.000
             27           1989          2.190       2088.678       1909.219        263.004         72.082         72.271         72.501         14.402         31.748          0.000          0.470          0.095          0.127          0.104          0.026          0.118          0.000          0.025          0.000          0.024          0.000          0.000          0.000          0.000          0.238          0.265          1.000           0.530          1.000          0.400           0.375          0.118          0.127          0.104          0.095          0.000          0.026          0.144          0.025          0.000          0.007           0.000            0.000          0.000          0.004          0.162          0.176          0.144          0.372           0.257          0.000          0.000
             28           1989          2.140       2133.532       1930.211        265.131         72.110         70.635         73.251         14.999         34.137          0.000          0.473          0.095          0.121          0.104          0.027          0.127          0.000          0.028          0.000          0.028          0.000          0.000          0.000          0.000          0.242          0.263          1.000           0.526          1.000          0.406           0.378          0.127          0.121          0.104          0.095          0.000          0.027          0.154          0.028          0.000          0.007           0.000            0.000          0.000          0.004          0.158          0.172          0.141          0.372           0.251          0.000          0.000
             29           1989          2.091       2177.366       1951.424        267.271         72.129         69.038         73.915         15.610         36.580          0.000          0.477          0.095          0.115          0.103          0.027          0.137          0.000          0.031          0.000          0.031          0.000          0.000          0.000          0.000          0.245          0.256          1.000           0.512          1.000          0.413           0.382          0.137          0.115          0.103          0.095          0.000          0.027          0.164          0.031          0.000          0.007           0.000            0.000          0.000          0.004          0.155          0.167          0.139          0.373           0.245          0.000          0.000
             30           1989          2.050       2223.070       1976.425        269.806         72.164         67.661         74.609         16.246         39.126          0.000          0.480          0.095          0.109          0.101          0.028          0.146          0.000          0.034          0.000          0.034          0.000          0.000          0.000          0.000          0.250          0.249          1.000           0.498          1.000          0.419           0.385          0.146          0.109          0.101          0.095          0.000          0.028          0.175          0.034          0.000          0.007           0.000            0.000          0.000          0.003          0.151          0.161          0.136          0.374           0.239          0.000          0.000
             31           1989          2.013       2267.286       2002.683        272.454         72.186         66.456         75.200         16.894         41.718          0.000          0.484          0.095          0.103          0.100          0.029          0.157          0.000          0.036          0.000          0.036          0.000          0.000          0.000          0.000          0.255          0.240          1.000           0.479          1.000          0.425           0.389          0.157          0.103          0.100          0.095          0.000          0.029          0.186          0.036          0.000          0.007           0.000            0.000          0.000          0.003          0.147          0.156          0.133          0.375           0.233          0.000          0.000
             32           1989          1.954       2305.546       2018.484        274.004         72.156         64.530         75.520         17.531         44.266          0.000          0.486          0.095          0.099          0.099          0.030          0.163          0.000          0.039          0.000          0.039          0.000          0.000          0.000          0.000          0.260          0.230          1.000           0.460          1.000          0.431           0.392          0.163          0.099          0.099          0.095          0.000          0.030          0.194          0.039          0.000          0.006           0.000            0.000          0.000          0.003          0.145          0.154          0.131          0.369           0.229          0.000          0.000
             33           1989          1.877       2333.116       2020.526        274.086         72.034         61.978         75.282         18.130         46.662          0.000          0.489          0.094          0.096          0.099          0.031          0.168          0.000          0.043          0.000          0.042          0.000          0.000          0.000          0.000          0.258          0.225          1.000           0.450          1.000          0.437           0.394          0.168          0.096          0.099          0.094          0.000          0.031          0.200          0.043          0.000          0.006           0.000            0.000          0.000          0.004          0.146          0.154          0.132          0.361           0.226          0.000          0.000
             34           1989          1.797       2358.480       2019.500        273.843         71.893         59.339         74.826         18.729         49.056          0.000          0.491          0.094          0.092          0.098          0.032          0.174          0.000          0.046          0.000          0.046          0.000          0.000          0.000          0.000          0.252          0.227          1.000           0.455          1.000          0.443           0.397          0.174          0.092          0.098          0.094          0.000          0.032          0.207          0.046          0.000          0.006           0.000            0.000          0.000          0.004          0.145          0.154          0.131          0.356           0.222          0.000          0.000
             35           1989          1.727       2369.866       2007.722        272.404         71.632         57.022         73.299         19.262         51.189          0.000          0.494          0.094          0.088          0.097          0.033          0.181          0.000          0.050          0.000          0.049          0.000          0.000          0.000          0.000          0.244          0.231          1.000           0.462          1.000          0.449           0.400          0.181          0.088          0.097          0.094          0.000          0.033          0.214          0.050          0.000          0.006           0.000            0.000          0.000          0.004          0.146          0.154          0.133          0.353           0.219          0.000          0.000
             36           1989          1.670       2378.537       1997.622        271.111         71.349         55.145         71.553         19.785         53.279          0.000          0.498          0.094          0.085          0.095          0.035          0.188          0.000          0.052          0.000          0.052          0.000          0.000          0.000          0.000          0.237          0.243          1.000           0.486          1.000          0.455           0.404          0.188          0.085          0.095          0.094          0.000          0.035          0.223          0.052          0.000          0.007           0.000            0.000          0.000          0.003          0.147          0.155          0.133          0.353           0.215          0.000          0.000
             37           1989          1.596       2401.335       1995.943        270.784         71.190         52.697         70.793         20.392         55.711          0.000          0.505          0.094          0.083          0.094          0.037          0.197          0.000          0.055          0.000          0.055          0.000          0.000          0.000          0.000          0.234          0.257          1.000           0.515          1.000          0.466           0.411          0.197          0.083          0.094          0.094          0.000          0.037          0.233          0.055          0.000          0.011           0.000            0.000          0.000          0.004          0.149          0.158          0.133          0.353           0.214          0.000          0.000
             38           1989          1.499       2429.097       1991.779        270.252         71.074         49.505         70.335         21.039         58.298          0.000          0.511          0.094          0.078          0.093          0.039          0.207          0.000          0.060          0.000          0.059          0.000          0.000          0.000          0.000          0.227          0.275          1.000           0.551          1.000          0.475           0.416          0.207          0.078          0.093          0.094          0.000          0.039          0.246          0.060          0.000          0.010           0.000            0.000          0.000          0.005          0.149          0.157          0.132          0.355           0.209          0.000          0.000
             39           1989          1.404       2464.415       1995.585        270.583         71.025         46.358         70.339         21.744         61.117          0.000          0.515          0.094          0.073          0.091          0.041          0.216          0.000          0.064          0.000          0.063          0.000          0.000          0.000          0.000          0.224          0.288          1.000           0.576          1.000          0.484           0.420          0.216          0.073          0.091          0.094          0.000          0.041          0.256          0.064          0.000          0.009           0.000            0.000          0.000          0.005          0.148          0.157          0.130          0.353           0.205          0.000          0.000
             40           1989          1.321       2502.368       2005.403        271.538         70.998         43.602         70.398         22.480         64.061          0.000          0.519          0.095          0.068          0.091          0.043          0.223          0.000          0.067          0.000          0.067          0.000          0.000          0.000          0.000          0.221          0.292          1.000           0.585          1.000          0.492           0.425          0.223          0.068          0.091          0.095          0.000          0.043          0.266          0.067          0.000          0.008           0.000            0.000          0.000          0.004          0.148          0.156          0.129          0.348           0.201          0.000          0.000
             41           1989          1.247       2541.201       2019.449        272.924         70.979         41.173         70.447         23.237         67.088          0.000          0.523          0.095          0.064          0.090          0.044          0.230          0.000          0.071          0.000          0.070          0.000          0.000          0.000          0.000          0.217          0.292          1.000           0.583          1.000          0.499           0.429          0.230          0.064          0.090          0.095          0.000          0.044          0.274          0.071          0.000          0.008           0.000            0.000          0.000          0.004          0.147          0.155          0.128          0.343           0.199          0.000          0.000
             42           1989          1.151       2568.934       2015.588        272.423         70.864         38.014         69.736         23.933         69.875          0.000          0.526          0.095          0.059          0.090          0.046          0.236          0.000          0.075          0.000          0.074          0.000          0.000          0.000          0.000          0.213          0.287          1.000           0.573          1.000          0.506           0.432          0.236          0.059          0.090          0.095          0.000          0.046          0.282          0.075          0.000          0.008           0.000            0.000          0.000          0.005          0.149          0.156          0.129          0.338           0.196          0.000          0.000
             43           1989          1.050       2594.553       2007.765        271.508         70.732         34.670         68.833         24.627         72.647          0.000          0.529          0.095          0.054          0.089          0.048          0.243          0.000          0.079          0.000          0.079          0.000          0.000          0.000          0.000          0.205          0.292          1.000           0.584          1.000          0.513           0.435          0.243          0.054          0.089          0.095          0.000          0.048          0.291          0.079          0.000          0.008           0.000            0.000          0.000          0.005          0.149          0.156          0.129          0.335           0.191          0.000          0.000
             44           1989          0.959       2626.421       2009.724        271.626         70.654         31.679         68.278         25.375         75.641          0.000          0.532          0.095          0.049          0.087          0.050          0.251          0.000          0.083          0.000          0.083          0.000          0.000          0.000          0.000          0.200          0.298          1.000           0.595          1.000          0.520           0.437          0.251          0.049          0.087          0.095          0.000          0.050          0.301          0.083          0.000          0.007           0.000            0.000          0.000          0.004          0.149          0.156          0.128          0.331           0.187          0.000          0.000
             45           1989          0.873       2657.347       2012.196        271.788         70.568         28.833         67.600         26.129         78.657          0.000          0.534          0.094          0.045          0.086          0.052          0.257          0.000          0.087          0.000          0.086          0.000          0.000          0.000          0.000          0.195          0.296          1.000           0.592          1.000          0.526           0.440          0.257          0.045          0.086          0.094          0.000          0.052          0.309          0.087          0.000          0.007           0.000            0.000          0.000          0.004          0.149          0.156          0.128          0.327           0.183          0.000          0.000
             46           1989          0.787       2685.770       2012.165        271.678         70.462         25.988         66.705         26.877         81.647          0.000          0.537          0.094          0.040          0.085          0.054          0.263          0.000          0.091          0.000          0.090          0.000          0.000          0.000          0.000          0.190          0.293          1.000           0.587          1.000          0.533           0.443          0.263          0.040          0.085          0.094          0.000          0.054          0.317          0.091          0.000          0.007           0.000            0.000          0.000          0.004          0.150          0.156          0.128          0.322           0.179          0.000          0.000
             47           1989          0.701       2711.723       2009.664        271.300         70.334         23.143         65.602         27.616         84.606          0.000          0.539          0.094          0.036          0.084          0.056          0.270          0.000          0.094          0.000          0.094          0.000          0.000          0.000          0.000          0.184          0.291          1.000           0.583          1.000          0.539           0.445          0.270          0.036          0.084          0.094          0.000          0.056          0.325          0.094          0.000          0.007           0.000            0.000          0.000          0.004          0.151          0.156          0.128          0.319           0.175          0.000          0.000
             48           1989          0.608       2734.064       2001.232        270.299         70.176         20.065         64.231         28.337         87.490          0.000          0.541          0.094          0.031          0.082          0.058          0.276          0.000          0.098          0.000          0.098          0.000          0.000          0.000          0.000          0.178          0.290          1.000           0.580          1.000          0.545           0.447          0.276          0.031          0.082          0.094          0.000          0.058          0.334          0.098          0.000          0.006           0.000            0.000          0.000          0.004          0.152          0.156          0.128          0.315           0.171          0.000          0.000
             49           1989          0.526       2753.510       1993.733        269.366         69.993         17.371         62.644         29.044         90.315          0.000          0.544          0.094          0.027          0.080          0.060          0.282          0.000          0.102          0.000          0.101          0.000          0.000          0.000          0.000          0.171          0.291          1.000           0.583          1.000          0.551           0.449          0.282          0.027          0.080          0.094          0.000          0.060          0.342          0.102          0.000          0.006           0.000            0.000          0.000          0.004          0.153          0.156          0.128          0.313           0.167          0.000          0.000
             50           1989          0.457       2771.192       1988.532        268.649         69.796         15.082         60.916         29.743         93.112          0.000          0.547          0.094          0.024          0.078          0.062          0.289          0.000          0.105          0.000          0.104          0.000          0.000          0.000          0.000          0.164          0.293          1.000           0.586          1.000          0.557           0.452          0.289          0.024          0.078          0.094          0.000          0.062          0.351          0.105          0.000          0.006           0.000            0.000          0.000          0.003          0.154          0.156          0.128          0.310           0.163          0.000          0.000
             51           1989          0.390       2779.211       1974.402        266.888         69.447         12.868         58.228         30.740         95.605          0.000          0.550          0.094          0.020          0.072          0.064          0.300          0.000          0.108          0.000          0.107          0.000          0.000          0.000          0.000          0.158          0.294          1.000           0.588          1.000          0.562           0.455          0.300          0.020          0.072          0.094          0.000          0.064          0.364          0.108          0.000          0.006           0.000            0.000          0.000          0.003          0.153          0.155          0.123          0.313           0.156          0.000          0.000
             52           1989          0.318       2784.557       1956.032        264.703         69.100         10.496         55.386         31.704         98.016          0.000          0.558          0.095          0.017          0.066          0.069          0.312          0.000          0.111          0.000          0.110          0.000          0.000          0.000          0.000          0.155          0.303          1.000           0.605          1.000          0.574           0.464          0.312          0.017          0.066          0.095          0.000          0.069          0.381          0.111          0.000          0.012          -0.000            0.000          0.000          0.003          0.156          0.162          0.119          0.318           0.152          0.000          0.000
             53           1989          0.238       2789.744       1934.724        262.227         68.755          7.847         55.905         31.704         98.016          0.000          0.567          0.095          0.013          0.060          0.074          0.325          0.000          0.114          0.000          0.113          0.000          0.000          0.000          0.000          0.132          0.376          1.000           0.752          1.000          0.585           0.472          0.325          0.013          0.060          0.095          0.000          0.074          0.399          0.114          0.000          0.012           0.000            0.000          0.000          0.004          0.154          0.164          0.107          0.331           0.147          0.000          0.000
             54           1989          0.000       2794.366       1860.882        254.499         68.411          0.000         56.367         31.704         98.016          0.000          0.569          0.095          0.003          0.061          0.079          0.331          0.000          0.123          0.000          0.123          0.000          0.000          0.000          0.000          0.124          0.424          1.000           0.847          1.000          0.596           0.474          0.331          0.003          0.061          0.095          0.000          0.079          0.410          0.123          0.000          0.012           0.000            0.000          0.000          0.010          0.162          0.000          0.108          0.337           0.143          0.000          0.000
             55           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          2.486
             56           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          2.384
             57           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          2.343
             58           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          2.343
             59           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          2.343
             60           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          2.343
