Summary_file = apswim.sum
Title = Sample Simulation
           Date      m_biomass        m_yield   m_root_depth          m_lai       m_sw_dmd           m_ep  m_swdef_photo    m_biomass_n  m_nfact_photo      c_biomass        c_yield   c_root_depth          c_lai       c_sw_dmd           c_ep  c_swdef_photo    c_biomass_n  c_nfact_photo             es         runoff          drain       sw_dep()          no3()           br()
     07/01/1989       9884.969          0.000       1500.000          3.868          5.342          5.342          1.000         16.511          1.000       1067.252         59.766       1500.000          1.466          0.722          0.722          1.000          3.210          1.000          0.998          0.000          0.135        737.185         11.476        174.480
     08/01/1989      10181.813          0.000       1500.000          3.834          5.685          5.685          1.000         16.554          1.000       1089.507         76.266       1500.000          1.449          0.767          0.767          1.000          3.234          1.000          1.125          0.000          0.129        729.479         11.219        174.458
     09/01/1989      10472.781          0.000       1500.000          3.793          6.265          6.265          1.000         16.590          0.989       1111.542         93.370       1500.000          1.430          0.854          0.854          1.000          3.259          1.000          0.950          0.000          0.126        721.284         11.015        174.437
     10/01/1989      10756.270        258.749       1500.000          3.747          9.512          8.908          0.936         16.621          0.970       1136.074        111.335       1500.000          1.410          1.320          1.296          0.982          3.289          1.000          0.766          0.000          0.122        710.191         10.855        174.416
     11/01/1989      10990.839        535.592       1500.000          3.703          5.484          5.484          1.000         16.663          0.950       1157.176        129.604       1500.000          1.387          0.888          0.888          1.000          3.316          1.000          1.141          0.000          0.119        734.159         10.597        174.396
     12/01/1989      11255.773        803.822       1500.000          3.663          6.633          6.633          1.000         16.697          0.944       1181.127        148.822       1500.000          1.354          1.079          1.079          1.000          3.344          1.000          1.267          0.000          0.115        725.064         10.471        174.376
     13/01/1989      11512.902       1079.957       1500.000          3.621          5.948          5.948          1.000         16.725          0.924       1204.665        168.653       1500.000          1.318          0.980          0.980          1.000          3.375          1.000          1.268          0.000          0.110        716.758         10.420        174.358
     14/01/1989      11734.552       1352.688       1500.000          3.585          3.558          3.558          1.000         16.750          0.908       1225.109        188.667       1500.000          1.288          0.591          0.591          1.000          3.404          1.000          0.849          0.000          0.107        711.654         10.395        174.340
     15/01/1989      11968.400       1624.836       1500.000          3.549          4.492          4.492          1.000         16.772          0.898       1246.724        209.450       1500.000          1.258          0.747          0.747          1.000          3.436          1.000          0.683          0.000          0.103        705.629         10.359        174.322
     16/01/1989      12197.439       1896.876       1500.000          3.512          4.307          4.307          1.000         16.792          0.884       1268.020        230.780       1500.000          1.227          0.721          0.721          1.000          3.472          1.000          0.625          0.000          0.100        699.876         10.323        174.305
     17/01/1989      12428.389       2167.201       1500.000          3.465          5.010          5.010          1.000         16.810          0.871       1289.604        252.762       1500.000          1.188          0.843          0.843          1.000          3.510          1.000          0.572          0.000          0.097        693.355         10.288        174.289
     18/01/1989      12663.221       2436.545       1500.000          3.409          6.304          6.304          1.000         16.827          0.857       1311.460        275.407       1500.000          1.134          1.063          1.056          0.993          3.592          1.000          0.583          0.000          0.093        685.320         10.261        174.273
     19/01/1989      12897.090       2676.477       1500.000          3.349          6.756          5.425          0.803         16.841          0.843       1326.159        297.059       1500.000          1.076          1.134          0.764          0.674          3.666          1.000          0.512          0.000          0.090        678.528         10.255        174.258
     20/01/1989      13086.218       2909.746       1500.000          3.290          5.020          3.720          0.741         16.854          0.825       1337.705        318.374       1500.000          1.019          0.839          0.552          0.658          3.722          1.000          1.147          0.000          0.088        678.021         10.264        174.243
     21/01/1989      13305.377       3140.386       1500.000          3.229          6.258          4.603          0.736         16.867          0.820       1350.324        340.282       1500.000          0.958          1.023          0.649          0.634          3.778          1.000          1.366          0.000          0.085        671.319         10.272        174.229
     22/01/1989      13456.650       3422.082       1500.000          3.172          2.972          2.972          1.000         16.878          0.804       1355.865        360.660       1500.000          0.879          0.479          0.479          1.000          3.779          1.000          0.655          0.000          0.081        667.132         10.277        174.216
     23/01/1989      13592.569       3709.413       1500.000          3.117          1.864          1.864          1.000         16.889          0.816       1360.508        360.660       1500.000          0.803          0.115          0.115          1.000          3.779          1.000          0.833          0.000          0.079        666.841         10.284        174.202
     24/01/1989      13726.812       3988.330       1500.000          3.071          1.361          1.361          1.000         16.899          0.834          0.000          0.000       1500.000          0.020          0.154          0.154          1.000          0.000          1.000          0.773          0.000          0.076        664.877         10.292        174.190
     25/01/1989      13927.925       4248.414       1500.000          3.027          3.080          3.080          1.000         16.909          0.849          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.085          0.000          0.074        660.638         10.325        174.177
     26/01/1989      14144.103       4499.389       1500.000          2.979          4.565          4.565          1.000         16.919          0.835          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.720          0.000          0.071        655.282         10.360        174.165
     27/01/1989      14308.900       4738.070       1500.000          2.934          2.901          2.672          0.921         16.927          0.813          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.977          0.000          0.069        653.164         10.408        174.154
     28/01/1989      14500.081       4995.469       1500.000          2.888          3.235          3.235          1.000         16.935          0.806          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.862          0.000          0.067        649.001         10.447        174.143
     29/01/1989      14689.272       5246.911       1500.000          2.841          3.746          3.746          1.000         16.942          0.793          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.589          0.000          0.065        644.602         10.476        174.132
     30/01/1989      14889.031       5446.943       1500.000          2.780          5.805          3.332          0.574         16.949          0.778          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.455          0.000          0.062        640.752         10.504        174.122
     31/01/1989      15080.431       5643.616       1500.000          2.722          7.277          4.203          0.578         16.956          0.753          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.518          0.000          0.060        635.972         10.529        174.112
     01/02/1989      15250.315       5889.342       1500.000          2.653          4.199          3.387          0.807         16.961          0.731          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.368          0.000          0.059        632.158         10.552        174.102
     02/02/1989      15375.061       6168.329       1500.000          2.599          1.645          1.645          1.000         16.966          0.727          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.300          0.000          0.056        630.157         10.581        174.092
     03/02/1989      15493.533       6449.313       1500.000          2.545          1.330          1.330          1.000         16.970          0.742          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.264          0.000          0.055        628.508         10.605        174.083
     04/02/1989      15548.154       6549.783       1500.000          2.514          0.218          0.218          1.000         16.975          0.761          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.380          0.000          0.053        628.857         10.629        174.074
     05/02/1989      15590.275       6591.903       1500.000          2.489          0.130          0.130          1.000         16.980          0.770          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.305          0.000          0.052        632.369         10.702        174.066
     06/02/1989      15697.357       6698.985       1500.000          2.461          0.863          0.863          1.000         17.015          0.772          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.807          0.000          0.051        651.548         10.478        174.057
     07/02/1989      15821.546       6823.174       1500.000          2.431          1.416          1.416          1.000         17.044          0.761          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.983          0.000          0.049        649.100         10.313        174.049
     08/02/1989      15971.069       6972.697       1500.000          2.394          2.827          2.827          1.000         17.068          0.747          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.277          0.000          0.047        644.949         10.213        174.042
     09/02/1989      16125.621       7127.250       1500.000          2.352          4.032          4.032          1.000         17.087          0.726          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.005          0.000          0.046        639.865         10.182        174.034
     10/02/1989      16282.249       7283.877       1500.000          2.307          4.960          4.960          1.000         17.102          0.706          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.843          0.000          0.044        634.017         10.219        174.027
     11/02/1989      16395.783       7397.413       1500.000          2.264          2.313          2.258          0.976         17.117          0.685          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.173          0.000          0.044        633.943         10.303        174.019
     12/02/1989      16503.863       7505.491       1500.000          2.225          1.893          1.893          1.000         17.133          0.675          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.115          0.000          0.042        631.892         10.383        174.012
     13/02/1989      16641.342       7642.971       1500.000          2.185          3.249          2.964          0.912         17.148          0.664          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.340          0.000          0.041        627.546         10.428        174.006
     14/02/1989      16776.219       7777.846       1500.000          2.139          3.515          3.515          1.000         17.163          0.643          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.805          0.000          0.040        623.187         10.455        173.999
     15/02/1989      16904.738       7906.367       1500.000          2.092          3.349          3.068          0.916         17.176          0.623          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.656          0.000          0.039        619.424         10.459        173.993
     16/02/1989      17027.291       8028.919       1500.000          2.046          3.194          2.934          0.919         17.188          0.603          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.557          0.000          0.038        615.895         10.457        173.986
     17/02/1989      17138.477       8140.105       1500.000          2.002          2.371          2.371          1.000         17.199          0.585          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.526          0.000          0.037        612.961         10.457        173.980
     18/02/1989      17242.832       8244.460       1500.000          1.959          2.297          2.297          1.000         17.210          0.568          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.441          0.000          0.036        610.187         10.450        173.975
     19/02/1989      17345.246       8346.876       1500.000          1.911          2.522          2.522          1.000         17.219          0.552          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.394          0.000          0.035        607.236         10.439        173.969
     20/02/1989      17445.168       8446.796       1500.000          1.861          2.655          2.655          1.000         17.228          0.538          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.348          0.000          0.034        604.199         10.427        173.963
     21/02/1989      17518.682       8520.310       1500.000          1.814          1.680          1.680          1.000         17.301          0.525          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.156          0.000          0.034        700.329          9.778        173.958
     22/02/1989      17601.887       8603.516       1500.000          1.762          1.432          1.432          1.000         17.344          0.533          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.329          0.000          0.033        697.534          9.594        173.952
     23/02/1989      17678.541       8680.170       1500.000          1.718          1.181          1.181          1.000         17.377          0.533          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.185          0.000          0.032        695.136          9.529        173.947
     24/02/1989      17739.928       8741.557       1500.000          1.675          0.894          0.894          1.000         17.407          0.530          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.971          0.000          0.031        693.439          9.497        173.942
     25/02/1989      17819.408       8821.035       1500.000          1.631          1.295          1.295          1.000         17.435          0.532          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.282          0.000          0.031        690.831          9.475        173.937
     26/02/1989      17896.801       8898.430       1500.000          1.589          1.409          1.409          1.000         17.461          0.525          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.268          0.000          0.030        688.124          9.461        173.932
     27/02/1989      17970.713       8972.342       1500.000          1.546          1.276          1.276          1.000         17.487          0.518          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.228          0.000          0.029        685.591          9.439        173.927
     28/02/1989      18023.648       9025.276       1500.000          1.511          0.442          0.442          1.000         17.512          0.513          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.782          0.000          0.028        684.338          9.409        173.923
     01/03/1989      18083.340       9084.969       1500.000          1.473          0.845          0.845          1.000         17.535          0.512          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.733          0.000          0.028        682.732          9.386        173.918
     02/03/1989      18144.037       9084.969       1500.000          1.425          1.113          1.113          1.000         17.558          0.510          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.727          0.000          0.027        680.865          9.379        173.914
     03/03/1989      18190.902       9084.969       1500.000          1.384          0.542          0.542          1.000         17.580          0.518          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.537          0.000          0.027        679.759          9.374        173.909
     04/03/1989       9105.934          0.000       1500.000          0.004          0.000          0.000          1.000          5.161          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.616          0.000          0.026        679.116          9.613        173.905
     05/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.218          0.000          0.026        681.673          9.188        173.901
     06/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.023          0.000          0.025        680.625          8.511        173.897
     07/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.848          0.000          0.025        679.752          8.321        173.893
     08/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.625          0.000          0.024        679.103          8.239        173.889
     09/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.585          0.000          0.024        678.495          8.169        173.885
     10/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.612          0.000          0.023        677.860          8.106        173.881
     11/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.520          0.000          0.023        677.317          8.061        173.878
     12/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.551          0.000          0.022        676.743          8.031        173.874
     13/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.487          0.000          0.022        676.234          8.060        173.871
     14/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.474          0.000          0.022        675.739          8.091        173.867
     15/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.462          0.000          0.021        675.256          8.153        173.864
     16/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.513          0.000          0.021        687.722          8.029        173.860
     17/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.388          0.000          0.021        689.714          8.006        173.857
     18/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.535          0.000          0.020        689.158          7.976        173.854
     19/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.777          0.000          0.020        688.361          7.954        173.851
     20/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.932          0.000          0.019        687.410          7.934        173.848
     21/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.038          0.000          0.019        686.352          7.937        173.844
     22/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.015          0.000          0.019        685.318          7.955        173.841
     23/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.115          0.000          0.019        684.185          7.993        173.838
     24/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.845          0.000          0.018        683.321          8.040        173.835
     25/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.663          0.000          0.018        687.640          8.083        173.833
     26/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.394          0.000          0.018        732.229          8.171        173.830
     27/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.586          0.000          0.018        759.625          8.252        173.827
     28/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.747          0.000          0.017        760.061          8.246        173.824
     29/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.734          0.000          0.017        759.310          8.239        173.821
     30/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.575          0.000          0.017        758.718          8.243        173.819
     31/03/1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.513          0.000          0.017        758.188          8.257        173.816
