APSIM output file, version = 5.3
Title = Step 6. growth by regrowth + transpiration
           date       sw_dep()      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)     basal_area     root_depth       sw_index  transpiration vpd_estimation  max_n_avail()   growth_photo    death_frost   surfaceom_wt  transpiration
     20/07/1957        247.607         10.699         67.512         74.396         95.000          0.500        750.000          0.860          0.000         10.920         15.000          0.001          0.000         98.141          0.000
     21/07/1957        248.983         12.075         67.512         74.396         95.000          0.500        750.000          0.951          0.001         10.320         15.000          0.003          0.000         99.180          0.001
     22/07/1957        248.434         11.528         67.511         74.396         95.000          0.500        750.000          0.905          0.001         12.050         15.000          0.000          0.000        100.217          0.001
     23/07/1957        247.947         11.042         67.510         74.396         95.000          0.500        750.000          0.875          0.001         10.110         15.000          0.000          0.363        101.252          0.001
     24/07/1957        247.512         10.606         67.510         74.396         95.000          0.500        750.000          0.857          0.000          9.050         15.000          0.000          0.000        102.286          0.000
     25/07/1957        247.106         10.214         67.496         74.396         95.000          0.500        750.000          0.849          0.000         10.680         15.000          0.000          0.000        103.317          0.000
     26/07/1957        252.607         15.715         67.496         74.396         95.000          0.500        750.000          1.000          0.000          3.880         15.000          0.000          0.000        103.179          0.000
     27/07/1957        254.079         17.187         67.496         74.396         95.000          0.500        750.000          1.000          0.000          5.470         15.000          0.000          0.000        102.944          0.000
     28/07/1957        253.258         16.365         67.496         74.396         95.000          0.500        750.000          1.000          0.000          9.470         15.000          0.000          0.000        102.427          0.000
     29/07/1957        251.985         15.093         67.496         74.396         95.000          0.500        750.000          1.000          0.000         11.720         15.000          0.000          0.000        102.229          0.000
     30/07/1957        250.986         14.094         67.496         74.396         95.000          0.500        750.000          1.000          0.000         10.080         15.000          0.000          0.000        102.649          0.000
     31/07/1957        250.162         13.270         67.496         74.396         95.000          0.500        750.000          1.000          0.000         12.760         15.000          0.000          0.000        103.077          0.000
     01/08/1957        249.460         12.569         67.496         74.396         95.000          0.500        750.000          1.000          0.000         14.750         15.000          0.000          0.000        103.622          0.000
     02/08/1957        248.852         11.961         67.495         74.396         95.000          0.500        750.000          0.939          0.000         13.540         15.000          0.000          0.028        104.400          0.000
     03/08/1957        248.317         11.426         67.495         74.396         95.000          0.500        750.000          0.897          0.000         15.980         15.000          0.003          0.000        105.197          0.000
     04/08/1957        247.841         10.951         67.494         74.396         95.000          0.500        750.000          0.870          0.001         19.420         15.000          0.008          0.000        106.208          0.001
     05/08/1957        247.413         10.524         67.493         74.396         95.000          0.500        750.000          0.854          0.001         17.210         15.000          0.007          0.000        107.217          0.001
     06/08/1957        247.007         10.139         67.473         74.395         95.000          0.500        750.000          0.847          0.002         14.050         15.000          0.004          0.000        108.224          0.002
     07/08/1957        246.612          9.789         67.427         74.395         95.000          0.500        750.000          0.845          0.002         15.600         15.000          0.007          0.000        109.229          0.002
     08/08/1957        246.227          9.471         67.361         74.395         95.000          0.500        750.000          0.843          0.002         12.880         15.000          0.028          0.000        110.232          0.002
     09/08/1957        245.725          9.082         67.248         74.395         95.000          0.500        750.000          0.839          0.004         16.510         15.000          0.013          0.000        111.233          0.004
     10/08/1957        245.238          8.736         67.108         74.395         95.000          0.500        750.000          0.835          0.004         13.340         15.000          0.000          0.000        112.231          0.004
     11/08/1957        244.767          8.425         66.948         74.394         95.000          0.500        750.000          0.830          0.004         11.220         15.000          0.000          0.000        113.228          0.004
     12/08/1957        244.310          8.145         66.770         74.394         95.000          0.500        750.000          0.824          0.004         14.810         15.000          0.000          1.182        114.223          0.004
     13/08/1957        243.868          7.892         66.583         74.394         95.000          0.500        750.000          0.817          0.000          8.150         15.000          0.000          0.000        115.219          0.000
     14/08/1957        243.547          7.720         66.433         74.394         95.000          0.500        750.000          0.812          0.000         13.050         15.000          0.000          0.000        116.212          0.000
     15/08/1957        243.232          7.559         66.279         74.394         95.000          0.500        750.000          0.807          0.000          4.060         15.000          0.000          0.000        117.204          0.000
     16/08/1957        250.141         14.468         66.279         74.394         95.000          0.500        750.000          1.000          0.000          3.080         15.000          0.000          0.000        116.975          0.000
     17/08/1957        250.842         15.169         66.279         74.394         95.000          0.500        750.000          1.000          0.000          6.270         15.000          0.000          0.000        116.297          0.000
     18/08/1957        249.490         13.818         66.279         74.394         95.000          0.500        750.000          1.000          0.000          9.180         15.000          0.000          0.000        115.737          0.000
     19/08/1957        248.448         12.776         66.278         74.394         95.000          0.500        750.000          0.985          0.000         10.620         15.000          0.002          0.000        115.496          0.000
     20/08/1957        247.813         12.141         66.278         74.394         95.000          0.500        750.000          0.915          0.001         11.450         15.000          0.011          0.000        115.005          0.001
     21/08/1957        247.254         11.584         66.276         74.394         95.000          0.500        750.000          0.867          0.002         15.150         15.000          0.063          0.000        114.828          0.002
     22/08/1957        246.758         11.092         66.273         74.393         95.000          0.500        750.000          0.836          0.003         11.070         15.000          0.057          0.000        115.169          0.003
     23/08/1957        251.968         16.303         66.271         74.393         95.000          0.500        750.000          1.000          0.004         15.360         15.000          0.132          0.000        113.177          0.004
     24/08/1957        250.704         15.044         66.268         74.393         95.000          0.500        750.000          1.000          0.006         15.390         15.000          0.000          0.000        112.707          0.006
     25/08/1957        249.378         13.723         66.262         74.392         95.000          0.500        750.000          1.000          0.009         15.610         15.000          0.000          0.000        112.580          0.009
     26/08/1957        248.347         12.700         66.256         74.392         95.000          0.500        750.000          0.976          0.009         12.540         15.000          0.112          0.000        112.124          0.009
     27/08/1957        247.505         11.867         66.248         74.391         95.000          0.500        750.000          0.889          0.010          8.330         15.000          0.039          0.000        112.475          0.010
     28/08/1957        246.798         11.168         66.239         74.390         95.000          0.500        750.000          0.839          0.010         11.830         15.000          0.075          0.000        113.137          0.010
     29/08/1957        246.190         10.571         66.230         74.389         95.000          0.500        750.000          0.813          0.010         14.330         15.000          0.101          0.000        114.101          0.010
     30/08/1957        245.661         10.052         66.221         74.388         95.000          0.500        750.000          0.805          0.010         15.600         15.000          0.044          0.000        115.063          0.010
     31/08/1957        245.170          9.597         66.185         74.387         95.000          0.500        750.000          0.804          0.011         19.720         15.000          0.144          0.000        116.024          0.011
     01/09/1957        244.693          9.195         66.112         74.387         95.000          0.500        750.000          0.801          0.011         11.500         15.000          0.085          0.000        116.982          0.011
     02/09/1957        244.229          8.836         66.008         74.385         95.000          0.500        750.000          0.797          0.012         12.970         15.000          0.000          0.000        117.939          0.012
     03/09/1957        243.779          8.515         65.879         74.384         95.000          0.500        750.000          0.793          0.012         14.950         15.000          0.000          0.000        118.893          0.012
     04/09/1957        243.342          8.227         65.732         74.383         95.000          0.500        750.000          0.788          0.011         15.600         15.000          0.045          0.000        119.846          0.011
     05/09/1957        242.916          7.966         65.568         74.382         95.000          0.500        750.000          0.782          0.012         11.220         15.000          0.144          0.000        120.797          0.012
     06/09/1957        242.501          7.730         65.390         74.381         95.000          0.500        750.000          0.776          0.012         15.560         15.000          0.240          0.000        121.746          0.012
     07/09/1957        242.962          8.343         65.240         74.380         95.000          0.500        750.000          0.770          0.016         12.530         15.000          0.260          0.000        122.693          0.016
     08/09/1957        242.440          8.004         65.058         74.378         95.000          0.500        750.000          0.764          0.018         17.440         15.000          0.069          0.000        123.638          0.018
     09/09/1957        241.935          7.704         64.854         74.377         95.000          0.500        750.000          0.756          0.018         18.150         15.000          0.093          0.000        124.582          0.018
     10/09/1957        241.445          7.440         64.630         74.375         95.000          0.500        750.000          0.748          0.018         16.690         15.000          0.205          0.000        125.524          0.018
     11/09/1957        240.969          7.204         64.392         74.373         95.000          0.500        750.000          0.739          0.018         14.730         15.000          0.204          0.000        126.463          0.018
     12/09/1957        240.508          6.994         64.142         74.371         95.000          0.500        750.000          0.730          0.019         16.690         15.000          0.234          0.000        127.401          0.019
     13/09/1957        240.058          6.806         63.883         74.370         95.000          0.500        750.000          0.721          0.019         15.560         15.000          0.325          0.000        128.338          0.019
     14/09/1957        239.621          6.638         63.616         74.368         95.000          0.500        750.000          0.711          0.020         16.420         15.000          0.296          0.000        129.272          0.020
     15/09/1957        239.196          6.486         63.344         74.366         95.000          0.500        750.000          0.700          0.021         18.500         15.000          0.616          0.000        130.205          0.021
     16/09/1957        238.780          6.350         63.066         74.363         95.000          0.500        750.000          0.690          0.022         10.590         15.000          0.348          0.000        131.135          0.022
     17/09/1957        238.375          6.227         62.787         74.361         95.000          0.500        750.000          0.679          0.022         16.420         15.000          0.000          0.000        132.064          0.022
     18/09/1957        237.981          6.116         62.505         74.359         95.000          0.500        750.000          0.668          0.022         21.630         15.000          0.033          1.711        132.992          0.022
     19/09/1957        237.601          6.016         62.228         74.357         95.000          0.500        750.000          0.657          0.016         24.140         15.000          0.360          0.000        133.920          0.016
     20/09/1957        237.230          5.925         61.950         74.355         95.000          0.500        750.000          0.647          0.017         21.920         15.000          0.380          0.000        134.847          0.017
     21/09/1957        236.868          5.842         61.672         74.353         95.000          0.500        750.000          0.636          0.017         21.130         15.000          0.465          0.000        135.773          0.017
     22/09/1957        236.514          5.768         61.395         74.351         95.000          0.500        750.000          0.625          0.018         27.870         15.000          0.967          0.000        136.696          0.018
     23/09/1957        236.097          5.686         61.062         74.349         95.000          0.500        750.000          0.612          0.024         28.630         15.000          0.837          0.000        137.618          0.024
     24/09/1957        235.690          5.614         60.730         74.346         95.000          0.500        750.000          0.599          0.025         20.210         15.000          1.020          0.000        138.538          0.025
     25/09/1957        235.293          5.549         60.401         74.343         95.000          0.500        750.000          0.586          0.026         22.080         15.000          1.281          0.000        139.456          0.026
     26/09/1957        234.905          5.492         60.074         74.339         95.000          0.500        750.000          0.573          0.028         22.670         15.000          1.466          0.000        140.372          0.028
     27/09/1957        234.526          5.441         59.749         74.336         95.000          0.500        750.000          0.561          0.029         24.050         15.000          1.642          0.000        141.287          0.029
     28/09/1957        234.155          5.395         59.428         74.332         95.000          0.500        750.000          0.548          0.030         21.070         15.000          1.103          0.000        142.200          0.030
     29/09/1957        233.793          5.354         59.111         74.328         95.000          0.500        750.000          0.536          0.031         23.210         15.000          1.102          0.000        143.112          0.031
     30/09/1957        233.439          5.317         58.798         74.324         95.000          0.500        750.000          0.523          0.031         19.830         15.000          1.310          0.000        144.021          0.031
     01/10/1957        234.069          6.174         58.575         74.319         95.000          0.500        750.000          0.515          0.032         17.650         15.000          1.605          0.000        144.929          0.032
     02/10/1957        233.707          6.048         58.344         74.315         95.000          0.500        750.000          0.506          0.033         14.700         15.000          0.183          0.000        147.196          0.033
     03/10/1957        233.354          5.936         58.108         74.310         95.000          0.500        750.000          0.497          0.032         20.280         15.000          0.184          0.000        149.451          0.032
     04/10/1957        233.010          5.836         57.868         74.306         95.000          0.500        750.000          0.487          0.032         23.080         15.000          0.515          0.000        151.695          0.032
     05/10/1957        232.675          5.748         57.626         74.301         95.000          0.500        750.000          0.478          0.032         20.830         15.000          1.322          0.000        153.929          0.032
     06/10/1957        232.347          5.669         57.381         74.296         95.000          0.500        750.000          0.468          0.032         21.300         15.000          1.790          0.000        156.152          0.032
     07/10/1957        232.026          5.599         57.135         74.291         95.000          0.500        750.000          0.459          0.032         20.360         15.000          2.153          0.000        158.365          0.032
     08/10/1957        231.711          5.537         56.888         74.286         95.000          0.500        750.000          0.449          0.033         21.130         15.000          1.377          0.000        160.567          0.033
     09/10/1957        231.404          5.481         56.642         74.281         95.000          0.500        750.000          0.440          0.033         20.740         15.000          1.734          0.000        162.759          0.033
     10/10/1957        231.104          5.431         56.397         74.276         95.000          0.500        750.000          0.431          0.033         26.850         15.000          2.576          0.000        164.940          0.033
     11/10/1957        230.809          5.386         56.152         74.271         95.000          0.500        750.000          0.421          0.033         35.560         15.000          2.923          0.000        167.111          0.033
     12/10/1957        230.521          5.346         55.909         74.265         95.000          0.500        750.000          0.412          0.033         30.550         15.000          3.140          0.000        169.272          0.033
     13/10/1957        230.238          5.311         55.668         74.259         95.000          0.500        750.000          0.403          0.034         29.780         15.000          3.160          0.000        171.422          0.034
     14/10/1957        229.961          5.279         55.428         74.253         95.000          0.500        750.000          0.394          0.034         23.790         15.000          2.173          0.000        173.563          0.034
     15/10/1957        229.689          5.250         55.192         74.247         95.000          0.500        750.000          0.386          0.034         28.340         15.000          3.020          0.000        175.693          0.034
     16/10/1957        229.423          5.225         54.957         74.241         95.000          0.500        750.000          0.377          0.034         25.530         15.000          2.064          0.000        177.814          0.034
     17/10/1957        229.162          5.202         54.726         74.235         95.000          0.500        750.000          0.369          0.034         34.710         15.000          3.158          0.000        179.925          0.034
     18/10/1957        228.907          5.181         54.497         74.228         95.000          0.500        750.000          0.361          0.034         29.810         15.000          2.959          0.000        182.026          0.034
     19/10/1957        228.656          5.163         54.272         74.222         95.000          0.500        750.000          0.353          0.034         28.520         15.000          3.566          0.000        184.118          0.034
     20/10/1957        228.410          5.146         54.049         74.215         95.000          0.500        750.000          0.345          0.034         19.610         15.000          3.409          0.000        186.200          0.034
     21/10/1957        228.169          5.131         53.830         74.208         95.000          0.500        750.000          0.337          0.033         21.300         15.000          3.112          0.000        188.272          0.033
     22/10/1957        227.933          5.118         53.614         74.201         95.000          0.500        750.000          0.329          0.033         26.110         15.000          3.735          0.000        190.335          0.033
     23/10/1957        227.702          5.106         53.401         74.194         95.000          0.500        750.000          0.322          0.033         26.800         15.000          3.565          0.000        192.388          0.033
     24/10/1957        227.474          5.095         53.192         74.187         95.000          0.500        750.000          0.315          0.033         27.630         15.000          3.856          0.000        194.433          0.033
     25/10/1957        229.207          6.861         53.166         74.180         95.000          0.500        750.000          0.314          0.033         17.260         15.000          3.007          0.000        196.468          0.033
     26/10/1957        228.951          6.655         53.123         74.173         95.000          0.500        750.000          0.312          0.033         18.180         15.000          2.602          0.000        198.493          0.033
     27/10/1957        230.472          8.210         53.097         74.165         95.000          0.500        750.000          0.312          0.033         17.740         15.000          3.072          0.000        200.510          0.033
     28/10/1957        230.057          7.828         53.071         74.158         95.000          0.500        750.000          0.311          0.034         19.680         15.000          3.417          0.000        202.518          0.034
     29/10/1957        243.887         15.060         59.676         74.152         95.000          0.500        750.000          1.000          0.094         13.560         15.000          2.043          0.000        198.419          0.094
     30/10/1957        263.912         15.074         79.691         74.148         95.000          0.500        750.000          1.000          0.099          8.060         15.000          1.396          0.000        194.433          0.099
     31/10/1957        262.352         14.185         79.025         74.142         95.000          0.500        750.000          1.000          0.111         15.100         15.000          2.111          0.000        191.522          0.111
     01/11/1957        259.828         12.527         78.165         74.135         95.000          0.500        750.000          1.000          0.124         13.700         15.000          2.060          0.000        190.199          0.124
     02/11/1957        259.410         12.756         77.525         74.128         95.000          0.500        750.000          1.000          0.130          5.380         15.000          1.518          0.000        189.830          0.130
     03/11/1957        269.836         15.081         81.523         78.232         95.000          0.500        750.000          1.000          0.124         17.720         15.000          4.157          0.000        186.064          0.124
     04/11/1957        266.638         13.111         79.391         79.135         95.000          0.500        750.000          1.000          0.143         24.010         15.000          5.678          0.000        183.881          0.143
     05/11/1957        270.655         15.084         80.527         80.044         95.000          0.500        750.000          1.000          0.137         15.210         15.000          4.820          0.000        180.276          0.137
     06/11/1957        280.045         15.086         81.515         88.444         95.000          0.500        750.000          1.000          0.143         32.050         15.000          6.484          0.000        176.769          0.143
     07/11/1957        276.830         13.116         79.381         89.333         95.000          0.500        750.000          1.000          0.164         15.210         15.000          3.015          0.000        174.761          0.164
     08/11/1957        274.411         11.781         78.321         89.309         95.000          0.500        750.000          1.000          0.180         12.500         15.000          5.794          0.000        174.172          0.180
     09/11/1957        272.391         10.779         77.331         89.281         95.000          0.500        750.000          1.000          0.194         20.830         15.000          4.460          0.000        175.015          0.194
     10/11/1957        270.332          9.852         76.233         89.247         95.000          0.500        750.000          1.000          0.236         25.750         15.000          5.465          0.000        176.900          0.236
     11/11/1957        268.518          9.119         75.189         89.211         95.000          0.500        750.000          1.000          0.244         26.830         15.000          6.742          0.000        178.776          0.244
     12/11/1957        266.882          8.525         74.185         89.173         95.000          0.500        750.000          1.000          0.253         28.520         15.000          8.989          0.000        180.642          0.253
     13/11/1957        265.596          8.104         73.353         89.139         95.000          0.500        750.000          1.000          0.224         24.260         15.000          8.347          0.000        182.500          0.224
     14/11/1957        264.188          7.683         72.407         89.098         95.000          0.500        750.000          1.000          0.271         19.660         15.000          8.629          0.000        184.349          0.271
     15/11/1957        262.867          7.328         71.486         89.053         95.000          0.500        750.000          1.000          0.283         23.790         15.000          9.720          0.000        186.190          0.283
     16/11/1957        261.620          7.027         70.587         89.007         95.000          0.500        750.000          1.000          0.294         24.010         15.000         10.085          0.000        188.021          0.294
     17/11/1957        260.435          6.769         69.709         88.957         95.000          0.500        750.000          1.000          0.305         23.410         15.000         10.461          0.000        189.844          0.305
     18/11/1957        259.303          6.547         68.851         88.905         95.000          0.500        750.000          0.993          0.314         26.340         15.000         10.860          0.000        191.658          0.314
     19/11/1957        258.226          6.356         68.019         88.851         95.000          0.500        750.000          0.967          0.316         28.340         15.000         12.023          0.000        193.463          0.316
     20/11/1957        257.198          6.190         67.212         88.796         95.000          0.500        750.000          0.941          0.317         28.220         15.000         12.380          0.000        195.260          0.317
     21/11/1957        256.215          6.046         66.429         88.739         95.000          0.500        750.000          0.915          0.316         22.820         15.000         10.186          0.000        197.049          0.316
     22/11/1957        255.270          5.921         65.668         88.681         95.000          0.500        750.000          0.888          0.318         24.070         15.000         10.537          0.000        198.830          0.318
     23/11/1957        261.781         12.722         65.431         88.627         95.000          0.500        750.000          1.000          0.350         31.870         15.000         12.675          0.000        194.616          0.350
     24/11/1957        260.051         11.318         65.167         88.566         95.000          0.500        750.000          0.913          0.341         31.020         15.000         12.538          0.000        192.272          0.341
     25/11/1957        258.691         10.291         64.897         88.503         95.000          0.500        750.000          0.862          0.334         27.010         15.000         13.790          0.000        191.699          0.334
     26/11/1957        260.424         12.349         64.634         88.442         95.000          0.500        750.000          0.985          0.377         22.820         15.000         14.149          0.000        191.693          0.377
     27/11/1957        258.791         11.058         64.357         88.376         95.000          0.500        750.000          0.867          0.355         27.540         15.000         12.515          0.000        193.396          0.355
     28/11/1957        257.479         10.096         64.075         88.308         95.000          0.500        750.000          0.829          0.350         22.020         15.000         12.444          0.000        195.129          0.350
     29/11/1957        256.364          9.338         63.788         88.238         95.000          0.500        750.000          0.818          0.356         24.890         15.000         13.361          0.000        196.855          0.356
     30/11/1957        255.359          8.723         63.469         88.166         95.000          0.500        750.000          0.805          0.360         25.530         15.000         15.905          0.000        198.573          0.360
     01/12/1957        254.391          8.215         63.082         88.094         95.000          0.500        750.000          0.790          0.362         27.860         15.000         16.299          0.000        200.285          0.362
     02/12/1957        253.458          7.790         62.649         88.019         95.000          0.500        750.000          0.773          0.362         23.310         15.000         16.651          0.000        201.989          0.362
     03/12/1957        252.558          7.430         62.184         87.943         95.000          0.500        750.000          0.755          0.362         28.340         15.000         14.724          0.000        203.687          0.362
     04/12/1957        253.568          8.804         61.898         87.866         95.000          0.500        750.000          0.743          0.364         27.630         15.000         18.013          0.000        205.379          0.364
     05/12/1957        252.658          8.286         61.584         87.788         95.000          0.500        750.000          0.730          0.364         20.650         15.000         16.529          0.000        207.063          0.364
     06/12/1957        251.776          7.853         61.215         87.708         95.000          0.500        750.000          0.715          0.366         23.190         15.000         16.979          0.000        208.742          0.366
     07/12/1957        250.923          7.487         60.810         87.626         95.000          0.500        750.000          0.699          0.366         22.820         15.000         16.722          0.000        210.414          0.366
     08/12/1957        250.097          7.175         60.379         87.543         95.000          0.500        750.000          0.681          0.365         25.040         15.000         18.411          0.000        212.080          0.365
     09/12/1957        249.184          6.868         59.869         87.447         95.000          0.500        750.000          0.662          0.413         25.530         15.000         18.761          0.000        213.741          0.413
     10/12/1957        248.305          6.610         59.347         87.349         95.000          0.500        750.000          0.640          0.408         24.620         15.000         12.313          0.000        215.395          0.408
     11/12/1957        247.459          6.391         58.819         87.249         95.000          0.500        750.000          0.619          0.402         27.700         15.000         16.757          0.000        217.045          0.402
     12/12/1957        246.644          6.204         58.292         87.148         95.000          0.500        750.000          0.597          0.394         34.550         15.000         19.874          0.000        218.689          0.394
     13/12/1957        245.861          6.044         57.771         87.047         95.000          0.500        750.000          0.576          0.384         27.130         15.000         16.505          0.000        220.328          0.384
     14/12/1957        252.798         13.333         57.512         86.952         95.000          0.500        750.000          0.838          0.524         32.970         15.000         21.119          0.000        215.328          0.524
     15/12/1957        250.651         11.562         57.239         86.850         95.000          0.500        750.000          0.615          0.418         26.550         15.000         20.064          0.000        212.606          0.418
     16/12/1957        257.940         14.179         61.991         86.769         95.000          0.500        750.000          1.000          0.622         23.410         15.000         16.625          0.000        207.828          0.622
     17/12/1957        260.646         14.468         64.473         86.704         95.000          0.500        750.000          1.000          0.557         26.680         15.000         21.164          0.000        203.186          0.557
     18/12/1957        258.156         12.493         64.052         86.611         95.000          0.500        750.000          0.977          0.612         21.240         15.000         18.528          0.000        200.428          0.612
     19/12/1957        256.327         11.204         63.611         86.512         95.000          0.500        750.000          0.841          0.566         25.160         15.000         21.731          0.000        199.445          0.566
     20/12/1957        254.824         10.251         63.165         86.409         95.000          0.500        750.000          0.789          0.550         25.160         15.000         24.010          0.000        200.177          0.550
     21/12/1957        253.520          9.495         62.720         86.305         95.000          0.500        750.000          0.769          0.549         27.860         15.000         26.333          0.000        201.767          0.549
     22/12/1957        252.358          8.880         62.279         86.198         95.000          0.500        750.000          0.752          0.547         28.250         15.000         25.069          0.000        203.353          0.547
     23/12/1957        251.273          8.369         61.813         86.091         95.000          0.500        750.000          0.733          0.543         28.960         15.000         27.366          0.000        204.933          0.543
     24/12/1957        250.229          7.939         61.307         85.982         95.000          0.500        750.000          0.712          0.537         28.780         15.000         27.843          0.000        206.508          0.537
     25/12/1957        249.225          7.574         60.779         85.872         95.000          0.500        750.000          0.690          0.529         29.510         15.000         25.475          0.000        208.079          0.529
     26/12/1957        248.260          7.261         60.237         85.761         95.000          0.500        750.000          0.668          0.519         36.070         15.000         25.861          0.000        209.646          0.519
     27/12/1957        247.333          6.992         59.692         85.650         95.000          0.500        750.000          0.645          0.507         29.370         15.000         15.485          0.000        211.208          0.507
     28/12/1957        246.442          6.758         59.146         85.538         95.000          0.500        750.000          0.623          0.496         22.730         15.000         20.594          0.000        212.767          0.496
     29/12/1957        245.583          6.555         58.604         85.424         95.000          0.500        750.000          0.600          0.486         24.720         15.000         22.956          0.000        214.322          0.486
     30/12/1957        244.755          6.377         58.068         85.309         95.000          0.500        750.000          0.578          0.475         29.230         15.000         27.345          0.000        215.874          0.475
     31/12/1957        243.959          6.222         57.543         85.194         95.000          0.500        750.000          0.556          0.462         24.720         15.000         17.396          0.000        217.423          0.462
     01/01/1958        244.165          6.960         57.127         85.079         95.000          0.500        750.000          0.539          0.453          4.970         15.000          9.688          0.000        218.969          0.453
