Summary_file = mungbean.sum
Title = mungbean P Sample Simulation
            day           year            lai        biomass  green_biomass     dm_green()    dm_green(1)    dm_green(2)    dm_green(3)    dm_green(4)    dm_green(5)    dm_green(6)      p_green()     p_green(1)     p_green(2)     p_green(3)     p_green(4)     p_green(5)     p_green(6)        p_sen()       p_sen(1)       p_sen(2)       p_sen(3)       p_sen(4)       p_sen(5)       p_sen(6)       p_demand    pfact_photo    pfact_pheno pfact_expansion    pfact_grain      biomass_p green_biomass_p        grain_p         leaf_p         stem_p         root_p     deadleaf_p          pod_p         head_p   p_senesced()       p_dead()  dlt_p_green() dlt_p_retrans() dlt_p_detached()   dlt_p_dead()    dlt_p_sen()  p_conc_stover    p_conc_leaf    p_conc_stem   p_conc_grain p_uptake_stover grain_p_demand    surfaceom_p
          (day)         (year)      (m^2/m^2)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             ()             ()              ()             ()        (g/m^2)         (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)          (g/m^2)        (g/m^2)        (g/m^2)            (%)            (%)            (%)            (%)             (%)        (g/m^2)        (kg/ha)
             12           1989          1.771       1080.883       1066.165        169.138         62.522         54.244         39.510         12.863          0.000          0.000          0.319          0.083          0.120          0.073          0.043          0.000          0.000          0.003          0.000          0.002          0.000          0.000          0.000          0.000          0.121          0.331          1.000           0.663          1.000          0.238           0.236          0.000          0.120          0.073          0.083          0.000          0.043          0.043          0.003          0.000          0.013          -0.004            0.000          0.000          0.002          0.221          0.222          0.185          0.000           0.236          0.000          0.000
             13           1989          1.801       1126.681       1101.990        173.912         63.713         55.237         41.138         13.825          0.000          0.000          0.321          0.084          0.121          0.075          0.041          0.000          0.000          0.004          0.000          0.004          0.000          0.000          0.000          0.000          0.119          0.347          1.000           0.694          1.000          0.240           0.236          0.000          0.121          0.075          0.084          0.000          0.041          0.041          0.004          0.000          0.012          -0.009            0.000          0.000          0.002          0.215          0.219          0.181          0.000           0.236          0.000          0.000
             14           1989          1.826       1167.996       1133.913        178.142         64.751         56.093         42.606         14.692          0.000          0.000          0.317          0.085          0.118          0.075          0.039          0.000          0.000          0.005          0.000          0.005          0.000          0.000          0.000          0.000          0.123          0.335          1.000           0.671          1.000          0.237           0.232          0.000          0.118          0.075          0.085          0.000          0.039          0.039          0.005          0.000          0.012          -0.014            0.000          0.000          0.002          0.204          0.210          0.175          0.000           0.232          0.000          0.000
             15           1989          1.821       1207.089       1163.214        181.087         64.766         55.989         43.323         15.199          1.811          0.000          0.308          0.086          0.111          0.073          0.038          0.000          0.000          0.007          0.000          0.006          0.000          0.000          0.000          0.000          0.132          0.294          1.000           0.587          1.000          0.228           0.222          0.000          0.111          0.073          0.086          0.000          0.038          0.038          0.007          0.000          0.012          -0.019            0.000          0.000          0.002          0.194          0.198          0.168          0.000           0.222          0.000          0.000
             16           1989          1.794       1234.179       1180.486        182.725         64.676         55.165         43.452         15.729          3.703          0.000          0.295          0.087          0.096          0.067          0.038          0.007          0.000          0.008          0.000          0.008          0.000          0.000          0.000          0.000          0.139          0.204          1.000           0.408          1.000          0.216           0.208          0.007          0.096          0.067          0.087          0.000          0.038          0.045          0.008          0.000          0.011          -0.022            0.000          0.000          0.002          0.176          0.174          0.153          0.196           0.201          0.000          0.000
             17           1989          1.761       1248.023       1184.388        182.911         64.473         54.171         42.387         16.265          5.616          0.000          0.304          0.087          0.089          0.064          0.052          0.012          0.000          0.009          0.000          0.009          0.000          0.000          0.000          0.000          0.152          0.102          1.000           0.205          1.000          0.226           0.217          0.012          0.089          0.064          0.087          0.000          0.052          0.064          0.009          0.000          0.011           0.000            0.000          0.000          0.002          0.182          0.165          0.150          0.206           0.205          0.000          0.000
             18           1989          1.729       1256.589       1183.103        182.535         64.224         53.186         40.782         16.803          7.540          0.000          0.300          0.087          0.088          0.062          0.041          0.022          0.000          0.011          0.000          0.010          0.000          0.000          0.000          0.000          0.151          0.062          1.000           0.123          0.616          0.223           0.213          0.022          0.088          0.062          0.087          0.000          0.041          0.063          0.011          0.000          0.011          -0.013            0.000          0.000          0.002          0.172          0.165          0.151          0.298           0.190          0.000          0.000
             19           1989          1.696       1265.226       1181.546        182.133         63.978         52.166         39.150         17.349          9.489          0.000          0.309          0.088          0.086          0.059          0.051          0.025          0.000          0.012          0.000          0.012          0.000          0.000          0.000          0.000          0.144          0.107          1.000           0.213          1.000          0.233           0.221          0.025          0.086          0.059          0.088          0.000          0.051          0.076          0.012          0.000          0.010          -0.000            0.000          0.000          0.002          0.180          0.165          0.150          0.268           0.196          0.000          0.000
             20           1989          1.660       1276.084       1181.288        181.881         63.752         51.055         37.681         17.908         11.485          0.000          0.306          0.088          0.084          0.056          0.043          0.034          0.000          0.014          0.000          0.013          0.000          0.000          0.000          0.000          0.140          0.094          1.000           0.188          0.941          0.231           0.218          0.034          0.084          0.056          0.088          0.000          0.043          0.077          0.014          0.000          0.011          -0.012            0.000          0.000          0.002          0.173          0.165          0.149          0.293           0.184          0.000          0.000
             21           1989          1.625       1288.683       1183.036        181.846         63.543         49.970         36.322         18.481         13.531          0.000          0.314          0.088          0.082          0.054          0.052          0.038          0.000          0.015          0.000          0.015          0.000          0.000          0.000          0.000          0.135          0.119          1.000           0.238          1.000          0.240           0.226          0.038          0.082          0.054          0.088          0.000          0.052          0.090          0.015          0.000          0.010           0.000            0.000          0.000          0.002          0.180          0.164          0.148          0.278           0.188          0.000          0.000
             22           1989          1.585       1298.749       1180.960        181.408         63.312         48.755         34.700         19.056         15.585          0.000          0.311          0.088          0.080          0.051          0.046          0.046          0.000          0.017          0.000          0.016          0.000          0.000          0.000          0.000          0.131          0.107          1.000           0.215          1.000          0.240           0.223          0.046          0.080          0.051          0.088          0.000          0.046          0.092          0.017          0.000          0.010          -0.010            0.000          0.000          0.002          0.173          0.164          0.148          0.292           0.178          0.000          0.000
             23           1989          1.545       1307.589       1177.340        180.806         63.072         47.509         32.937         19.635         17.652          0.000          0.319          0.088          0.078          0.049          0.054          0.050          0.000          0.019          0.000          0.018          0.000          0.000          0.000          0.000          0.125          0.130          1.000           0.259          1.000          0.249           0.231          0.050          0.078          0.049          0.088          0.000          0.054          0.104          0.019          0.000          0.010           0.000            0.000          0.000          0.002          0.181          0.165          0.148          0.283           0.181          0.000          0.000
             24           1989          1.511       1317.814       1177.032        180.548         62.845         46.456         31.253         20.227         19.767          0.000          0.318          0.088          0.076          0.046          0.049          0.058          0.000          0.020          0.000          0.020          0.000          0.000          0.000          0.000          0.119          0.130          1.000           0.260          1.000          0.249           0.229          0.058          0.076          0.046          0.088          0.000          0.049          0.107          0.020          0.000          0.010          -0.010            0.000          0.000          0.002          0.175          0.164          0.147          0.294           0.171          0.000          0.000
             25           1989          1.480       1332.793       1182.649        180.925         62.661         45.520         29.904         20.850         21.991          0.000          0.326          0.089          0.075          0.043          0.056          0.063          0.000          0.021          0.000          0.021          0.000          0.000          0.000          0.000          0.116          0.148          1.000           0.295          1.000          0.258           0.237          0.063          0.075          0.043          0.089          0.000          0.056          0.119          0.021          0.000          0.010           0.000            0.000          0.000          0.002          0.181          0.164          0.145          0.286           0.174          0.000          0.000
             26           1989          1.450       1350.310       1190.735        181.572         62.499         44.577         28.693         21.498         24.306          0.000          0.326          0.089          0.073          0.041          0.052          0.070          0.000          0.022          0.000          0.022          0.000          0.000          0.000          0.000          0.113          0.140          1.000           0.280          1.000          0.259           0.237          0.070          0.073          0.041          0.089          0.000          0.052          0.123          0.022          0.000          0.010          -0.008            0.000          0.000          0.002          0.176          0.164          0.144          0.290           0.167          0.000          0.000
             27           1989          1.421       1363.938       1195.597        181.864         62.304         43.129         27.694         22.139         26.597          0.000          0.333          0.089          0.072          0.039          0.058          0.075          0.000          0.024          0.000          0.023          0.000          0.000          0.000          0.000          0.109          0.151          1.000           0.302          1.000          0.268           0.245          0.075          0.072          0.039          0.089          0.000          0.058          0.134          0.024          0.000          0.009           0.000            0.000          0.000          0.002          0.182          0.166          0.142          0.283           0.169          0.000          0.000
             28           1989          1.390       1380.932       1203.644        182.504         62.140         40.858         27.694         22.812         29.000          0.000          0.334          0.089          0.069          0.038          0.055          0.083          0.000          0.025          0.000          0.024          0.000          0.000          0.000          0.000          0.104          0.150          1.000           0.300          1.000          0.269           0.245          0.083          0.069          0.038          0.089          0.000          0.055          0.138          0.025          0.000          0.009          -0.007            0.000          0.000          0.002          0.178          0.169          0.137          0.285           0.162          0.000          0.000
             29           1989          1.358       1397.922       1211.483        183.125         61.976         38.502         27.694         23.499         31.453          0.000          0.341          0.089          0.065          0.038          0.061          0.088          0.000          0.026          0.000          0.026          0.000          0.000          0.000          0.000          0.100          0.160          1.000           0.319          1.000          0.278           0.252          0.088          0.065          0.038          0.089          0.000          0.061          0.149          0.026          0.000          0.009           0.000            0.000          0.000          0.002          0.183          0.170          0.137          0.280           0.164          0.000          0.000
             30           1989          1.321       1416.877       1220.253        183.856         61.830         36.112         27.694         24.214         34.005          0.000          0.342          0.089          0.061          0.038          0.059          0.095          0.000          0.027          0.000          0.027          0.000          0.000          0.000          0.000          0.095          0.157          1.000           0.314          1.000          0.280           0.253          0.095          0.061          0.038          0.089          0.000          0.059          0.154          0.027          0.000          0.009          -0.006            0.000          0.000          0.002          0.179          0.170          0.136          0.281           0.158          0.000          0.000
             31           1989          1.287       1435.768       1230.292        184.714         61.685         33.779         27.694         24.944         36.612          0.000          0.349          0.089          0.058          0.037          0.064          0.101          0.000          0.029          0.000          0.028          0.000          0.000          0.000          0.000          0.091          0.164          1.000           0.329          1.000          0.289           0.261          0.101          0.058          0.037          0.089          0.000          0.064          0.165          0.029          0.000          0.009          -0.000            0.000          0.000          0.002          0.184          0.171          0.135          0.276           0.159          0.000          0.000
             32           1989          1.245       1453.077       1236.744        185.201         61.526         32.570         27.694         24.177         39.233          0.000          0.351          0.089          0.054          0.037          0.062          0.108          0.000          0.030          0.000          0.030          0.000          0.000          0.000          0.000          0.086          0.161          1.000           0.322          1.000          0.291           0.262          0.108          0.054          0.037          0.089          0.000          0.062          0.171          0.030          0.000          0.009          -0.006            0.000          0.000          0.002          0.182          0.165          0.135          0.276           0.153          0.000          0.000
             33           1989          1.206       1465.018       1238.292        185.151         61.322         31.531         27.694         22.851         41.753          0.000          0.353          0.089          0.052          0.037          0.060          0.115          0.000          0.031          0.000          0.031          0.000          0.000          0.000          0.000          0.084          0.152          1.000           0.304          1.000          0.295           0.264          0.115          0.052          0.037          0.089          0.000          0.060          0.175          0.031          0.000          0.009          -0.005            0.000          0.000          0.002          0.182          0.165          0.134          0.275           0.149          0.000          0.000
             34           1989          1.166       1475.955       1238.870        184.997         61.110         30.495         27.694         21.419         44.279          0.000          0.355          0.089          0.050          0.037          0.057          0.122          0.000          0.033          0.000          0.032          0.000          0.000          0.000          0.000          0.082          0.151          1.000           0.303          1.000          0.299           0.267          0.122          0.050          0.037          0.089          0.000          0.057          0.180          0.033          0.000          0.009          -0.005            0.000          0.000          0.002          0.181          0.165          0.133          0.277           0.144          0.000          0.000
             35           1989          1.134       1480.812       1235.218        184.368         60.847         29.644         27.694         19.538         46.646          0.000          0.358          0.089          0.049          0.037          0.054          0.131          0.000          0.034          0.000          0.033          0.000          0.000          0.000          0.000          0.079          0.160          1.000           0.320          1.000          0.303           0.270          0.131          0.049          0.037          0.089          0.000          0.054          0.184          0.034          0.000          0.009          -0.004            0.000          0.000          0.002          0.181          0.165          0.132          0.280           0.139          0.000          0.000
             36           1989          1.106       1484.664       1231.990        183.775         60.576         28.936         27.694         17.999         48.570          0.000          0.363          0.089          0.048          0.037          0.049          0.140          0.000          0.035          0.000          0.034          0.000          0.000          0.000          0.000          0.076          0.174          1.000           0.348          1.000          0.308           0.274          0.140          0.048          0.037          0.089          0.000          0.049          0.189          0.035          0.000          0.010          -0.004            0.000          0.000          0.001          0.179          0.167          0.133          0.288           0.134          0.000          0.000
             37           1989          1.076       1495.183       1234.650        183.738         60.273         28.150         27.694         17.915         49.706          0.000          0.368          0.089          0.047          0.035          0.045          0.151          0.000          0.036          0.000          0.035          0.000          0.000          0.000          0.000          0.075          0.207          1.000           0.415          1.000          0.314           0.279          0.151          0.047          0.035          0.089          0.000          0.045          0.196          0.036          0.000          0.011          -0.005            0.000          0.000          0.001          0.173          0.168          0.127          0.305           0.128          0.000          0.000
             38           1989          1.044       1509.696       1240.686        184.040         59.971         27.302         27.694         18.005         51.067          0.000          0.372          0.089          0.045          0.033          0.045          0.161          0.000          0.037          0.000          0.036          0.000          0.000          0.000          0.000          0.075          0.253          1.000           0.507          1.000          0.320           0.284          0.161          0.045          0.033          0.089          0.000          0.045          0.206          0.037          0.000          0.011          -0.005            0.000          0.000          0.001          0.168          0.165          0.118          0.315           0.123          0.000          0.000
             39           1989          1.005       1522.719       1243.512        184.023         59.672         26.283         28.997         18.005         51.067          0.000          0.381          0.089          0.044          0.032          0.049          0.168          0.000          0.038          0.000          0.038          0.000          0.000          0.000          0.000          0.065          0.322          1.000           0.643          1.000          0.331           0.293          0.168          0.044          0.032          0.089          0.000          0.049          0.218          0.038          0.000          0.011           0.000            0.000          0.000          0.002          0.170          0.166          0.110          0.329           0.125          0.000          0.000
             40           1989          0.000       1536.275        994.242        158.797         59.373          0.000         30.352         18.005         51.067          0.000          0.354          0.088          0.011          0.033          0.045          0.177          0.000          0.070          0.000          0.069          0.000          0.000          0.000          0.000          0.064          0.362          1.000           0.723          1.000          0.335           0.266          0.177          0.011          0.033          0.088          0.000          0.045          0.222          0.070          0.000          0.010          -0.005            0.000          0.000          0.032          0.185          0.000          0.110          0.346           0.089          0.000          0.000
             41           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.533
             42           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.494
             43           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.482
             44           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.482
             45           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.482
             46           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.482
             47           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.482
             48           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.482
             49           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.482
             50           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.482
             51           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.482
             52           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.334
             53           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.236
             54           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.174
             55           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.137
             56           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.130
             57           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.130
             58           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.130
             59           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.130
             60           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.130
