Summary_file = bambatsi.sum
Title = bambatsi Sample Simulation
           date       day      year            lai   foliage_mass      root_mass        biomass             ep          cover             fw             fn             ft           fvpd             ff
     21/08/1988       234      1988          0.101         67.024       7164.944       5504.594          0.481          0.068          1.000          1.000          1.000          1.000          1.000
     22/08/1988       235      1988          0.100         66.887       7134.085       5494.278          0.191          0.068          1.000          1.000          1.000          1.000          1.000
     23/08/1988       236      1988          0.100         66.884       7103.312       5483.975          0.159          0.068          1.000          1.000          0.829          1.000          1.000
     24/08/1988       237      1988          0.100         66.782       7069.784       5473.371          0.063          0.068          1.000          1.000          0.312          1.000          1.000
     25/08/1988       238      1988          0.100         66.782       7037.021       5462.854          0.099          0.068          1.000          1.000          0.321          1.000          1.000
     26/08/1988       239      1988          0.100         66.853       7006.027       5452.536          0.175          0.068          1.000          1.000          0.546          1.000          1.000
     27/08/1988       240      1988          0.100         66.828       6974.626       5442.178          0.126          0.068          1.000          1.000          0.679          1.000          1.000
     28/08/1988       241      1988          0.100         66.835       6943.540       5431.858          0.111          0.068          1.000          1.000          0.612          1.000          1.000
     29/08/1988       242      1988          0.100         66.783       6911.443       5421.430          0.099          0.068          1.000          1.000          0.296          1.000          1.000
     30/08/1988       243      1988          0.100         66.826       6880.460       5411.128          0.161          0.068          1.000          1.000          0.404          1.000          1.000
     31/08/1988       244      1988          0.100         66.783       6848.678       5400.742          0.081          0.068          1.000          1.000          0.538          1.000          1.000
     01/09/1988       245      1988          0.100         66.798       6817.383       5390.414          0.087          0.068          1.000          1.000          0.650          1.000          1.000
     02/09/1988       246      1988          0.100         66.917       6788.927       5380.404          0.216          0.068          1.000          1.000          0.783          1.000          1.000
     03/09/1988       247      1988          0.101         67.032       6763.201       5370.703          0.425          0.068          1.000          1.000          0.938          1.000          1.000
     04/09/1988       248      1988          0.100         66.989       6736.639       5360.916          0.377          0.068          1.000          1.000          0.979          1.000          1.000
     05/09/1988       249      1988          0.100         66.840       6706.851       5350.774          0.127          0.068          1.000          1.000          0.792          1.000          1.000
     06/09/1988       250      1988          0.100         66.897       6678.501       5340.798          0.180          0.068          1.000          1.000          0.812          1.000          1.000
     07/09/1988       251      1988          0.100         66.859       6649.427       5330.746          0.131          0.068          1.000          1.000          0.767          1.000          1.000
     08/09/1988       252      1988          0.100         66.970       6622.994       5320.991          0.319          0.068          1.000          1.000          0.729          1.000          1.000
     09/09/1988       253      1988          0.100         66.918       6595.525       5311.128          0.237          0.068          1.000          1.000          0.663          1.000          1.000
     10/09/1988       254      1988          0.100         66.970       6569.365       5301.415          0.312          0.068          1.000          1.000          0.821          1.000          1.000
     11/09/1988       255      1988          0.101         67.032       6544.735       5291.877          0.401          0.068          1.000          1.000          1.000          1.000          1.000
     12/09/1988       256      1988          0.100         66.911       6517.505       5282.058          0.165          0.068          1.000          1.000          0.904          1.000          1.000
     13/09/1988       257      1988          0.100         66.992       6492.233       5272.461          0.398          0.068          1.000          1.000          0.775          1.000          1.000
     14/09/1988       258      1988          0.100         66.894       6460.593       5262.189          0.017          0.068          1.000          1.000          0.238          1.000          1.000
     15/09/1988       259      1988          0.101         67.193       6433.774       5253.136          0.278          0.068          1.000          1.000          0.729          1.000          1.000
     16/09/1988       260      1988          0.101         67.495       6406.864       5244.653          0.309          0.068          1.000          1.000          0.725          1.000          1.000
     17/09/1988       261      1988          0.103         68.482       6382.698       5238.208          0.654          0.069          1.000          1.000          0.921          1.000          1.000
     18/09/1988       262      1988          0.105         69.687       6357.244       5232.190          0.571          0.071          1.000          1.000          0.821          1.000          1.000
     19/09/1988       263      1988          0.106         70.587       6328.968       5224.991          0.262          0.071          1.000          1.000          0.529          1.000          1.000
     20/09/1988       264      1988          0.107         71.320       6299.421       5217.157          0.156          0.072          1.000          1.000          0.375          1.000          1.000
     21/09/1988       265      1988          0.109         72.600       6270.603       5210.931          0.283          0.073          1.000          1.000          0.508          1.000          1.000
     22/09/1988       266      1988          0.111         74.265       6242.665       5205.932          0.403          0.075          1.000          1.000          0.646          1.000          1.000
     23/09/1988       267      1988          0.115         76.435       6215.850       5202.590          0.546          0.077          1.000          1.000          0.854          1.000          1.000
     24/09/1988       268      1988          0.118         78.986       6189.858       5200.502          0.617          0.080          1.000          1.000          0.992          1.000          1.000
     25/09/1988       269      1988          0.123         81.805       6164.355       5199.176          0.724          0.082          1.000          1.000          1.000          1.000          1.000
     26/09/1988       270      1988          0.127         84.616       6138.900       5197.913          0.726          0.085          1.000          1.000          1.000          1.000          1.000
     27/09/1988       271      1988          0.130         86.655       6112.362       5194.800          0.506          0.087          1.000          1.000          1.000          1.000          1.000
     28/09/1988       272      1988          0.134         89.427       6086.963       5193.585          0.719          0.090          1.000          1.000          1.000          1.000          1.000
     29/09/1988       273      1988          0.140         93.088       6062.888       5194.674          1.039          0.093          1.000          1.000          1.000          1.000          1.000
     30/09/1988       274      1988          0.146         97.017       6039.226       5196.535          1.384          0.097          1.000          1.000          1.000          1.000          1.000
     01/10/1988       275      1988          0.150        100.284       6014.693       5196.848          0.660          0.100          1.000          1.000          1.000          1.000          1.000
     02/10/1988       276      1988          0.156        104.263       5991.093       5198.907          0.895          0.104          1.000          1.000          0.946          1.000          1.000
     03/10/1988       277      1988          0.163        108.811       5968.334       5202.619          1.203          0.108          1.000          1.000          1.000          1.000          1.000
     04/10/1988       278      1988          0.170        113.326       5945.554       5206.371          1.346          0.112          1.000          1.000          1.000          1.000          1.000
     05/10/1988       279      1988          0.177        118.101       5923.120       5210.894          1.505          0.117          1.000          1.000          1.000          1.000          1.000
     06/10/1988       280      1988          0.185        123.251       5901.159       5216.477          1.459          0.121          1.000          1.000          1.000          1.000          1.000
     07/10/1988       281      1988          0.193        128.634       5879.486       5222.777          1.343          0.126          1.000          1.000          1.000          1.000          1.000
     08/10/1988       282      1988          0.200        133.640       5857.369       5228.272          1.136          0.131          1.000          1.000          1.000          1.000          1.000
     09/10/1988       283      1988          0.209        139.120       5835.808       5235.083          1.225          0.136          1.000          1.000          1.000          1.000          1.000
     10/10/1988       284      1988          0.218        145.089       5814.799       5243.256          1.125          0.141          1.000          1.000          1.000          1.000          1.000
     11/10/1988       285      1988          0.227        151.030       5793.626       5251.235          1.213          0.147          1.000          1.000          0.917          1.000          1.000
     12/10/1988       286      1988          0.237        158.045       5773.728       5262.325          1.653          0.153          1.000          1.000          1.000          1.000          1.000
     13/10/1988       287      1988          0.248        165.626       5754.526       5275.005          1.969          0.160          1.000          1.000          1.000          1.000          1.000
     14/10/1988       288      1988          0.260        173.305       5735.600       5288.116          1.978          0.166          1.000          1.000          1.000          1.000          1.000
     15/10/1988       289      1988          0.273        181.819       5717.737       5303.502          2.145          0.174          1.000          1.000          1.000          1.000          1.000
     16/10/1988       290      1988          0.286        190.844       5700.594       5320.373          2.343          0.182          1.000          1.000          1.000          1.000          1.000
     17/10/1988       291      1988          0.300        200.076       5683.847       5337.982          1.961          0.189          1.000          1.000          1.000          1.000          1.000
     18/10/1988       292      1988          0.315        210.054       5668.073       5357.678          2.002          0.198          1.000          1.000          1.000          1.000          1.000
     19/10/1988       293      1988          0.331        220.545       5653.025       5378.895          2.249          0.207          1.000          1.000          1.000          1.000          1.000
     20/10/1988       294      1988          0.349        232.401       5639.618       5403.775          3.183          0.217          1.000          1.000          1.000          1.000          1.000
     21/10/1988       295      1988          0.367        244.475       5626.626       5429.481          3.415          0.226          1.000          1.000          1.000          1.000          1.000
     22/10/1988       296      1988          0.385        256.988       5614.289       5456.572          3.364          0.236          1.000          1.000          1.000          1.000          1.000
     23/10/1988       297      1988          0.400        266.608       5599.036       5476.725          1.948          0.244          1.000          1.000          1.000          1.000          1.000
     24/10/1988       298      1988          0.411        273.720       5581.200       5490.683          1.046          0.250          1.000          1.000          0.975          1.000          1.000
     25/10/1988       299      1988          0.427        284.607       5567.633       5514.403          2.077          0.258          1.000          1.000          1.000          1.000          1.000
     26/10/1988       300      1988          0.446        297.521       5556.412       5543.447          2.279          0.268          1.000          1.000          1.000          1.000          1.000
     27/10/1988       301      1988          0.468        312.057       5547.110       5576.848          2.798          0.279          1.000          1.000          1.000          1.000          1.000
     28/10/1988       302      1988          0.492        328.060       5539.569       5614.254          3.568          0.291          1.000          1.000          1.000          1.000          1.000
     29/10/1988       303      1988          0.517        344.666       5532.869       5653.542          3.945          0.304          1.000          1.000          1.000          1.000          1.000
     30/10/1988       304      1988          0.542        361.543       5526.655       5693.891          3.863          0.316          1.000          1.000          1.000          1.000          1.000
     31/10/1988       305      1988          0.568        378.998       5521.256       5736.073          3.980          0.328          1.000          1.000          1.000          1.000          1.000
     01/11/1988       306      1988          0.592        394.759       5514.345       5774.424          2.947          0.339          1.000          0.994          1.000          1.000          1.000
     02/11/1988       307      1988          0.616        410.835       5509.430       5813.924          3.308          0.350          1.000          0.908          1.000          1.000          1.000
     03/11/1988       308      1988          0.642        428.231       5506.192       5857.094          3.857          0.362          1.000          0.910          1.000          1.000          1.000
     04/11/1988       309      1988          0.668        445.573       5503.147       5900.528          3.745          0.374          1.000          0.907          1.000          1.000          1.000
     05/11/1988       310      1988          0.696        464.220       5501.735       5947.619          4.008          0.386          1.000          0.910          1.000          1.000          1.000
     06/11/1988       311      1988          0.703        468.952       5483.840       5958.808          0.503          0.389          1.000          0.908          0.854          1.000          1.000
     07/11/1988       312      1988          0.724        482.626       5475.382       5992.310          2.065          0.398          1.000          0.969          0.842          1.000          1.000
     08/11/1988       313      1988          0.752        501.356       5473.610       6039.315          2.740          0.409          1.000          0.933          0.896          1.000          1.000
     09/11/1988       314      1988          0.784        522.377       5475.562       6093.620          3.829          0.422          1.000          0.914          1.000          1.000          1.000
     10/11/1988       315      1988          0.814        542.832       5477.231       6146.988          3.783          0.434          1.000          0.908          1.000          1.000          1.000
     11/11/1988       316      1988          0.845        563.053       5478.723       6200.233          3.502          0.446          1.000          0.913          1.000          1.000          1.000
     12/11/1988       317      1988          0.877        584.392       5481.619       6256.731          3.471          0.459          1.000          0.916          1.000          1.000          1.000
     13/11/1988       318      1988          0.910        606.634       5485.787       6315.971          3.499          0.471          1.000          0.915          1.000          1.000          1.000
     14/11/1988       319      1988          0.946        630.591       5492.137       6379.995          4.228          0.484          1.000          0.915          1.000          1.000          1.000
     15/11/1988       320      1988          0.985        656.388       5500.887       6449.162          4.446          0.498          1.000          0.912          1.000          1.000          1.000
     16/11/1988       321      1988          1.004        669.438       5493.153       6482.424          1.673          0.505          1.000          0.909          0.692          1.000          1.000
     17/11/1988       322      1988          1.034        689.617       5492.940       6533.972          2.963          0.515          1.000          0.953          0.708          1.000          1.000
     18/11/1988       323      1988          1.077        717.691       5504.287       6610.165          4.411          0.529          1.000          0.933          1.000          1.000          1.000
     19/11/1988       324      1988          1.120        746.993       5517.984       6690.058          5.280          0.544          1.000          0.910          1.000          1.000          1.000
     20/11/1988       325      1988          1.155        769.759       5524.408       6754.267          3.346          0.554          1.000          0.910          1.000          1.000          1.000
     21/11/1988       326      1988          1.195        796.955       5535.554       6830.059          4.428          0.567          1.000          0.929          1.000          1.000          1.000
     22/11/1988       327      1988          1.233        822.059       5544.813       6901.225          4.196          0.578          1.000          0.920          1.000          1.000          1.000
     23/11/1988       328      1988          1.282        854.723       5562.661       6991.848          5.583          0.592          1.000          0.927          1.000          1.000          1.000
     24/11/1988       329      1988          1.331        887.288       5581.191       7082.953          5.552          0.606          1.000          0.912          1.000          1.000          1.000
     25/11/1988       330      1988          1.380        919.820       5599.820       7174.699          5.152          0.619          1.000          0.915          1.000          1.000          1.000
     26/11/1988       331      1988          1.429        952.507       5618.778       7267.554          5.213          0.632          1.000          0.917          1.000          1.000          1.000
     27/11/1988       332      1988          1.474        982.797       5635.170       7355.144          4.714          0.644          1.000          0.919          1.000          1.000          1.000
     28/11/1988       333      1988          1.528       1018.874       5658.039       7457.679          5.103          0.657          1.000          0.926          0.992          1.000          1.000
     29/11/1988       334      1988          1.584       1055.821       5682.609       7563.378          5.577          0.670          1.000          0.917          1.000          1.000          1.000
     30/11/1988       335      1988          1.642       1094.891       5709.837       7675.202          6.258          0.683          0.998          0.918          1.000          1.000          1.000
     01/12/1988       336      1988          1.697       1131.592       5734.684       7781.964          5.829          0.695          0.982          0.917          1.000          1.000          1.000
     02/12/1988       337      1988          1.747       1164.801       5756.115       7880.808          5.432          0.706          0.908          0.923          1.000          1.000          1.000
     03/12/1988       338      1988          1.794       1196.271       5774.949       7976.031          4.861          0.715          1.000          0.931          1.000          1.000          1.000
     04/12/1988       339      1988          1.842       1228.105       5796.826       8072.849          4.935          0.725          0.868          0.935          1.000          1.000          1.000
     05/12/1988       340      1988          1.884       1255.766       5816.397       8159.926          4.538          0.732          0.801          0.927          1.000          1.000          1.000
     06/12/1988       341      1988          1.921       1280.343       5831.060       8239.891          4.180          0.739          0.839          0.881          1.000          1.000          1.000
     07/12/1988       342      1988          1.948       1298.455       5838.037       8304.217          3.304          0.744          1.000          0.840          1.000          1.000          1.000
     08/12/1988       343      1988          1.967       1311.560       5839.826       8356.400          2.667          0.748          1.000          0.809          1.000          1.000          1.000
     09/12/1988       344      1988          1.997       1331.185       5850.515       8425.146          4.156          0.753          0.941          0.786          1.000          1.000          1.000
     10/12/1988       345      1988          2.031       1353.838       5866.193       8501.870          4.243          0.759          1.000          0.756          1.000          1.000          1.000
     11/12/1988       346      1988          2.069       1379.424       5886.963       8586.404          5.075          0.765          1.000          0.726          1.000          1.000          1.000
     12/12/1988       347      1988          2.095       1396.434       5897.552       8650.043          3.769          0.769          1.000          0.693          1.000          1.000          1.000
     13/12/1988       348      1988          2.125       1416.792       5913.505       8722.396          3.746          0.774          1.000          0.673          1.000          1.000          1.000
     14/12/1988       349      1988          2.156       1437.027       5930.266       8794.865          4.183          0.779          1.000          0.649          1.000          1.000          1.000
     15/12/1988       350      1988          2.181       1453.905       5943.231       8859.360          4.051          0.783          1.000          0.625          1.000          1.000          1.000
     16/12/1988       351      1988          2.191       1460.905       5942.719       8899.501          2.461          0.784          1.000          0.606          1.000          1.000          1.000
     17/12/1988       352      1988          2.190       1460.299       5931.458       8920.742          1.096          0.784          1.000          0.596          1.000          1.000          1.000
     18/12/1988       353      1988          2.191       1460.761       5921.819       8944.596          1.466          0.784          1.000          0.595          1.000          1.000          1.000
     19/12/1988       354      1988          2.212       1474.408       5931.484       9001.377          3.931          0.787          1.000          0.591          1.000          1.000          1.000
     20/12/1988       355      1988          2.233       1488.397       5942.275       9059.278          4.339          0.790          1.000          0.574          1.000          1.000          1.000
     21/12/1988       356      1988          2.254       1502.980       5954.579       9118.939          4.908          0.794          1.000          0.557          1.000          1.000          1.000
     22/12/1988       357      1988          2.272       1514.500       5962.888       9171.230          3.989          0.796          1.000          0.541          1.000          1.000          1.000
     23/12/1988       358      1988          2.289       1525.956       5971.540       9223.576          4.278          0.799          1.000          0.529          1.000          1.000          1.000
     24/12/1988       359      1988          2.305       1536.343       5978.964       9273.465          3.961          0.801          1.000          0.518          1.000          1.000          1.000
     25/12/1988       360      1988          2.321       1547.444       5987.832       9325.328          4.374          0.803          1.000          0.510          1.000          1.000          1.000
     26/12/1988       361      1988          2.338       1558.339       5996.746       9376.884          4.391          0.805          1.000          0.500          1.000          1.000          1.000
     27/12/1988       362      1988          2.345       1563.411       5996.917       9414.078          3.000          0.806          1.000          0.491          1.000          1.000          1.000
     28/12/1988       363      1988          2.362       1574.713       6007.021       9466.919          4.672          0.809          1.000          0.487          1.000          1.000          1.000
     29/12/1988       364      1988          2.376       1583.844       6014.088       9514.540          4.082          0.810          1.000          0.477          1.000          1.000          1.000
     30/12/1988       365      1988          2.386       1590.931       6018.215       9557.209          3.489          0.812          1.000          0.469          1.000          1.000          1.000
     31/12/1988       366      1988          2.396       1597.285       6021.420       9598.158          3.218          0.813          1.000          0.462          1.000          1.000          1.000
     01/01/1989         1      1989          2.406       1604.146       6025.684       9640.473          3.560          0.814          1.000          0.455          1.000          1.000          1.000
     02/01/1989         2      1989          2.406       1604.180       6019.217       9665.824          2.043          0.814          1.000          0.446          1.000          1.000          1.000
     03/01/1989         3      1989          2.412       1607.942       6018.865       9700.447          3.351          0.815          1.000          0.443          1.000          1.000          1.000
     04/01/1989         4      1989          2.422       1614.452       6023.159       9741.975          4.112          0.816          1.000          0.437          1.000          1.000          1.000
     05/01/1989         5      1989          2.429       1619.345       6025.086       9779.559          4.022          0.817          0.896          0.429          1.000          1.000          1.000
     06/01/1989         6      1989          2.427       1618.145       6017.233       9801.971          2.039          0.817          1.000          0.422          1.000          1.000          1.000
     07/01/1989         7      1989          2.431       1620.367       6015.045       9832.861          3.102          0.818          1.000          0.420          1.000          1.000          1.000
     08/01/1989         8      1989          2.437       1624.708       6016.466       9869.049          3.382          0.818          1.000          0.417          1.000          1.000          1.000
     09/01/1989         9      1989          2.443       1628.630       6017.369       9904.239          3.545          0.819          1.000          0.411          1.000          1.000          1.000
     10/01/1989        10      1989          2.449       1632.626       6018.548       9939.651          4.204          0.820          0.894          0.407          1.000          1.000          1.000
     11/01/1989        11      1989          2.453       1635.374       6017.814       9971.985          3.566          0.820          1.000          0.402          1.000          1.000          1.000
     12/01/1989        12      1989          2.460       1640.264       6021.346      10009.686          4.021          0.821          1.000          0.398          1.000          1.000          1.000
     13/01/1989        13      1989          2.467       1644.394       6025.289      10045.549          3.919          0.822          1.000          0.393          1.000          1.000          1.000
     14/01/1989        14      1989          2.469       1645.811       6025.537      10074.673          2.861          0.822          1.000          0.390          1.000          1.000          1.000
     15/01/1989        15      1989          2.472       1648.224       6027.993      10106.268          3.301          0.823          1.000          0.389          1.000          1.000          1.000
     16/01/1989        16      1989          2.476       1650.338       6030.570      10137.118          3.254          0.823          1.000          0.387          1.000          1.000          1.000
     17/01/1989        17      1989          2.479       1652.649       6034.215      10168.460          3.551          0.824          1.000          0.385          1.000          1.000          1.000
     18/01/1989        18      1989          2.482       1654.753       6038.383      10199.287          3.999          0.824          0.971          0.382          1.000          1.000          1.000
     19/01/1989        19      1989          2.481       1654.161       6038.113      10223.368          3.618          0.824          0.823          0.379          1.000          1.000          1.000
     20/01/1989        20      1989          2.480       1653.557       6038.289      10247.359          3.554          0.824          1.000          0.378          1.000          1.000          1.000
     21/01/1989        21      1989          2.477       1651.533       6036.021      10267.733          3.339          0.823          0.779          0.376          1.000          1.000          1.000
     22/01/1989        22      1989          2.472       1648.224       6031.312      10284.799          2.591          0.823          1.000          0.374          1.000          1.000          1.000
     23/01/1989        23      1989          2.465       1643.573       6023.871      10298.384          1.972          0.822          1.000          0.373          1.000          1.000          1.000
     24/01/1989        24      1989          2.458       1638.635       6015.820      10311.094          1.615          0.821          1.000          0.373          1.000          1.000          1.000
     25/01/1989        25      1989          2.457       1638.127       6017.704      10334.717          2.669          0.821          0.979          0.372          1.000          1.000          1.000
     26/01/1989        26      1989          2.451       1634.213       6013.371      10349.762          2.403          0.820          0.708          0.367          1.000          1.000          1.000
     27/01/1989        27      1989          2.446       1630.531       6010.427      10365.251          2.304          0.820          0.940          0.363          1.000          1.000          1.000
     28/01/1989        28      1989          2.438       1625.602       6005.389      10377.488          2.071          0.819          0.732          0.359          1.000          1.000          1.000
     29/01/1989        29      1989          2.428       1618.925       5996.635      10385.195          1.855          0.817          0.611          0.356          1.000          1.000          1.000
     30/01/1989        30      1989          2.415       1610.025       5982.359      10387.143          1.690          0.816          0.415          0.353          1.000          1.000          1.000
     31/01/1989        31      1989          2.399       1599.249       5966.539      10384.151          1.541          0.813          0.324          0.352          1.000          1.000          1.000
     01/02/1989        32      1989          2.384       1589.583       5949.980      10383.639          1.406          0.812          0.383          0.352          1.000          1.000          1.000
     02/02/1989        33      1989          2.372       1581.236       5936.966      10386.157          1.284          0.810          0.647          0.352          1.000          1.000          1.000
     03/02/1989        34      1989          2.359       1572.718       5923.689      10388.010          1.174          0.808          0.675          0.349          1.000          1.000          1.000
     04/02/1989        35      1989          2.343       1562.263       5905.115      10384.781          0.445          0.806          1.000          0.347          1.000          1.000          1.000
     05/02/1989        36      1989          2.329       1552.866       5884.016      10379.164          0.270          0.804          1.000          0.347          0.867          1.000          1.000
     06/02/1989        37      1989          2.320       1546.695       5875.962      10384.930          1.221          0.803          1.000          0.347          0.967          1.000          1.000
     07/02/1989        38      1989          2.312       1541.277       5871.854      10393.576          1.695          0.802          1.000          0.345          1.000          1.000          1.000
     08/02/1989        39      1989          2.306       1537.623       5873.804      10406.464          2.697          0.801          1.000          0.341          1.000          1.000          1.000
     09/02/1989        40      1989          2.297       1531.224       5868.533      10412.364          2.429          0.800          0.715          0.337          1.000          1.000          1.000
     10/02/1989        41      1989          2.285       1523.220       5858.445      10414.060          2.175          0.798          0.543          0.334          1.000          1.000          1.000
     11/02/1989        42      1989          2.275       1516.852       5853.525      10419.620          2.229          0.797          0.914          0.334          1.000          1.000          1.000
     12/02/1989        43      1989          2.266       1510.707       5849.410      10425.551          2.089          0.795          0.968          0.333          1.000          1.000          1.000
     13/02/1989        44      1989          2.254       1502.928       5840.010      10427.214          1.861          0.794          0.586          0.332          1.000          1.000          1.000
     14/02/1989        45      1989          2.241       1494.283       5827.558      10426.492          1.647          0.792          0.486          0.332          1.000          1.000          1.000
     15/02/1989        46      1989          2.228       1485.112       5813.117      10424.217          1.450          0.790          0.430          0.332          1.000          1.000          1.000
     16/02/1989        47      1989          2.213       1475.467       5796.867      10420.506          1.269          0.788          0.378          0.333          1.000          1.000          1.000
     17/02/1989        48      1989          2.199       1465.784       5780.275      10416.439          1.108          0.785          0.387          0.333          1.000          1.000          1.000
     18/02/1989        49      1989          2.183       1455.638       5761.997      10410.955          0.962          0.783          0.341          0.332          1.000          1.000          1.000
     19/02/1989        50      1989          2.166       1443.895       5744.074      10401.207          0.822          0.780          0.264          0.332          1.000          1.000          1.000
     20/02/1989        51      1989          2.147       1431.394       5725.824      10389.255          0.709          0.778          0.215          0.333          1.000          1.000          1.000
     21/02/1989        52      1989          2.139       1425.910       5721.537      10394.523          2.363          0.776          1.000          0.335          1.000          1.000          1.000
     22/02/1989        53      1989          2.132       1421.263       5720.494      10401.723          2.390          0.775          1.000          0.332          1.000          1.000          1.000
     23/02/1989        54      1989          2.124       1416.131       5717.678      10407.565          2.015          0.774          1.000          0.333          1.000          1.000          1.000
     24/02/1989        55      1989          2.114       1409.659       5710.125      10409.903          1.598          0.772          1.000          0.333          1.000          1.000          1.000
     25/02/1989        56      1989          2.108       1405.394       5709.001      10417.574          2.221          0.771          1.000          0.336          1.000          1.000          1.000
     26/02/1989        57      1989          2.102       1401.164       5707.898      10425.198          2.290          0.770          1.000          0.336          1.000          1.000          1.000
     27/02/1989        58      1989          2.095       1396.802       5706.337      10432.361          2.238          0.769          1.000          0.335          1.000          1.000          1.000
     28/02/1989        59      1989          2.086       1390.823       5697.655      10433.886          1.128          0.768          1.000          0.335          0.954          1.000          1.000
     01/03/1989        60      1989          2.078       1385.285       5691.795      10437.805          1.657          0.766          1.000          0.336          1.000          1.000          1.000
     02/03/1989        61      1989          2.071       1380.662       5688.575      10443.846          2.157          0.765          1.000          0.337          1.000          1.000          1.000
     03/03/1989        62      1989          2.061       1374.265       5679.708      10445.313          1.353          0.764          1.000          0.337          1.000          1.000          1.000
     04/03/1989        63      1989          2.053       1368.576       5672.647      10448.371          1.694          0.762          1.000          0.338          1.000          1.000          1.000
     05/03/1989        64      1989          2.044       1362.520       5664.176      10450.347          1.691          0.761          1.000          0.339          1.000          1.000          1.000
     06/03/1989        65      1989          2.038       1358.771       5662.312      10457.917          2.535          0.760          1.000          0.340          1.000          1.000          1.000
     07/03/1989        66      1989          2.032       1354.998       5660.341      10465.310          2.472          0.759          1.000          0.340          1.000          1.000          1.000
     08/03/1989        67      1989          2.026       1350.886       5657.242      10471.734          2.338          0.758          1.000          0.340          1.000          1.000          1.000
     09/03/1989        68      1989          2.021       1347.197       5655.196      10479.089          2.539          0.757          1.000          0.340          1.000          1.000          1.000
     10/03/1989        69      1989          2.016       1343.999       5654.479      10487.554          2.913          0.756          1.000          0.341          1.000          1.000          1.000
     11/03/1989        70      1989          2.011       1340.543       5652.946      10495.270          2.792          0.755          1.000          0.341          1.000          1.000          1.000
     12/03/1989        71      1989          2.005       1336.885       5650.696      10502.367          2.608          0.754          1.000          0.341          1.000          1.000          1.000
     13/03/1989        72      1989          2.000       1333.229       5648.315      10509.357          2.818          0.753          1.000          0.341          1.000          1.000          1.000
     14/03/1989        73      1989          1.993       1328.864       5643.662      10514.457          2.524          0.752          1.000          0.341          1.000          1.000          1.000
     15/03/1989        74      1989          1.987       1324.742       5639.460      10520.031          2.859          0.751          1.000          0.342          1.000          1.000          1.000
     16/03/1989        75      1989          1.975       1316.696       5623.322      10515.673          0.784          0.749          1.000          0.342          1.000          1.000          1.000
     17/03/1989        76      1989          1.962       1308.067       5604.775      10509.641          0.508          0.747          1.000          0.347          1.000          1.000          1.000
     18/03/1989        77      1989          1.952       1301.002       5589.748      10507.291          0.829          0.745          1.000          0.353          1.000          1.000          1.000
     19/03/1989        78      1989          1.944       1296.057       5579.594      10510.048          1.463          0.744          1.000          0.357          1.000          1.000          1.000
     20/03/1989        79      1989          1.939       1292.498       5572.713      10516.129          1.980          0.743          1.000          0.358          1.000          1.000          1.000
     21/03/1989        80      1989          1.935       1289.711       5567.992      10524.030          2.503          0.742          1.000          0.357          1.000          1.000          1.000
     22/03/1989        81      1989          1.930       1286.466       5562.520      10530.690          2.524          0.741          1.000          0.355          1.000          1.000          1.000
     23/03/1989        82      1989          1.925       1283.312       5557.606      10537.477          2.930          0.740          1.000          0.353          1.000          1.000          1.000
     24/03/1989        83      1989          1.920       1279.797       5552.014      10543.259          2.768          0.739          1.000          0.352          1.000          1.000          1.000
     25/03/1989        84      1989          1.910       1273.317       5538.515      10541.520          1.202          0.737          1.000          0.351          1.000          1.000          1.000
     26/03/1989        85      1989          1.897       1264.546       5521.132      10533.877          0.528          0.735          1.000          0.353          1.000          1.000          1.000
     27/03/1989        86      1989          1.885       1256.548       5510.741      10527.937          0.825          0.733          1.000          0.359          1.000          1.000          1.000
     28/03/1989        87      1989          1.873       1248.687       5507.446      10522.131          1.324          0.730          1.000          0.361          1.000          1.000          1.000
     29/03/1989        88      1989          1.860       1239.925       5505.814      10513.863          1.344          0.728          1.000          0.365          1.000          1.000          1.000
     30/03/1989        89      1989          1.845       1229.989       5500.454      10502.435          0.878          0.725          1.000          0.370          1.000          1.000          1.000
     31/03/1989        90      1989          1.830       1219.696       5493.720      10489.861          0.723          0.722          1.000          0.376          1.000          1.000          1.000
     01/04/1989        91      1989          1.814       1209.542       5488.032      10477.373          0.790          0.719          1.000          0.383          1.000          1.000          1.000
     02/04/1989        92      1989          1.799       1199.007       5471.715      10463.675          0.274          0.716          1.000          0.390          1.000          1.000          1.000
     03/04/1989        93      1989          1.783       1188.665       5457.675      10450.195          0.384          0.713          1.000          0.397          1.000          1.000          1.000
     04/04/1989        94      1989          1.768       1178.779       5451.816      10437.592          0.726          0.710          1.000          0.404          1.000          1.000          1.000
     05/04/1989        95      1989          1.754       1169.376       5454.859      10425.950          1.360          0.707          1.000          0.410          1.000          1.000          1.000
     06/04/1989        96      1989          1.740       1160.086       5458.477      10414.351          1.372          0.704          1.000          0.417          1.000          1.000          1.000
     07/04/1989        97      1989          1.726       1150.843       5461.233      10402.635          1.277          0.701          1.000          0.423          1.000          1.000          1.000
     08/04/1989        98      1989          1.713       1141.890       5468.613      10391.410          1.593          0.698          1.000          0.429          1.000          1.000          1.000
     09/04/1989        99      1989          1.700       1133.097       5477.691      10380.357          1.755          0.696          1.000          0.435          1.000          1.000          1.000
     10/04/1989       100      1989          1.687       1124.344       5485.858      10369.186          1.782          0.693          1.000          0.442          1.000          1.000          1.000
