APSIM output file, version = 5.3
Title = Step 5. growth by regrowth
           date       sw_dep()      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)     basal_area     root_depth       sw_index  transpiration vpd_estimation  max_n_avail()   growth_photo    death_frost   surfaceom_wt  transpiration
     20/07/1957        249.590         10.520         67.198         76.872         95.000          0.500        750.000          0.858          0.000         10.920         15.000          0.001          0.000         68.481          0.000
     21/07/1957        250.964         11.894         67.198         76.872         95.000          0.500        750.000          0.938          0.001         10.320         15.000          0.003          0.000         69.106          0.001
     22/07/1957        250.414         11.346         67.197         76.872         95.000          0.500        750.000          0.896          0.001         12.050         15.000          0.000          0.000         69.730          0.001
     23/07/1957        249.928         10.860         67.196         76.872         95.000          0.500        750.000          0.870          0.001         10.110         15.000          0.000          0.361         70.353          0.001
     24/07/1957        249.493         10.426         67.196         76.872         95.000          0.500        750.000          0.856          0.000          9.050         15.000          0.000          0.000         70.975          0.000
     25/07/1957        249.084         10.035         67.177         76.872         95.000          0.500        750.000          0.851          0.000         10.680         15.000          0.000          0.000         71.596          0.000
     26/07/1957        254.559         15.510         67.177         76.872         95.000          0.500        750.000          1.000          0.000          3.880         15.000          0.000          0.000         71.407          0.000
     27/07/1957        256.046         16.997         67.177         76.872         95.000          0.500        750.000          1.000          0.000          5.470         15.000          0.000          0.000         71.152          0.000
     28/07/1957        255.221         16.172         67.177         76.872         95.000          0.500        750.000          1.000          0.000          9.470         15.000          0.000          0.000         70.709          0.000
     29/07/1957        253.944         14.895         67.177         76.872         95.000          0.500        750.000          1.000          0.000         11.720         15.000          0.000          0.000         70.494          0.000
     30/07/1957        252.943         13.895         67.177         76.872         95.000          0.500        750.000          1.000          0.000         10.080         15.000          0.000          0.000         70.706          0.000
     31/07/1957        252.118         13.069         67.177         76.872         95.000          0.500        750.000          1.000          0.000         12.760         15.000          0.000          0.000         70.930          0.000
     01/08/1957        251.417         12.369         67.176         76.872         95.000          0.500        750.000          0.983          0.000         14.750         15.000          0.000          0.000         71.241          0.000
     02/08/1957        250.810         11.762         67.176         76.872         95.000          0.500        750.000          0.926          0.000         13.540         15.000          0.000          0.028         71.712          0.000
     03/08/1957        250.276         11.228         67.176         76.872         95.000          0.500        750.000          0.888          0.000         15.980         15.000          0.003          0.000         72.228          0.000
     04/08/1957        249.802         10.755         67.175         76.872         95.000          0.500        750.000          0.865          0.001         19.420         15.000          0.008          0.000         72.837          0.001
     05/08/1957        249.377         10.331         67.174         76.872         95.000          0.500        750.000          0.854          0.001         17.210         15.000          0.007          0.000         73.445          0.001
     06/08/1957        248.968          9.949         67.148         76.871         95.000          0.500        750.000          0.850          0.002         14.050         15.000          0.004          0.000         74.051          0.002
     07/08/1957        248.570          9.603         67.096         76.871         95.000          0.500        750.000          0.848          0.002         15.600         15.000          0.007          0.000         74.656          0.002
     08/08/1957        248.182          9.288         67.023         76.871         95.000          0.500        750.000          0.846          0.002         12.880         15.000          0.028          0.000         75.260          0.002
     09/08/1957        247.677          8.904         66.902         76.871         95.000          0.500        750.000          0.842          0.004         16.510         15.000          0.012          0.000         75.863          0.004
     10/08/1957        247.187          8.563         66.754         76.870         95.000          0.500        750.000          0.837          0.004         13.340         15.000          0.000          0.000         76.464          0.004
     11/08/1957        246.713          8.258         66.585         76.870         95.000          0.500        750.000          0.831          0.004         11.220         15.000          0.000          0.000         77.064          0.004
     12/08/1957        246.253          7.983         66.400         76.870         95.000          0.500        750.000          0.825          0.004         14.810         15.000          0.000          1.181         77.663          0.004
     13/08/1957        245.809          7.735         66.204         76.870         95.000          0.500        750.000          0.818          0.000          8.150         15.000          0.000          0.000         78.264          0.000
     14/08/1957        245.486          7.567         66.049         76.870         95.000          0.500        750.000          0.813          0.000         13.050         15.000          0.000          0.000         78.863          0.000
     15/08/1957        245.169          7.411         65.888         76.870         95.000          0.500        750.000          0.807          0.000          4.060         15.000          0.000          0.000         79.461          0.000
     16/08/1957        252.044         14.287         65.888         76.870         95.000          0.500        750.000          1.000          0.000          3.080         15.000          0.000          0.000         79.232          0.000
     17/08/1957        252.739         14.981         65.888         76.870         95.000          0.500        750.000          1.000          0.000          6.270         15.000          0.000          0.000         78.706          0.000
     18/08/1957        251.382         13.624         65.888         76.870         95.000          0.500        750.000          1.000          0.000          9.180         15.000          0.000          0.000         78.271          0.000
     19/08/1957        250.338         12.580         65.888         76.869         95.000          0.500        750.000          0.962          0.000         10.620         15.000          0.002          0.000         78.064          0.000
     20/08/1957        249.703         11.946         65.888         76.869         95.000          0.500        750.000          0.898          0.001         11.450         15.000          0.011          0.000         77.714          0.001
     21/08/1957        249.146         11.390         65.886         76.869         95.000          0.500        750.000          0.854          0.002         15.150         15.000          0.061          0.000         77.597          0.002
     22/08/1957        248.652         10.900         65.883         76.869         95.000          0.500        750.000          0.827          0.003         11.070         15.000          0.056          0.000         77.835          0.003
     23/08/1957        253.844         16.094         65.881         76.869         95.000          0.500        750.000          1.000          0.004         15.360         15.000          0.130          0.000         76.418          0.004
     24/08/1957        252.582         14.836         65.877         76.868         95.000          0.500        750.000          1.000          0.006         15.390         15.000          0.000          0.000         76.036          0.006
     25/08/1957        251.255         13.516         65.872         76.868         95.000          0.500        750.000          1.000          0.009         15.610         15.000          0.000          0.000         75.894          0.009
     26/08/1957        250.226         12.495         65.865         76.867         95.000          0.500        750.000          0.952          0.009         12.540         15.000          0.111          0.000         75.556          0.009
     27/08/1957        249.387         11.665         65.857         76.866         95.000          0.500        750.000          0.873          0.010          8.330         15.000          0.038          0.000         75.759          0.010
     28/08/1957        248.683         10.970         65.849         76.865         95.000          0.500        750.000          0.829          0.010         11.830         15.000          0.073          0.000         76.185          0.010
     29/08/1957        248.080         10.376         65.840         76.864         95.000          0.500        750.000          0.809          0.010         14.330         15.000          0.099          0.000         76.766          0.010
     30/08/1957        247.555          9.862         65.830         76.863         95.000          0.500        750.000          0.805          0.011         15.600         15.000          0.044          0.000         77.346          0.011
     31/08/1957        247.062          9.412         65.789         76.862         95.000          0.500        750.000          0.804          0.011         19.720         15.000          0.142          0.000         77.926          0.011
     01/09/1957        246.584          9.015         65.709         76.860         95.000          0.500        750.000          0.801          0.012         11.500         15.000          0.084          0.000         78.504          0.012
     02/09/1957        246.120          8.662         65.599         76.859         95.000          0.500        750.000          0.797          0.012         12.970         15.000          0.000          0.000         79.081          0.012
     03/09/1957        245.669          8.347         65.464         76.858         95.000          0.500        750.000          0.792          0.012         14.950         15.000          0.000          0.000         79.657          0.012
     04/09/1957        245.231          8.064         65.310         76.857         95.000          0.500        750.000          0.787          0.012         15.600         15.000          0.044          0.000         80.231          0.012
     05/09/1957        244.805          7.809         65.140         76.855         95.000          0.500        750.000          0.781          0.012         11.220         15.000          0.142          0.000         80.805          0.012
     06/09/1957        244.389          7.579         64.956         76.854         95.000          0.500        750.000          0.774          0.012         15.560         15.000          0.237          0.000         81.377          0.012
     07/09/1957        244.849          8.196         64.801         76.852         95.000          0.500        750.000          0.768          0.017         12.530         15.000          0.257          0.000         81.949          0.017
     08/09/1957        244.326          7.861         64.614         76.850         95.000          0.500        750.000          0.762          0.018         17.440         15.000          0.068          0.000         82.519          0.018
     09/09/1957        243.820          7.567         64.404         76.848         95.000          0.500        750.000          0.754          0.018         18.150         15.000          0.092          0.000         83.088          0.018
     10/09/1957        243.329          7.308         64.175         76.846         95.000          0.500        750.000          0.745          0.018         16.690         15.000          0.203          0.000         83.656          0.018
     11/09/1957        242.853          7.078         63.931         76.844         95.000          0.500        750.000          0.736          0.019         14.730         15.000          0.202          0.000         84.223          0.019
     12/09/1957        242.391          6.873         63.675         76.842         95.000          0.500        750.000          0.727          0.019         16.690         15.000          0.232          0.000         84.789          0.019
     13/09/1957        241.941          6.691         63.411         76.840         95.000          0.500        750.000          0.717          0.020         15.560         15.000          0.322          0.000         85.354          0.020
     14/09/1957        241.504          6.528         63.138         76.837         95.000          0.500        750.000          0.706          0.020         16.420         15.000          0.294          0.000         85.918          0.020
     15/09/1957        241.078          6.382         62.861         76.835         95.000          0.500        750.000          0.696          0.021         18.500         15.000          0.611          0.000         86.481          0.021
     16/09/1957        240.662          6.251         62.579         76.832         95.000          0.500        750.000          0.685          0.022         10.590         15.000          0.345          0.000         87.042          0.022
     17/09/1957        240.257          6.133         62.294         76.829         95.000          0.500        750.000          0.674          0.023         16.420         15.000          0.000          0.000         87.603          0.023
     18/09/1957        239.863          6.027         62.009         76.826         95.000          0.500        750.000          0.663          0.022         21.630         15.000          0.032          1.688         88.162          0.022
     19/09/1957        239.483          5.931         61.728         76.824         95.000          0.500        750.000          0.652          0.016         24.140         15.000          0.355          0.000         88.724          0.016
     20/09/1957        239.113          5.845         61.446         76.822         95.000          0.500        750.000          0.641          0.017         21.920         15.000          0.375          0.000         89.285          0.017
     21/09/1957        238.751          5.767         61.164         76.820         95.000          0.500        750.000          0.630          0.018         21.130         15.000          0.458          0.000         89.845          0.018
     22/09/1957        238.397          5.697         60.883         76.817         95.000          0.500        750.000          0.619          0.018         27.870         15.000          0.953          0.000         90.404          0.018
     23/09/1957        237.981          5.620         60.547         76.814         95.000          0.500        750.000          0.606          0.024         28.630         15.000          0.825          0.000         90.961          0.024
     24/09/1957        237.575          5.552         60.212         76.810         95.000          0.500        750.000          0.593          0.025         20.210         15.000          1.006          0.000         91.518          0.025
     25/09/1957        237.178          5.492         59.880         76.807         95.000          0.500        750.000          0.580          0.026         22.080         15.000          1.263          0.000         92.074          0.026
     26/09/1957        236.791          5.439         59.550         76.803         95.000          0.500        750.000          0.567          0.028         22.670         15.000          1.446          0.000         92.628          0.028
     27/09/1957        236.413          5.391         59.224         76.798         95.000          0.500        750.000          0.554          0.029         24.050         15.000          1.620          0.000         93.182          0.029
     28/09/1957        236.043          5.349         58.901         76.793         95.000          0.500        750.000          0.541          0.031         21.070         15.000          1.088          0.000         93.735          0.031
     29/09/1957        235.682          5.311         58.582         76.788         95.000          0.500        750.000          0.529          0.031         23.210         15.000          1.087          0.000         94.286          0.031
     30/09/1957        235.329          5.278         58.268         76.783         95.000          0.500        750.000          0.517          0.031         19.830         15.000          1.292          0.000         94.837          0.031
     01/10/1957        235.960          6.134         58.048         76.778         95.000          0.500        750.000          0.508          0.032         17.650         15.000          1.583          0.000         95.387          0.032
     02/10/1957        235.599          6.008         57.819         76.773         95.000          0.500        750.000          0.499          0.033         14.700         15.000          0.181          0.000         96.759          0.033
     03/10/1957        235.248          5.896         57.585         76.767         95.000          0.500        750.000          0.490          0.032         20.280         15.000          0.180          0.000         98.125          0.032
     04/10/1957        234.906          5.797         57.347         76.762         95.000          0.500        750.000          0.481          0.032         23.080         15.000          0.496          0.000         99.485          0.032
     05/10/1957        234.572          5.709         57.106         76.756         95.000          0.500        750.000          0.472          0.031         20.830         15.000          1.269          0.000        100.838          0.031
     06/10/1957        234.245          5.632         56.863         76.751         95.000          0.500        750.000          0.462          0.031         21.300         15.000          1.720          0.000        102.185          0.031
     07/10/1957        233.926          5.563         56.619         76.745         95.000          0.500        750.000          0.453          0.032         20.360         15.000          2.071          0.000        103.526          0.032
     08/10/1957        233.614          5.502         56.373         76.739         95.000          0.500        750.000          0.444          0.032         21.130         15.000          1.326          0.000        104.861          0.032
     09/10/1957        233.309          5.448         56.128         76.733         95.000          0.500        750.000          0.434          0.032         20.740         15.000          1.671          0.000        106.189          0.032
     10/10/1957        233.010          5.400         55.884         76.726         95.000          0.500        750.000          0.425          0.032         26.850         15.000          2.484          0.000        107.512          0.032
     11/10/1957        232.718          5.357         55.641         76.720         95.000          0.500        750.000          0.416          0.032         35.560         15.000          2.821          0.000        108.828          0.032
     12/10/1957        232.431          5.318         55.400         76.713         95.000          0.500        750.000          0.407          0.033         30.550         15.000          3.033          0.000        110.139          0.033
     13/10/1957        232.150          5.284         55.160         76.706         95.000          0.500        750.000          0.398          0.033         29.780         15.000          3.055          0.000        111.444          0.033
     14/10/1957        231.875          5.254         54.922         76.699         95.000          0.500        750.000          0.390          0.033         23.790         15.000          2.102          0.000        112.742          0.033
     15/10/1957        231.606          5.227         54.687         76.692         95.000          0.500        750.000          0.381          0.033         28.340         15.000          2.923          0.000        114.035          0.033
     16/10/1957        231.342          5.203         54.454         76.685         95.000          0.500        750.000          0.373          0.033         25.530         15.000          1.999          0.000        115.323          0.033
     17/10/1957        231.083          5.181         54.224         76.677         95.000          0.500        750.000          0.365          0.033         34.710         15.000          3.061          0.000        116.604          0.033
     18/10/1957        230.829          5.162         53.998         76.669         95.000          0.500        750.000          0.357          0.033         29.810         15.000          2.869          0.000        117.880          0.033
     19/10/1957        230.580          5.145         53.774         76.661         95.000          0.500        750.000          0.349          0.033         28.520         15.000          3.461          0.000        119.151          0.033
     20/10/1957        230.337          5.130         53.554         76.653         95.000          0.500        750.000          0.341          0.033         19.610         15.000          3.310          0.000        120.416          0.033
     21/10/1957        230.098          5.116         53.336         76.645         95.000          0.500        750.000          0.334          0.033         21.300         15.000          3.023          0.000        121.675          0.033
     22/10/1957        229.863          5.104         53.123         76.637         95.000          0.500        750.000          0.326          0.033         26.110         15.000          3.629          0.000        122.929          0.033
     23/10/1957        229.634          5.093         52.912         76.629         95.000          0.500        750.000          0.319          0.033         26.800         15.000          3.465          0.000        124.178          0.033
     24/10/1957        229.409          5.083         52.706         76.620         95.000          0.500        750.000          0.312          0.032         27.630         15.000          3.750          0.000        125.421          0.032
     25/10/1957        231.134          6.841         52.682         76.611         95.000          0.500        750.000          0.311          0.033         17.260         15.000          2.926          0.000        126.659          0.033
     26/10/1957        230.879          6.629         52.647         76.603         95.000          0.500        750.000          0.310          0.033         18.180         15.000          2.533          0.000        127.892          0.033
     27/10/1957        232.386          8.170         52.622         76.594         95.000          0.500        750.000          0.309          0.033         17.740         15.000          2.991          0.000        129.120          0.033
     28/10/1957        231.962          7.779         52.598         76.585         95.000          0.500        750.000          0.309          0.033         19.680         15.000          3.329          0.000        130.343          0.033
     29/10/1957        244.746         14.846         58.322         76.577         95.000          0.500        750.000          1.000          0.094         13.560         15.000          1.991          0.000        127.636          0.094
     30/10/1957        262.284         14.864         75.848         76.572         95.000          0.500        750.000          1.000          0.099          8.060         15.000          1.363          0.000        125.004          0.099
     31/10/1957        261.320         13.982         75.773         76.565         95.000          0.500        750.000          1.000          0.108         15.100         15.000          2.003          0.000        123.106          0.108
     01/11/1957        259.338         12.327         75.454         76.557         95.000          0.500        750.000          1.000          0.121         13.700         15.000          1.956          0.000        122.268          0.121
     02/11/1957        259.349         12.557         75.244         76.548         95.000          0.500        750.000          1.000          0.126          5.380         15.000          1.428          0.000        122.082          0.126
     03/11/1957        268.607         14.871         80.833         77.903         95.000          0.500        750.000          1.000          0.116         17.720         15.000          3.806          0.000        119.594          0.116
     04/11/1957        265.449         12.906         79.151         78.393         95.000          0.500        750.000          1.000          0.136         24.010         15.000          5.222          0.000        118.164          0.136
     05/11/1957        268.881         14.877         80.198         78.806         95.000          0.500        750.000          1.000          0.130         15.210         15.000          4.453          0.000        115.783          0.130
     06/11/1957        276.823         14.881         81.516         85.426         95.000          0.500        750.000          1.000          0.136         32.050         15.000          6.013          0.000        113.469          0.136
     07/11/1957        273.563         12.916         79.329         86.318         95.000          0.500        750.000          1.000          0.158         15.210         15.000          2.807          0.000        112.153          0.158
     08/11/1957        271.116         11.586         78.233         86.298         95.000          0.500        750.000          1.000          0.171         12.500         15.000          5.334          0.000        111.783          0.171
     09/11/1957        269.078         10.588         77.215         86.275         95.000          0.500        750.000          1.000          0.181         20.830         15.000          4.038          0.000        112.363          0.181
     10/11/1957        267.008          9.667         76.095         86.247         95.000          0.500        750.000          1.000          0.217         25.750         15.000          4.884          0.000        113.512          0.217
     11/11/1957        265.189          8.941         75.031         86.217         95.000          0.500        750.000          1.000          0.223         26.830         15.000          5.983          0.000        114.656          0.223
     12/11/1957        263.552          8.356         74.010         86.187         95.000          0.500        750.000          1.000          0.230         28.520         15.000          7.968          0.000        115.794          0.230
     13/11/1957        262.267          7.943         73.165         86.159         95.000          0.500        750.000          1.000          0.205         24.260         15.000          7.434          0.000        116.927          0.205
     14/11/1957        260.861          7.531         72.205         86.125         95.000          0.500        750.000          1.000          0.248         19.660         15.000          7.718          0.000        118.055          0.248
     15/11/1957        259.547          7.185         71.272         86.089         95.000          0.500        750.000          1.000          0.258         23.790         15.000          8.617          0.000        119.178          0.258
     16/11/1957        258.309          6.893         70.365         86.052         95.000          0.500        750.000          1.000          0.267         24.010         15.000          8.925          0.000        120.295          0.267
     17/11/1957        257.139          6.643         69.484         86.012         95.000          0.500        750.000          0.990          0.273         23.410         15.000          9.233          0.000        121.407          0.273
     18/11/1957        256.031          6.430         68.630         85.971         95.000          0.500        750.000          0.964          0.275         26.340         15.000          9.534          0.000        122.514          0.275
     19/11/1957        254.979          6.247         67.803         85.929         95.000          0.500        750.000          0.938          0.275         28.340         15.000         10.526          0.000        123.616          0.275
     20/11/1957        253.977          6.089         67.002         85.886         95.000          0.500        750.000          0.912          0.275         28.220         15.000         10.825          0.000        124.713          0.275
     21/11/1957        253.020          5.952         66.227         85.841         95.000          0.500        750.000          0.886          0.274         22.820         15.000          8.889          0.000        125.805          0.274
     22/11/1957        252.105          5.833         65.476         85.796         95.000          0.500        750.000          0.859          0.272         24.070         15.000          9.098          0.000        126.892          0.272
     23/11/1957        258.598         12.585         65.260         85.753         95.000          0.500        750.000          1.000          0.308         31.870         15.000         10.844          0.000        124.155          0.308
     24/11/1957        256.899         11.164         65.029         85.706         95.000          0.500        750.000          0.876          0.289         31.020         15.000         10.748          0.000        122.662          0.289
     25/11/1957        255.580         10.128         64.794         85.658         95.000          0.500        750.000          0.834          0.284         27.010         15.000         11.795          0.000        122.349          0.284
     26/11/1957        257.350         12.174         64.565         85.611         95.000          0.500        750.000          0.941          0.315         22.820         15.000         12.026          0.000        122.447          0.315
     27/11/1957        255.765         10.877         64.326         85.561         95.000          0.500        750.000          0.835          0.295         27.540         15.000         10.505          0.000        123.511          0.295
     28/11/1957        254.508          9.912         64.086         85.511         95.000          0.500        750.000          0.807          0.291         22.020         15.000         10.338          0.000        124.572          0.291
     29/11/1957        253.459          9.154         63.845         85.459         95.000          0.500        750.000          0.798          0.292         24.890         15.000         10.947          0.000        125.628          0.292
     30/11/1957        252.494          8.543         63.544         85.407         95.000          0.500        750.000          0.786          0.293         25.530         15.000         12.901          0.000        126.680          0.293
     01/12/1957        251.570          8.040         63.175         85.355         95.000          0.500        750.000          0.772          0.292         27.860         15.000         13.104          0.000        127.728          0.292
     02/12/1957        250.683          7.622         62.760         85.301         95.000          0.500        750.000          0.756          0.290         23.310         15.000         13.298          0.000        128.773          0.290
     03/12/1957        249.832          7.269         62.315         85.247         95.000          0.500        750.000          0.738          0.287         28.340         15.000         11.623          0.000        129.813          0.287
     04/12/1957        250.915          8.639         62.083         85.193         95.000          0.500        750.000          0.729          0.287         27.630         15.000         14.123          0.000        130.850          0.287
     05/12/1957        250.053          8.122         61.793         85.138         95.000          0.500        750.000          0.717          0.286         20.650         15.000         12.870          0.000        131.883          0.286
     06/12/1957        249.224          7.691         61.450         85.083         95.000          0.500        750.000          0.703          0.284         23.190         15.000         13.019          0.000        132.913          0.284
     07/12/1957        248.426          7.329         61.070         85.027         95.000          0.500        750.000          0.688          0.280         22.820         15.000         12.673          0.000        133.939          0.280
     08/12/1957        247.658          7.022         60.665         84.970         95.000          0.500        750.000          0.671          0.276         25.040         15.000         13.784          0.000        134.962          0.276
     09/12/1957        246.813          6.723         60.184         84.906         95.000          0.500        750.000          0.653          0.310         25.530         15.000         13.914          0.000        135.982          0.310
     10/12/1957        246.003          6.472         59.691         84.841         95.000          0.500        750.000          0.633          0.303         24.620         15.000          9.022          0.000        136.999          0.303
     11/12/1957        245.228          6.260         59.193         84.775         95.000          0.500        750.000          0.613          0.295         27.700         15.000         12.107          0.000        138.013          0.295
     12/12/1957        244.485          6.081         58.694         84.710         95.000          0.500        750.000          0.592          0.288         34.550         15.000         14.219          0.000        139.023          0.288
     13/12/1957        243.773          5.929         58.200         84.644         95.000          0.500        750.000          0.572          0.280         27.130         15.000         11.752          0.000        140.031          0.280
     14/12/1957        250.717         13.130         58.004         84.583         95.000          0.500        750.000          0.801          0.365         32.970         15.000         14.891          0.000        136.821          0.365
     15/12/1957        248.652         11.337         57.797         84.518         95.000          0.500        750.000          0.600          0.295         26.550         15.000         14.050          0.000        135.149          0.295
     16/12/1957        255.747         14.242         62.040         84.466         95.000          0.500        750.000          1.000          0.439         23.410         15.000         11.517          0.000        132.079          0.439
     17/12/1957        258.291         14.270         64.597         84.423         95.000          0.500        750.000          1.000          0.391         26.680         15.000         14.402          0.000        129.097          0.391
     18/12/1957        255.945         12.278         64.302         84.365         95.000          0.500        750.000          0.938          0.410         21.240         15.000         12.505          0.000        127.393          0.410
     19/12/1957        254.270         10.969         63.996         84.305         95.000          0.500        750.000          0.821          0.377         25.160         15.000         14.365          0.000        126.896          0.377
     20/12/1957        252.931          9.998         63.690         84.243         95.000          0.500        750.000          0.786          0.368         25.160         15.000         15.663          0.000        127.571          0.368
     21/12/1957        251.802          9.235         63.386         84.181         95.000          0.500        750.000          0.774          0.366         27.860         15.000         16.972          0.000        128.551          0.366
     22/12/1957        250.793          8.619         63.055         84.119         95.000          0.500        750.000          0.761          0.364         28.250         15.000         16.012          0.000        129.527          0.364
     23/12/1957        249.826          8.111         62.660         84.056         95.000          0.500        750.000          0.745          0.360         28.960         15.000         17.330          0.000        130.501          0.360
     24/12/1957        248.900          7.687         62.221         83.992         95.000          0.500        750.000          0.728          0.355         28.780         15.000         17.496          0.000        131.471          0.355
     25/12/1957        248.013          7.330         61.754         83.928         95.000          0.500        750.000          0.709          0.349         29.510         15.000         15.887          0.000        132.439          0.349
     26/12/1957        247.162          7.027         61.271         83.864         95.000          0.500        750.000          0.690          0.342         36.070         15.000         16.013          0.000        133.404          0.342
     27/12/1957        246.345          6.767         60.778         83.800         95.000          0.500        750.000          0.670          0.335         29.370         15.000          9.558          0.000        134.366          0.335
     28/12/1957        245.561          6.544         60.282         83.736         95.000          0.500        750.000          0.650          0.326         22.730         15.000         12.607          0.000        135.325          0.326
     29/12/1957        244.809          6.351         59.786         83.671         95.000          0.500        750.000          0.629          0.318         24.720         15.000         13.879          0.000        136.283          0.318
     30/12/1957        244.086          6.184         59.295         83.607         95.000          0.500        750.000          0.609          0.309         29.230         15.000         16.370          0.000        137.238          0.309
     31/12/1957        243.392          6.039         58.810         83.542         95.000          0.500        750.000          0.589          0.300         24.720         15.000         10.353          0.000        138.191          0.300
     01/01/1958        243.693          6.779         58.437         83.478         95.000          0.500        750.000          0.574          0.293          4.970         15.000          5.709          0.000        139.142          0.293
