APSIM output file, version = 5.3
Title = mungbean P Sample Simulation
            day           year            lai        biomass  green_biomass     dm_green()    dm_green(1)    dm_green(2)    dm_green(3)    dm_green(4)    dm_green(5)    dm_green(6)      p_green()     p_green(1)     p_green(2)     p_green(3)     p_green(4)     p_green(5)     p_green(6)        p_sen()       p_sen(1)       p_sen(2)       p_sen(3)       p_sen(4)       p_sen(5)       p_sen(6)       p_demand    pfact_photo    pfact_pheno pfact_expansion    pfact_grain      biomass_p green_biomass_p        grain_p         leaf_p         stem_p         root_p     deadleaf_p          pod_p         head_p   p_senesced()       p_dead()  dlt_p_green() dlt_p_retrans() dlt_p_detached()   dlt_p_dead()    dlt_p_sen()  p_conc_stover    p_conc_leaf    p_conc_stem   p_conc_grain p_uptake_stover grain_p_demand    surfaceom_p
          (day)         (year)      (m^2/m^2)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             ()             ()              ()             ()        (g/m^2)         (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)          (g/m^2)        (g/m^2)        (g/m^2)            (%)            (%)            (%)            (%)             (%)        (g/m^2)        (kg/ha)
             11           1989          1.852       1109.133       1096.032        177.634         68.031         56.875         40.848         11.880          0.000          0.000          0.326          0.087          0.128          0.076          0.034          0.000          0.000          0.002          0.000          0.002          0.000          0.000          0.000          0.000          0.135          0.387          1.000           0.773          1.000          0.240           0.238          0.000          0.128          0.076          0.087          0.000          0.034          0.034          0.002          0.000          0.011          -0.009            0.000          0.000          0.002          0.218          0.225          0.185          0.000           0.238          0.000          0.000
             12           1989          1.886       1159.773       1136.335        182.987         69.354         58.042         42.648         12.943          0.000          0.000          0.322          0.088          0.124          0.075          0.035          0.000          0.000          0.004          0.000          0.003          0.000          0.000          0.000          0.000          0.148          0.355          1.000           0.710          1.000          0.237           0.234          0.000          0.124          0.075          0.088          0.000          0.035          0.035          0.004          0.000          0.011          -0.013            0.000          0.000          0.002          0.206          0.213          0.177          0.000           0.234          0.000          0.000
             13           1989          1.906       1202.091       1167.473        187.144         70.396         58.763         44.153         13.832          0.000          0.000          0.314          0.089          0.116          0.074          0.035          0.000          0.000          0.005          0.000          0.005          0.000          0.000          0.000          0.000          0.164          0.294          1.000           0.589          1.000          0.229           0.224          0.000          0.116          0.074          0.089          0.000          0.035          0.035          0.005          0.000          0.011          -0.017            0.000          0.000          0.002          0.192          0.197          0.167          0.000           0.224          0.000          0.000
             14           1989          1.909       1229.831       1184.811        189.436         70.955         58.928         45.139         14.415          0.000          0.000          0.302          0.090          0.106          0.070          0.036          0.000          0.000          0.007          0.000          0.006          0.000          0.000          0.000          0.000          0.177          0.217          1.000           0.435          1.000          0.219           0.212          0.000          0.106          0.070          0.090          0.000          0.036          0.036          0.007          0.000          0.011          -0.020            0.000          0.000          0.002          0.179          0.179          0.156          0.000           0.212          0.000          0.000
             15           1989          1.873       1247.878       1191.967        189.953         70.757         57.839         44.548         14.939          1.872          0.000          0.289          0.090          0.095          0.066          0.037          0.000          0.000          0.008          0.000          0.008          0.000          0.000          0.000          0.000          0.191          0.132          1.000           0.264          1.000          0.206           0.198          0.000          0.095          0.066          0.090          0.000          0.037          0.037          0.008          0.000          0.010          -0.022            0.000          0.000          0.002          0.169          0.164          0.149          0.000           0.198          0.000          0.000
             16           1989          1.838       1252.556       1185.821        189.025         70.443         56.756         42.601         15.467          3.758          0.000          0.297          0.091          0.092          0.065          0.047          0.003          0.000          0.010          0.000          0.009          0.000          0.000          0.000          0.000          0.201          0.035          0.692           0.069          0.346          0.215           0.206          0.003          0.092          0.065          0.091          0.000          0.047          0.050          0.010          0.000          0.010          -0.000            0.000          0.000          0.002          0.177          0.162          0.151          0.082           0.203          0.000          0.000
             17           1989          1.803       1256.365       1178.692        187.993         70.124         55.662         40.555         15.998          5.654          0.000          0.294          0.091          0.090          0.061          0.039          0.012          0.000          0.011          0.000          0.011          0.000          0.000          0.000          0.000          0.189          0.028          0.555           0.055          0.277          0.214           0.203          0.012          0.090          0.061          0.091          0.000          0.039          0.051          0.011          0.000          0.010          -0.011            0.000          0.000          0.002          0.170          0.162          0.151          0.212           0.191          0.000          0.000
             18           1989          1.768       1260.278       1171.768        186.984         69.807         54.579         38.504         16.532          7.562          0.000          0.301          0.091          0.088          0.058          0.048          0.016          0.000          0.013          0.000          0.012          0.000          0.000          0.000          0.000          0.190          0.055          1.000           0.111          0.553          0.222           0.210          0.016          0.088          0.058          0.091          0.000          0.048          0.064          0.013          0.000          0.009          -0.000            0.000          0.000          0.002          0.177          0.161          0.150          0.209           0.194          0.000          0.000
             19           1989          1.730       1267.139       1166.859        186.204         69.518         53.402         36.705         17.076          9.504          0.000          0.299          0.092          0.086          0.055          0.042          0.024          0.000          0.015          0.000          0.014          0.000          0.000          0.000          0.000          0.183          0.048          0.965           0.097          0.483          0.221           0.207          0.024          0.086          0.055          0.092          0.000          0.042          0.067          0.015          0.000          0.009          -0.010            0.000          0.000          0.002          0.171          0.161          0.149          0.257           0.183          0.000          0.000
             20           1989          1.690       1272.776       1160.290        185.248         69.219         52.181         34.771         17.622         11.455          0.000          0.306          0.092          0.084          0.052          0.050          0.029          0.000          0.016          0.000          0.016          0.000          0.000          0.000          0.000          0.185          0.071          1.000           0.143          0.714          0.230           0.215          0.029          0.084          0.052          0.092          0.000          0.050          0.079          0.016          0.000          0.010          -0.000            0.000          0.000          0.002          0.178          0.161          0.149          0.250           0.186          0.000          0.000
             21           1989          1.652       1282.311       1157.910        184.746         68.955         50.990         33.152         18.185         13.464          0.000          0.305          0.092          0.082          0.049          0.045          0.037          0.000          0.018          0.000          0.017          0.000          0.000          0.000          0.000          0.178          0.070          1.000           0.141          0.704          0.230           0.212          0.037          0.082          0.049          0.092          0.000          0.045          0.082          0.018          0.000          0.009          -0.009            0.000          0.000          0.002          0.171          0.160          0.146          0.275           0.175          0.000          0.000
             22           1989          1.608       1288.982       1151.247        183.793         68.668         49.656         31.255         18.746         15.468          0.000          0.311          0.092          0.079          0.046          0.052          0.041          0.000          0.020          0.000          0.019          0.000          0.000          0.000          0.000          0.180          0.089          1.000           0.177          0.887          0.238           0.219          0.041          0.079          0.046          0.092          0.000          0.052          0.094          0.020          0.000          0.009           0.000            0.000          0.000          0.002          0.178          0.160          0.147          0.268           0.178          0.000          0.000
             23           1989          1.564       1296.207       1144.791        182.867         68.387         48.288         29.378         19.314         17.499          0.000          0.310          0.092          0.077          0.043          0.048          0.050          0.000          0.022          0.000          0.021          0.000          0.000          0.000          0.000          0.173          0.087          1.000           0.174          0.869          0.239           0.218          0.050          0.077          0.043          0.092          0.000          0.048          0.098          0.022          0.000          0.009          -0.008            0.000          0.000          0.002          0.174          0.160          0.146          0.283           0.168          0.000          0.000
             24           1989          1.527       1303.119       1140.590        182.164         68.105         45.284         29.340         19.888         19.547          0.000          0.317          0.092          0.075          0.040          0.055          0.054          0.000          0.023          0.000          0.023          0.000          0.000          0.000          0.000          0.174          0.110          1.000           0.220          1.000          0.247           0.224          0.054          0.075          0.040          0.092          0.000          0.055          0.109          0.023          0.000          0.009           0.000            0.000          0.000          0.002          0.180          0.166          0.136          0.278           0.170          0.000          0.000
             25           1989          1.493       1315.887       1143.807        182.256         67.875         42.834         29.340         20.494         21.712          0.000          0.316          0.092          0.070          0.040          0.051          0.063          0.000          0.024          0.000          0.024          0.000          0.000          0.000          0.000          0.168          0.111          1.000           0.222          1.000          0.248           0.224          0.063          0.070          0.040          0.092          0.000          0.051          0.114          0.024          0.000          0.009          -0.007            0.000          0.000          0.002          0.174          0.164          0.136          0.289           0.161          0.000          0.000
             26           1989          1.460       1329.844       1148.469        182.504         67.657         40.453         29.340         21.117         23.937          0.000          0.323          0.093          0.066          0.040          0.057          0.068          0.000          0.026          0.000          0.025          0.000          0.000          0.000          0.000          0.171          0.128          1.000           0.255          1.000          0.256           0.231          0.068          0.066          0.040          0.093          0.000          0.057          0.125          0.026          0.000          0.008          -0.000            0.000          0.000          0.002          0.179          0.164          0.135          0.282           0.163          0.000          0.000
             27           1989          1.428       1341.783       1152.014        182.623         67.422         37.956         29.340         21.741         26.165          0.000          0.324          0.093          0.063          0.039          0.054          0.075          0.000          0.027          0.000          0.026          0.000          0.000          0.000          0.000          0.166          0.122          1.000           0.244          1.000          0.258           0.231          0.075          0.063          0.039          0.093          0.000          0.054          0.129          0.027          0.000          0.008          -0.006            0.000          0.000          0.002          0.175          0.165          0.134          0.288           0.156          0.000          0.000
             28           1989          1.395       1355.645       1157.391        182.944         67.205         35.545         29.340         22.386         28.469          0.000          0.330          0.093          0.058          0.039          0.060          0.080          0.000          0.028          0.000          0.027          0.000          0.000          0.000          0.000          0.168          0.140          1.000           0.281          1.000          0.265           0.238          0.080          0.058          0.039          0.093          0.000          0.060          0.141          0.028          0.000          0.008           0.000            0.000          0.000          0.002          0.180          0.164          0.133          0.283           0.157          0.000          0.000
             29           1989          1.363       1371.014       1164.607        183.462         67.002         34.541         29.340         21.731         30.848          0.000          0.332          0.093          0.055          0.039          0.057          0.088          0.000          0.029          0.000          0.028          0.000          0.000          0.000          0.000          0.165          0.136          1.000           0.271          1.000          0.268           0.239          0.088          0.055          0.039          0.093          0.000          0.057          0.146          0.029          0.000          0.008          -0.005            0.000          0.000          0.002          0.176          0.158          0.132          0.286           0.151          0.000          0.000
             30           1989          1.327       1387.101       1171.748        183.981         66.806         33.647         29.340         20.897         33.290          0.000          0.334          0.092          0.053          0.038          0.056          0.095          0.000          0.030          0.000          0.030          0.000          0.000          0.000          0.000          0.167          0.133          1.000           0.266          1.000          0.271           0.242          0.095          0.053          0.038          0.092          0.000          0.056          0.150          0.030          0.000          0.008          -0.004            0.000          0.000          0.002          0.175          0.157          0.131          0.284           0.147          0.000          0.000
             31           1989          1.295       1402.995       1179.541        184.564         66.610         32.837         29.340         20.001         35.776          0.000          0.337          0.092          0.051          0.038          0.054          0.101          0.000          0.031          0.000          0.031          0.000          0.000          0.000          0.000          0.167          0.132          1.000           0.263          1.000          0.275           0.245          0.101          0.051          0.038          0.092          0.000          0.054          0.155          0.031          0.000          0.008          -0.004            0.000          0.000          0.002          0.174          0.157          0.130          0.283           0.143          0.000          0.000
             32           1989          1.256       1417.224       1183.799        184.780         66.400         31.840         29.340         18.935         38.265          0.000          0.340          0.092          0.050          0.038          0.051          0.109          0.000          0.032          0.000          0.032          0.000          0.000          0.000          0.000          0.166          0.134          1.000           0.268          1.000          0.279           0.247          0.109          0.050          0.038          0.092          0.000          0.051          0.160          0.032          0.000          0.008          -0.003            0.000          0.000          0.002          0.173          0.156          0.129          0.284           0.139          0.000          0.000
             33           1989          1.218       1427.842       1184.872        184.647         66.160         30.885         29.340         17.568         40.694          0.000          0.343          0.092          0.048          0.038          0.049          0.116          0.000          0.034          0.000          0.033          0.000          0.000          0.000          0.000          0.164          0.140          1.000           0.280          1.000          0.284           0.250          0.116          0.048          0.038          0.092          0.000          0.049          0.165          0.034          0.000          0.008          -0.003            0.000          0.000          0.002          0.173          0.156          0.128          0.286           0.134          0.000          0.000
             34           1989          1.181       1438.035       1185.550        184.472         65.917         29.934         29.340         16.308         42.973          0.000          0.346          0.092          0.047          0.037          0.045          0.125          0.000          0.035          0.000          0.035          0.000          0.000          0.000          0.000          0.161          0.150          1.000           0.300          1.000          0.288           0.254          0.125          0.047          0.037          0.092          0.000          0.045          0.170          0.035          0.000          0.008          -0.003            0.000          0.000          0.002          0.171          0.156          0.127          0.290           0.129          0.000          0.000
             35           1989          1.150       1442.901       1182.601        183.890         65.630         29.152         29.340         15.916         43.852          0.000          0.350          0.092          0.045          0.037          0.042          0.133          0.000          0.036          0.000          0.036          0.000          0.000          0.000          0.000          0.156          0.168          1.000           0.337          1.000          0.293           0.258          0.133          0.045          0.037          0.092          0.000          0.042          0.175          0.036          0.000          0.008          -0.003            0.000          0.000          0.001          0.167          0.156          0.126          0.304           0.124          0.000          0.000
             36           1989          1.124       1447.007       1180.205        183.357         65.337         28.502         29.340         15.814         44.365          0.000          0.355          0.092          0.045          0.037          0.041          0.140          0.000          0.037          0.000          0.036          0.000          0.000          0.000          0.000          0.150          0.210          1.000           0.421          1.000          0.299           0.263          0.140          0.045          0.037          0.092          0.000          0.041          0.181          0.037          0.000          0.008          -0.002            0.000          0.000          0.001          0.166          0.156          0.126          0.315           0.123          0.000          0.000
             37           1989          1.096       1459.870       1185.850        183.595         65.010         27.780         29.340         16.079         45.386          0.000          0.360          0.092          0.043          0.035          0.041          0.148          0.000          0.038          0.000          0.037          0.000          0.000          0.000          0.000          0.147          0.249          1.000           0.498          1.000          0.305           0.268          0.148          0.043          0.035          0.092          0.000          0.041          0.189          0.038          0.000          0.010          -0.003            0.000          0.000          0.001          0.163          0.156          0.119          0.327           0.119          0.000          0.000
             38           1989          1.065       1477.534       1195.729        184.258         64.685         27.002         29.340         16.291         46.940          0.000          0.364          0.092          0.041          0.032          0.042          0.157          0.000          0.039          0.000          0.038          0.000          0.000          0.000          0.000          0.145          0.272          1.000           0.544          1.000          0.310           0.272          0.157          0.041          0.032          0.092          0.000          0.042          0.198          0.039          0.000          0.010          -0.004            0.000          0.000          0.001          0.159          0.153          0.110          0.334           0.115          0.000          0.000
             39           1989          1.028       1491.251       1200.080        184.370         64.362         26.065         30.712         16.291         46.940          0.000          0.369          0.092          0.040          0.031          0.042          0.163          0.000          0.040          0.000          0.039          0.000          0.000          0.000          0.000          0.134          0.334          1.000           0.667          1.000          0.316           0.277          0.163          0.040          0.031          0.092          0.000          0.042          0.206          0.040          0.000          0.010          -0.003            0.000          0.000          0.002          0.155          0.152          0.102          0.348           0.114          0.000          0.000
             40           1989          0.000       1505.562        953.742        159.414         64.040          0.000         32.143         16.291         46.940          0.000          0.343          0.092          0.008          0.033          0.042          0.168          0.000          0.071          0.000          0.071          0.000          0.000          0.000          0.000          0.124          0.369          1.000           0.738          1.000          0.322           0.252          0.168          0.008          0.033          0.092          0.000          0.042          0.210          0.071          0.000          0.009          -0.003            0.000          0.000          0.032          0.172          0.000          0.102          0.358           0.083          0.000          0.000
             41           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.490
             42           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.451
             43           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.438
             44           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.438
             45           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.438
             46           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.438
             47           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.438
             48           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.438
             49           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.438
             50           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.438
             51           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.438
             52           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.294
             53           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.199
             54           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.139
             55           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.103
             56           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.096
             57           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.096
             58           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.096
             59           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.096
             60           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          1.096
